#the gain was set to: 2	the bias was set to: 30	the tbmplldelay was set to: 0
#Sent triggers per delay setting: 2710	and with a frequency [Hz] of: 40000
#Delay token Ins by 6.25ns	delay Head/Trail by 6.25ns	delay port 1	delay port 0	Frequency	good words	tot error	error in %	bad or missed events (tbm header/trailer not correct)
0	0	0	0	G	40000	19994	0	0.03	6	
0	0	0	0	A	40000	9997	0	0.03	3	
0	0	0	0	B	40000	9997	0	0.03	3	
0	0	0	1	G	40000	9999	9999	50.005	10001	
0	0	0	1	A	40000	0	9999	100	10000	
0	0	0	1	B	40000	9999	0	0.01	1	
0	0	0	2	G	40000	10000	10000	50	10000	
0	0	0	2	A	40000	0	10000	100	10000	
0	0	0	2	B	40000	10000	0	0	0	
0	0	0	3	G	40000	9994	9994	50.03	10006	
0	0	0	3	A	40000	0	9994	100	10000	
0	0	0	3	B	40000	9994	0	0.06	6	
0	0	0	4	G	40000	9996	9996	50.02	10004	
0	0	0	4	A	40000	0	9996	100	10000	
0	0	0	4	B	40000	9996	0	0.04	4	
0	0	0	5	G	40000	9996	9996	50.02	10004	
0	0	0	5	A	40000	0	9996	100	10000	
0	0	0	5	B	40000	9996	0	0.04	4	
0	0	0	6	G	40000	9997	9997	50.015	10003	
0	0	0	6	A	40000	0	9997	100	10000	
0	0	0	6	B	40000	9997	0	0.03	3	
0	0	0	7	G	40000	9995	3041	50.025	10005	
0	0	0	7	A	40000	0	3041	100	10000	
0	0	0	7	B	40000	9995	0	0.05	5	
0	0	1	0	G	40000	9995	9995	50.025	10005	
0	0	1	0	A	40000	0	9995	100	10000	
0	0	1	0	B	40000	9995	0	0.05	5	
0	0	1	1	G	40000	9998	9998	50.01	10002	
0	0	1	1	A	40000	0	9998	100	10000	
0	0	1	1	B	40000	9998	0	0.02	2	
0	0	1	2	G	40000	9997	9997	50.015	10003	
0	0	1	2	A	40000	0	9997	100	10000	
0	0	1	2	B	40000	9997	0	0.03	3	
0	0	1	3	G	40000	9998	9998	50.01	10002	
0	0	1	3	A	40000	0	9998	100	10000	
0	0	1	3	B	40000	9998	0	0.02	2	
0	0	1	4	G	40000	9999	9999	50.005	10001	
0	0	1	4	A	40000	0	9999	100	10000	
0	0	1	4	B	40000	9999	0	0.01	1	
0	0	1	5	G	40000	10000	10000	50	10000	
0	0	1	5	A	40000	0	10000	100	10000	
0	0	1	5	B	40000	10000	0	0	0	
0	0	1	6	G	40000	9995	9995	50.025	10005	
0	0	1	6	A	40000	0	9995	100	10000	
0	0	1	6	B	40000	9995	0	0.05	5	
0	0	1	7	G	40000	9998	9998	50.01	10002	
0	0	1	7	A	40000	0	9998	100	10000	
0	0	1	7	B	40000	9998	0	0.02	2	
0	0	2	0	G	40000	9997	9997	50.015	10003	
0	0	2	0	A	40000	0	9997	100	10000	
0	0	2	0	B	40000	9997	0	0.03	3	
0	0	2	1	G	40000	9998	9998	50.01	10002	
0	0	2	1	A	40000	0	9998	100	10000	
0	0	2	1	B	40000	9998	0	0.02	2	
0	0	2	2	G	40000	9998	9998	50.01	10002	
0	0	2	2	A	40000	0	9998	100	10000	
0	0	2	2	B	40000	9998	0	0.02	2	
0	0	2	3	G	40000	9994	9994	50.03	10006	
0	0	2	3	A	40000	0	9994	100	10000	
0	0	2	3	B	40000	9994	0	0.06	6	
0	0	2	4	G	40000	9998	9998	50.01	10002	
0	0	2	4	A	40000	0	9998	100	10000	
0	0	2	4	B	40000	9998	0	0.02	2	
0	0	2	5	G	40000	9995	9995	50.025	10005	
0	0	2	5	A	40000	0	9995	100	10000	
0	0	2	5	B	40000	9995	0	0.05	5	
0	0	2	6	G	40000	9997	9997	50.015	10003	
0	0	2	6	A	40000	0	9997	100	10000	
0	0	2	6	B	40000	9997	0	0.03	3	
0	0	2	7	G	40000	10000	10000	50	10000	
0	0	2	7	A	40000	0	10000	100	10000	
0	0	2	7	B	40000	10000	0	0	0	
0	0	3	0	G	40000	9995	9995	50.025	10005	
0	0	3	0	A	40000	0	9995	100	10000	
0	0	3	0	B	40000	9995	0	0.05	5	
0	0	3	1	G	40000	9998	9998	50.01	10002	
0	0	3	1	A	40000	0	9998	100	10000	
0	0	3	1	B	40000	9998	0	0.02	2	
0	0	3	2	G	40000	9997	9997	50.015	10003	
0	0	3	2	A	40000	0	9997	100	10000	
0	0	3	2	B	40000	9997	0	0.03	3	
0	0	3	3	G	40000	9994	9994	50.03	10006	
0	0	3	3	A	40000	0	9994	100	10000	
0	0	3	3	B	40000	9994	0	0.06	6	
0	0	3	4	G	40000	9999	9999	50.005	10001	
0	0	3	4	A	40000	0	9999	100	10000	
0	0	3	4	B	40000	9999	0	0.01	1	
0	0	3	5	G	40000	9998	9998	50.01	10002	
0	0	3	5	A	40000	0	9998	100	10000	
0	0	3	5	B	40000	9998	0	0.02	2	
0	0	3	6	G	40000	9997	9997	50.015	10003	
0	0	3	6	A	40000	0	9997	100	10000	
0	0	3	6	B	40000	9997	0	0.03	3	
0	0	3	7	G	40000	9994	9994	50.03	10006	
0	0	3	7	A	40000	0	9994	100	10000	
0	0	3	7	B	40000	9994	0	0.06	6	
0	0	4	0	G	40000	9997	9997	50.015	10003	
0	0	4	0	A	40000	0	9997	100	10000	
0	0	4	0	B	40000	9997	0	0.03	3	
0	0	4	1	G	40000	9996	9996	50.02	10004	
0	0	4	1	A	40000	0	9996	100	10000	
0	0	4	1	B	40000	9996	0	0.04	4	
0	0	4	2	G	40000	9993	9993	50.035	10007	
0	0	4	2	A	40000	0	9993	100	10000	
0	0	4	2	B	40000	9993	0	0.07	7	
0	0	4	3	G	40000	9997	9997	50.015	10003	
0	0	4	3	A	40000	0	9997	100	10000	
0	0	4	3	B	40000	9997	0	0.03	3	
0	0	4	4	G	40000	9998	9998	50.01	10002	
0	0	4	4	A	40000	0	9998	100	10000	
0	0	4	4	B	40000	9998	0	0.02	2	
0	0	4	5	G	40000	9999	9999	50.005	10001	
0	0	4	5	A	40000	0	9999	100	10000	
0	0	4	5	B	40000	9999	0	0.01	1	
0	0	4	6	G	40000	9996	9996	50.02	10004	
0	0	4	6	A	40000	0	9996	100	10000	
0	0	4	6	B	40000	9996	0	0.04	4	
0	0	4	7	G	40000	9998	9998	50.01	10002	
0	0	4	7	A	40000	0	9998	100	10000	
0	0	4	7	B	40000	9998	0	0.02	2	
