#the gain was set to: 2	the bias was set to: 30
#Sent triggers per delay setting: 2710	and with a frequency [Hz] of: 40000
#120MHz delay setting	400MHz delay setting	Frequency	correct transmitted H+T		error rate [%]	uncertainty [%]	bad or missed events	error count	missing headers	missing trailers	flipped H/T	event nr errors	tbm missed trigger	unknown errors	event nr resets
0	0	40000	12	99.88	99.21	9988	67	1	0	0	2	3	51	12
0	1	40000	10000	0	0	0	0	0	0	0	0	0	0	1
0	2	40000	7938	20.62	8.55	2062	1207	0	0	0	433	771	3	1207
0	3	40000	85	99.15	97.88	9915	127	11	0	0	39	30	40	85
0	4	40000	9964	0.36	0.19	36	17	0	0	0	17	0	0	18
0	5	40000	10000	0	0	0	0	0	0	0	0	0	0	1
0	6	40000	9943	0.569999	0.08	57	49	0	0	0	27	22	0	50
0	7	40000	345	96.55	92.77	9655	378	18	0	0	166	158	36	345
1	0	40000	92	99.08	98.09	9908	99	1	0	0	72	15	8	92
1	1	40000	28	99.72	99.41	9972	31	0	0	0	13	13	5	28
1	2	40000	880	91.2	84.01	9120	719	2	0	0	641	47	29	704
1	3	40000	9998	0.0199974	0	2	2	2	0	0	0	0	0	2
1	4	40000	10000	0	0	0	0	0	0	0	0	0	0	1
1	5	40000	0	100	98.31	10000	169	0	124	0	0	0	45	0
1	6	40000	47	99.53	98.89	9953	64	1	0	0	14	30	16	47
1	7	40000	9781	2.19	0.94	219	125	0	0	0	125	0	0	126
2	0	40000	85	99.15	98.14	9915	101	5	0	0	50	29	14	85
2	1	40000	9318	6.82	3.8	682	302	0	0	0	285	16	1	303
2	2	40000	10000	0	0	0	0	0	0	0	0	0	0	1
2	3	40000	2217	77.83	59.74	7783	1809	0	0	0	1617	192	0	1809
2	4	40000	168	98.32	96.58	9832	174	2	0	0	85	82	4	168
2	5	40000	10000	0	0	0	0	0	0	0	0	0	0	1
2	6	40000	7259	27.41	27.4	2741	1	0	0	0	1	0	0	2
2	7	40000	679	93.21	86.02	9321	719	30	0	0	356	267	66	669
3	0	40000	514	94.86	89.7	9486	516	1	0	0	30	483	2	514
3	1	40000	53	99.47	98.72	9947	75	0	0	0	24	22	25	53
3	2	40000	10000	0	0	0	0	0	0	0	0	0	0	1
3	3	40000	10000	0	0	0	0	0	0	0	0	0	0	1
3	4	40000	10000	0	0	0	0	0	0	0	0	0	0	1
3	5	40000	37	99.63	99.26	9963	37	0	0	0	24	13	0	37
3	6	40000	1	99.99	99.94	9999	5	0	0	0	0	1	4	1
3	7	40000	10000	0	0	0	0	0	0	0	0	0	0	1
4	0	40000	142	98.58	96.77	9858	181	17	0	0	75	57	26	142
4	1	40000	314	96.86	93.11	9686	375	20	1	0	34	242	76	314
4	2	40000	8976	10.24	6.68	1024	356	0	0	0	355	0	1	356
4	3	40000	10000	0	0	0	0	0	0	0	0	0	0	1
4	4	40000	9985	0.150001	0.01	15	14	0	0	0	14	0	0	15
4	5	40000	9617	3.83	3.8	383	3	0	0	0	3	0	0	4
4	6	40000	10000	0	0	0	0	0	0	0	0	0	0	1
4	7	40000	26	99.74	91.76	9974	798	12	735	0	4	2	30	26
5	0	40000	18	99.82	99.03	9982	79	1	0	0	5	3	48	18
5	1	40000	9343	6.57	5.46	657	111	7	60	0	27	15	2	47
5	2	40000	8597	14.03	7.05	1403	698	0	0	0	698	0	0	699
5	3	40000	66	99.34	98.46	9934	88	2	0	0	40	10	33	66
5	4	40000	8141	18.59	12.63	1859	596	0	0	0	595	0	1	597
5	5	40000	10000	0	0	0	0	0	0	0	0	0	0	1
5	6	40000	10000	0	0	0	0	0	0	0	0	0	0	1
5	7	40000	1083	89.17	60.57	8917	2860	25	1788	0	728	267	52	1081
6	0	40000	31	99.69	98.82	9969	87	5	0	0	19	1	46	31
6	1	40000	0	100	99.77	10000	23	0	0	0	0	0	23	0
6	2	40000	8812	11.88	11.69	1188	19	2	0	0	10	1	5	13
6	3	40000	10000	0	0	0	0	0	0	0	0	0	0	1
6	4	40000	0	100	99.65	10000	35	0	34	0	0	0	1	0
6	5	40000	63	99.37	98.35	9937	102	3	0	0	15	30	45	63
6	6	40000	3715	62.85	62.27	6285	58	1	0	0	9	40	6	52
6	7	40000	367	96.33	92.25	9633	408	2	0	0	302	17	87	363
7	0	40000	77	99.23	97.61	9923	162	22	26	0	29	14	54	77
7	1	40000	26	99.74	99.02	9974	72	0	0	0	4	5	58	26
7	2	40000	10000	0	0	0	0	0	0	0	0	0	0	1
7	3	40000	10000	0	0	0	0	0	0	0	0	0	0	1
7	4	40000	456	95.44	88.04	9544	740	91	176	0	288	112	72	456
7	5	40000	32	99.68	98.8	9968	88	3	0	0	6	12	54	32
7	6	40000	10000	0	0	0	0	0	0	0	0	0	0	1
7	7	40000	1196	88.04	87.48	8804	56	0	0	0	13	1	37	25
