#Sent triggers per frequency: 10000
#Frequency [Hz]	correct transmitted H+T		error rate [%]	uncertainty [%]	bad or missed events	error count	missing headers	missing trailers	flipped H/T	event nr errors	tbm missed trigger	unknown errors	event nr resets
1000	10000	0	0	0	0	0	0	0	0	0	0	1
11001.1	10000	0	0	0	0	0	0	0	0	0	0	1
21008.4	10000	0	0	0	0	0	0	0	0	0	0	1
31007.8	10000	0	0	0	0	0	0	0	0	0	0	1
41025.6	10000	0	0	0	0	0	0	0	0	0	0	1
51020.4	10000	0	0	0	0	0	0	0	0	0	0	1
61068.7	10000	0	0	0	0	0	0	0	0	0	0	1
71048	10000	0	0	0	0	0	0	0	0	0	0	1
81135.9	10000	0	0	0	0	0	0	0	0	0	0	1
91116.2	10000	0	0	0	0	0	0	0	0	0	0	1
101010	10000	0	0	0	0	0	0	0	0	0	0	1
111111	10000	0	0	0	0	0	0	0	0	0	0	1
121212	10000	0	0	0	0	0	0	0	0	0	0	1
131148	10000	0	0	0	0	0	0	0	0	0	0	1
141343	10000	0	0	0	0	0	0	0	0	0	0	1
151515	10000	0	0	0	0	0	0	0	0	0	0	1
161290	10000	0	0	0	0	0	0	0	0	0	0	1
171674	10000	0	0	0	0	0	0	0	0	0	0	1
181818	10000	0	0	0	0	0	0	0	0	0	0	1
191388	10000	0	0	0	0	0	0	0	0	0	0	1
201005	10000	0	0	0	0	0	0	0	0	0	0	1
211640	10000	0	0	0	0	0	0	0	0	0	0	1
222222	10000	0	0	0	0	0	0	0	0	0	0	1
231214	10000	0	0	0	0	0	0	0	0	0	0	1
242424	10000	0	0	0	0	0	0	0	0	0	0	1
251572	10000	0	0	0	0	0	0	0	0	0	0	1
261438	10000	0	0	0	0	0	0	0	0	0	0	1
272109	9997	0.029999	0	3	3	0	0	0	3	0	0	4
281690	10000	0	0	0	0	0	0	0	0	0	0	1
291971	10000	0	0	0	0	0	0	0	0	0	0	1
303030	9994	0.059998	0	6	6	0	0	0	6	0	0	7
312500	9990	0.0999987	0	10	10	0	0	0	10	0	0	11
322581	9980	0.199997	0	20	20	0	0	0	20	0	0	21
333333	9959	0.410002	0.01	41	40	0	0	0	40	0	0	41
341880	9935	0.650001	0.07	65	58	0	0	0	58	0	0	59
353982	9897	1.03	0.18	103	85	0	0	0	85	0	0	86
363636	9889	1.11	0.19	111	92	0	0	0	92	0	0	93
373832	9841	1.59	0.46	159	113	0	0	0	113	0	0	114
384615	9887	1.13	0.29	113	84	0	0	0	84	0	0	85
392157	9962	0.379997	0.01	38	37	0	0	0	37	0	0	38
404040	9924	0.760001	0.06	76	70	0	0	0	70	0	0	71
412371	9922	0.779998	0.07	78	71	0	0	0	71	0	0	72
421053	9894	1.06	0.15	106	91	0	0	0	91	0	0	92
434783	9860	1.4	0.28	140	112	0	0	0	112	0	0	113
444444	9782	2.18	0.74	218	144	0	0	0	144	0	0	145
454545	9694	3.06	1.27	306	179	0	0	0	179	0	0	180
465116	9655	3.45	1.43	345	202	0	0	0	201	1	0	203
476190	9534	4.66	2.41	466	225	0	0	0	225	0	0	226
481928	9533	4.67	2.45	467	222	0	0	0	222	0	0	223
493827	9872	1.28	0.24	128	104	0	0	0	104	0	0	105
506329	9808	1.92	0.55	192	137	0	0	0	137	0	0	138
512821	9750	2.5	0.93	250	157	0	0	0	157	0	0	158
526316	9639	3.61	1.68	361	193	0	0	0	193	0	0	194
533333	9603	3.97	1.92	397	205	0	0	0	205	0	0	206
547945	9486	5.14	2.69	514	245	0	0	0	245	0	0	246
555556	9443	5.57	3.24	557	233	0	0	0	233	0	0	234
563380	9353	6.47	3.93	647	254	0	0	0	254	0	0	255
571429	9305	6.95	4.31	695	264	0	0	0	264	0	0	265
588235	9140	8.6	5.41	860	319	0	0	0	319	0	0	320
597015	9320	6.8	4.02	680	278	0	0	0	278	0	0	279
606061	9335	6.65	3.94	665	271	0	0	0	271	0	0	272
615385	9239	7.61	4.6	761	301	0	0	0	300	1	0	302
625000	9143	8.57	5.31	857	326	0	0	0	326	0	0	327
634921	9074	9.26	5.96	926	330	0	0	0	330	0	0	331
645161	8987	10.13	6.65	1013	348	0	0	0	348	0	0	349
655738	8932	10.68	7.08	1068	360	0	0	0	360	0	0	361
666667	8847	11.53	7.51	1153	402	0	0	0	401	1	0	403
677966	9570	4.3	2.05	430	225	0	0	0	225	0	0	226
689655	9479	5.21	2.64	521	257	0	0	0	257	0	0	258
701754	9389	6.11	3.51	611	260	0	0	0	260	0	0	261
701754	9849	1.51	0.41	151	110	0	0	0	110	0	0	111
714286	9781	2.19	0.65	219	154	0	0	0	154	0	0	155
727273	9771	2.29	0.79	229	150	0	0	0	150	0	0	151
740741	9655	3.45	1.53	345	192	0	0	0	192	0	0	193
754717	9545	4.55	2.23	455	232	0	0	0	232	0	0	233
754717	9552	4.48	2.14	448	234	0	0	0	234	0	0	235
769231	9448	5.52	2.84	552	268	0	0	0	268	0	0	269
784314	9303	6.97	4	697	297	0	0	0	297	0	0	298
784314	9326	6.74	3.9	674	284	0	0	0	284	0	0	285
800000	9186	8.14	5.05	814	309	0	0	0	309	0	0	310
816326	9136	8.64	5.47	864	317	0	0	0	316	0	1	318
816326	9449	5.51	2.88	551	263	0	0	0	263	0	0	264
833333	9315	6.85	4	685	285	0	0	0	285	0	0	286
833333	9284	7.16	4.26	716	290	0	0	0	290	0	0	291
851064	9761	2.39	0.74	239	165	0	0	0	165	0	0	166
851064	9778	2.22	0.75	222	147	0	0	0	147	0	0	148
869565	9651	3.49	1.51	349	198	0	0	0	198	0	0	199
888889	9600	4	1.72	400	228	0	0	0	228	0	0	229
888889	9621	3.79	1.62	379	217	0	0	0	217	0	0	218
909091	9403	5.97	3.25	597	272	0	0	0	271	0	1	273
909091	9435	5.65	3.06	565	259	0	0	0	257	0	2	259
