#Sent triggers per frequency: 10000
#Frequency [Hz]	correct transmitted H+T		error rate [%]	uncertainty [%]	bad or missed events	error count	missing headers	missing trailers	flipped H/T	event nr errors	tbm missed trigger	unknown errors	event nr resets
434783	7126	28.74	16.88	2874	1186	0	0	0	1186	0	0	1187
444444	6960	30.4	18.07	3040	1233	0	0	0	1233	0	0	1234
454545	6821	31.79	18.97	3179	1282	0	0	0	1282	0	0	1283
465116	6631	33.69	20.1	3369	1359	0	0	0	1359	0	0	1360
476190	6412	35.88	21.66	3588	1422	0	0	0	1422	0	0	1423
481928	6362	36.38	21.99	3638	1439	0	0	0	1437	2	0	1440
493827	6179	38.21	23.26	3821	1495	0	0	0	1492	3	0	1496
506329	6092	39.08	24.24	3908	1484	0	0	0	1480	4	0	1485
512821	7290	27.1	15.95	2710	1115	0	0	0	1115	0	0	1116
526316	7142	28.58	16.87	2858	1171	0	0	0	1171	0	0	1172
533333	6998	30.02	17.79	3002	1223	0	0	0	1223	0	0	1224
547945	6761	32.39	19.3	3239	1309	0	0	0	1309	0	0	1310
555556	6633	33.67	20.08	3367	1359	0	0	0	1359	0	0	1360
563380	6546	34.54	20.7	3454	1384	0	0	0	1384	0	0	1385
571429	6447	35.53	21.28	3553	1425	0	0	0	1425	0	0	1426
588235	6134	38.66	23.48	3866	1518	0	0	0	1513	4	1	1519
597015	6014	39.86	24.6	3986	1526	0	0	0	1521	5	0	1527
606061	5855	41.45	25.82	4145	1563	0	0	0	1560	1	2	1563
615385	5825	41.75	25.99	4175	1576	0	0	0	1566	6	4	1577
625000	5964	40.36	24.64	4036	1572	0	0	0	1566	3	3	1573
634921	5886	41.14	25.28	4114	1586	0	0	0	1573	7	6	1586
645161	5722	42.78	27.28	4278	1550	0	0	0	1541	3	6	1548
655738	5537	44.63	29.7	4463	1493	0	0	0	1475	11	7	1487
666667	5459	45.41	31.34	4541	1407	0	0	0	1390	8	9	1403
677966	6703	32.97	19.66	3297	1331	0	0	0	1331	0	0	1332
689655	6573	34.27	20.51	3427	1376	0	0	0	1376	0	0	1377
701754	6364	36.36	21.83	3636	1453	0	0	0	1452	0	1	1454
701754	6358	36.42	21.92	3642	1450	0	0	0	1450	0	0	1451
714286	6200	38	22.89	3800	1511	0	0	0	1508	1	2	1511
727273	6168	38.32	23.43	3832	1489	0	0	0	1484	0	5	1489
740741	6879	31.21	18.57	3121	1264	0	0	0	1263	0	1	1265
754717	6672	33.28	19.89	3328	1339	0	0	0	1337	0	2	1340
754717	6707	32.93	19.65	3293	1328	0	0	0	1324	0	4	1327
769231	6576	34.24	20.51	3424	1373	0	0	0	1371	0	2	1373
784314	6418	35.82	21.66	3582	1416	0	0	0	1412	0	4	1414
784314	6451	35.49	21.37	3549	1412	0	0	0	1404	0	8	1408
800000	6382	36.18	21.94	3618	1424	0	0	0	1414	0	10	1417
816326	6288	37.12	22.68	3712	1444	0	0	0	1435	0	9	1436
816326	6332	36.68	22.55	3668	1413	0	0	0	1404	0	9	1406
833333	6307	36.93	23.26	3693	1367	0	0	0	1352	6	9	1359
833333	6258	37.42	23.7	3742	1372	0	0	0	1356	6	10	1362
851064	6675	33.25	19.93	3325	1332	0	0	0	1324	0	8	1329
851064	6667	33.33	19.93	3333	1340	0	0	0	1333	0	7	1338
869565	6645	33.55	20.14	3355	1341	0	0	0	1332	0	9	1336
888889	6658	33.42	20.21	3342	1321	0	0	0	1309	2	10	1312
888889	6644	33.56	20.34	3356	1322	0	0	0	1312	1	9	1313
909091	6660	33.4	20.52	3340	1288	0	0	0	1272	6	10	1279
909091	6608	33.92	21	3392	1292	0	0	0	1283	0	9	1284
930233	6647	33.53	21.21	3353	1232	0	0	0	1214	7	11	1221
930233	6579	34.21	21.53	3421	1268	0	0	0	1255	3	10	1258
952381	6529	34.71	23.27	3471	1144	0	0	0	1122	9	13	1135
952381	6476	35.24	23.43	3524	1181	0	0	0	1160	11	10	1174
952381	6600	34	22.12	3400	1188	0	0	0	1166	10	12	1178
975610	6862	31.38	19.88	3138	1150	0	0	0	1128	8	14	1142
975610	6753	32.47	20.91	3247	1156	0	0	0	1138	6	12	1148
1e+06	6617	33.83	23.44	3383	1039	0	0	0	1007	11	21	1033
1e+06	6656	33.44	23.12	3344	1032	0	0	0	1000	10	22	1020
1.02564e+06	7411	25.89	15.43	2589	1046	0	0	0	1037	0	9	1038
