#Sent triggers per gain and bias: 10000	and with a frequency [Hz] of: 100000
#Gain	bias	Frequency	correct transmitted H+T		error rate [%]	uncertainty [%]	bad or missed events	error count	missing headers	missing trailers	flipped H/T	event nr errors	tbm missed trigger	unknown errors	event nr resets
0	126	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	125	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	124	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	123	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	122	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	121	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	120	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	119	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	118	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	117	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	116	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	115	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	114	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	113	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	112	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	111	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	110	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	109	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	108	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	107	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	106	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	105	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	104	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	103	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	102	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	101	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	100	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	99	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	98	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	97	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	96	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	95	100000	10000	0	0	0	0	0	0	0	0	0	0	1
0	94	100000	10000	0	0	0	0	0	0	0	0	0	0	1
