#the gain was set to: 2	the bias was set to: 30
#Sent triggers per delay setting: 2400000	and with a frequency [Hz] of: 40000
#160MHz delay setting	400MHz delay setting	Frequency	correct transmitted H+T		error rate [%]	uncertainty [%]	bad or missed events	error count	missing headers	missing trailers	flipped H/T	event nr errors	tbm missed trigger	unknown errors	event nr resets
0	0	G	40000	0	100	100	2400000	4800000	4800000	4800000	4800000	4800000	4800000	4800000	4800002
0	0	A	40000	0	100	100	2400000	2400000	2400000	2400000	2400000	2400000	2400000	2400000	2400001
0	0	B	40000	0	100	100	2400000	2400000	2400000	2400000	2400000	2400000	2400000	2400000	2400001
0	1	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
0	1	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
0	1	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
0	2	G	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
0	2	A	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
0	2	B	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
0	3	G	40000	1348740	43.8025	43.8022	1051260	16	0	0	0	16	0	0	18
0	3	A	40000	1348740	43.8025	43.8022	1051260	8	0	0	0	8	0	0	9
0	3	B	40000	1348740	43.8025	43.8022	1051260	8	0	0	0	8	0	0	9
0	4	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
0	4	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
0	4	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
0	5	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
0	5	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
0	5	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
0	6	G	40000	0	100	100	2400000	4800000	4800000	4800000	4800000	4800000	4800000	4800000	4800002
0	6	A	40000	0	100	100	2400000	2400000	2400000	2400000	2400000	2400000	2400000	2400000	2400001
0	6	B	40000	0	100	100	2400000	2400000	2400000	2400000	2400000	2400000	2400000	2400000	2400001
0	7	G	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
0	7	A	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
0	7	B	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
1	0	G	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
1	0	A	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
1	0	B	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
1	1	G	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
1	1	A	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
1	1	B	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
1	2	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
1	2	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
1	2	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
1	3	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
1	3	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
1	3	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
1	4	G	40000	1405088	41.4547	19.6945	994912	908333	0	1	0	739660	168268	404	908194
1	4	A	40000	1471920	38.67	19.7897	928080	453126	0	1	0	368388	84333	404	452986
1	4	B	40000	1474412	38.5662	19.5992	925588	455207	0	0	0	371272	83935	0	455208
1	4	cSpy was 3 spamed and the readout avoided!
1	5	G	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
1	5	A	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
1	5	B	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
1	6	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
1	6	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
1	6	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
1	7	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
1	7	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
1	7	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
2	0	G	40000	30351	98.7354	51.767	2369649	178495	1127	31	2	167284	7055	2996	175635
2	0	A	40000	32448	98.648	97.1786	2367552	35266	1126	31	2	24075	7036	2996	32405
2	0	B	40000	2104241	12.3233	6.35542	295759	143229	1	0	0	143209	19	0	143230
2	0	cSpy was 70 spamed and the readout avoided!
2	1	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
2	1	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
2	1	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
2	2	G	40000	2399769	0.00962615	0	231	462	0	0	0	390	72	0	464
2	2	A	40000	2399769	0.00962615	0	231	231	0	0	0	195	36	0	232
2	2	B	40000	2399769	0.00962615	0	231	231	0	0	0	195	36	0	232
2	3	G	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
2	3	A	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
2	3	B	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
2	4	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
2	4	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
2	4	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
2	5	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
2	5	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
2	5	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
2	6	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
2	6	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
2	6	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
2	7	G	40000	0	100	100	2400000	4800000	4800000	4800000	4800000	4800000	4800000	4800000	4800002
2	7	A	40000	0	100	100	2400000	2400000	2400000	2400000	2400000	2400000	2400000	2400000	2400001
2	7	B	40000	0	100	100	2400000	2400000	2400000	2400000	2400000	2400000	2400000	2400000	2400001
3	0	G	40000	0	100	100	2400000	4800000	4800000	4800000	4800000	4800000	4800000	4800000	4800002
3	0	A	40000	0	100	100	2400000	2400000	2400000	2400000	2400000	2400000	2400000	2400000	2400001
3	0	B	40000	0	100	100	2400000	2400000	2400000	2400000	2400000	2400000	2400000	2400000	2400001
3	1	G	40000	106031	95.582	84.7306	2293969	350131	7081	0	0	313085	21199	8766	340538
3	1	A	40000	174308	92.7372	86.1347	2225692	158460	2912	0	0	148479	654	6415	152479
3	1	B	40000	208490	91.3129	83.3266	2191510	191671	4169	0	0	164606	20545	2351	188059
3	2	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
3	2	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
3	2	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
3	3	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
3	3	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
3	3	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
3	4	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
3	4	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
3	4	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
3	5	G	40000	1140574	52.4761	26.9038	1259426	826666	418	0	0	812576	11911	1761	825958
3	5	A	40000	1317150	45.1187	27.665	1082850	418890	217	0	0	411705	5239	1729	418261
3	5	B	40000	1364800	43.1333	26.1427	1035200	407776	201	0	0	400871	6672	32	407697
3	6	G	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
3	6	A	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
3	6	B	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
3	7	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
3	7	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
3	7	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
4	0	G	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
4	0	A	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
4	0	B	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
4	1	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
4	1	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
4	1	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
4	2	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
4	2	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
4	2	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
4	3	G	40000	2397577	0.100958	4.16667e-05	2423	4844	0	0	0	4844	0	0	4846
4	3	A	40000	2397577	0.100958	4.16667e-05	2423	2422	0	0	0	2422	0	0	2423
4	3	B	40000	2397577	0.100958	4.16667e-05	2423	2422	0	0	0	2422	0	0	2423
4	4	G	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
4	4	A	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
4	4	B	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
4	5	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
4	5	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
4	5	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
4	6	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
4	6	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
4	6	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
4	7	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
4	7	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
4	7	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
5	0	G	40000	0	100	100	2400000	4800000	4800000	4800000	4800000	4800000	4800000	4800000	4800002
5	0	A	40000	0	100	100	2400000	2400000	2400000	2400000	2400000	2400000	2400000	2400000	2400001
5	0	B	40000	0	100	100	2400000	2400000	2400000	2400000	2400000	2400000	2400000	2400000	2400001
5	1	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
5	1	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
5	1	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
5	2	G	40000	1163657	51.5143	21.3884	1236343	1011186	0	0	0	1001395	7732	2059	1010500
5	2	A	40000	1383704	42.3457	21.527	1016296	499648	0	0	0	491547	6043	2058	498962
5	2	B	40000	1378468	42.5638	21.2498	1021532	511538	0	0	0	509848	1689	1	511538
5	3	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
5	3	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
5	3	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
5	4	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
5	4	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
5	4	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
5	5	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
5	5	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
5	5	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
5	6	G	40000	2053641	14.4316	3.54619	346359	375602	0	0	0	369847	5352	403	375532
5	6	A	40000	2124706	11.4706	3.64283	275294	187866	0	0	0	186406	1057	403	187795
5	6	B	40000	2129475	11.2719	3.44954	270525	187736	0	0	0	183441	4295	0	187737
5	7	G	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
5	7	A	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
5	7	B	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
6	0	G	40000	0	100	100	2400000	4800000	4800000	4800000	4800000	4800000	4800000	4800000	4800002
6	0	A	40000	0	100	100	2400000	2400000	2400000	2400000	2400000	2400000	2400000	2400000	2400001
6	0	B	40000	0	100	100	2400000	2400000	2400000	2400000	2400000	2400000	2400000	2400000	2400001
6	1	G	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
6	1	A	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
6	1	B	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
6	2	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
6	2	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
6	2	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
6	3	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
6	3	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
6	3	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
6	4	G	40000	2399890	0.0045836	0	110	220	0	0	0	220	0	0	222
6	4	A	40000	2399890	0.0045836	0	110	110	0	0	0	110	0	0	111
6	4	B	40000	2399890	0.0045836	0	110	110	0	0	0	110	0	0	111
6	5	G	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
6	5	A	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
6	5	B	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
6	6	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
6	6	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
6	6	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
6	7	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
6	7	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
6	7	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
7	0	G	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
7	0	A	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
7	0	B	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
7	1	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
7	1	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
7	1	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
7	2	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
7	2	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
7	2	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
7	3	G	40000	2286130	4.74458	1.38342	113870	154594	0	0	0	153165	1308	121	154581
7	3	A	40000	2289328	4.61133	1.38546	110672	77421	0	0	0	77172	128	121	77407
7	3	B	40000	2289674	4.59692	1.38137	110326	77173	0	0	0	75993	1180	0	77174
7	4	G	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
7	4	A	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
7	4	B	40000	0	100	100	2400000	0	0	0	0	0	0	0	0
7	5	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
7	5	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
7	5	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
7	6	G	40000	2400000	0	0	0	0	0	0	0	0	0	0	2
7	6	A	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
7	6	B	40000	2400000	0	0	0	0	0	0	0	0	0	0	1
7	7	G	40000	2399968	0.00133514	0.00025	32	52	0	0	0	52	0	0	54
7	7	A	40000	2399968	0.00133514	0.00025	32	26	0	0	0	26	0	0	27
7	7	B	40000	2399968	0.00133514	0.00025	32	26	0	0	0	26	0	0	27
