#the gain was set to: 2	the bias was set to: 30
#Sent triggers per delay setting: 100000	and with a frequency [Hz] of: 40000
#160MHz delay setting	400MHz delay setting	Frequency	correct transmitted H+T		error rate [%]	uncertainty [%]	bad or missed events	error count	missing headers	missing trailers	flipped H/T	event nr errors	tbm missed trigger	unknown errors	event nr resets
0	0	G	40000	261	99.739	88.52	99739	10839	141	0	0	9708	287	703	10243
0	0	A	40000	508	99.492	98.469	99492	1023	44	0	0	211	114	654	508
0	0	B	40000	11613	88.387	78.571	88387	9816	97	0	0	9497	173	49	9735
0	0	cSpy was 29 spamed and the readout avoided!
0	1	G	40000	99967	0.0329971	0.033	33	0	0	0	0	0	0	0	2
0	1	A	40000	99967	0.0329971	0.033	33	0	0	0	0	0	0	0	1
0	1	B	40000	99967	0.0329971	0.033	33	0	0	0	0	0	0	0	1
0	2	G	40000	99975	0.0249982	0.025	25	0	0	0	0	0	0	0	2
0	2	A	40000	99975	0.0249982	0.025	25	0	0	0	0	0	0	0	1
0	2	B	40000	99975	0.0249982	0.025	25	0	0	0	0	0	0	0	1
0	3	G	40000	99975	0.0249982	0.025	25	0	0	0	0	0	0	0	2
0	3	A	40000	99975	0.0249982	0.025	25	0	0	0	0	0	0	0	1
0	3	B	40000	99975	0.0249982	0.025	25	0	0	0	0	0	0	0	1
0	4	G	40000	63135	36.865	15.04	36865	25971	5	0	0	25280	591	95	25954
0	4	A	40000	73093	26.907	13.614	26907	13293	2	0	0	12728	470	93	13277
0	4	B	40000	70856	29.144	16.466	29144	12678	3	0	0	12552	121	2	12677
0	5	G	40000	99975	0.0249982	0.025	25	0	0	0	0	0	0	0	2
0	5	A	40000	99975	0.0249982	0.025	25	0	0	0	0	0	0	0	1
0	5	B	40000	99975	0.0249982	0.025	25	0	0	0	0	0	0	0	1
0	6	G	40000	99957	0.0429988	0.043	43	0	0	0	0	0	0	0	2
0	6	A	40000	99957	0.0429988	0.043	43	0	0	0	0	0	0	0	1
0	6	B	40000	99957	0.0429988	0.043	43	0	0	0	0	0	0	0	1
0	7	G	40000	99970	0.029999	0.03	30	0	0	0	0	0	0	0	2
0	7	A	40000	99970	0.029999	0.03	30	0	0	0	0	0	0	0	1
0	7	B	40000	99970	0.029999	0.03	30	0	0	0	0	0	0	0	1
1	0	G	40000	857	99.143	60.9685	99143	17482	110	0	0	16521	574	277	17209
1	0	A	40000	1062	98.938	97.603	98938	1335	108	0	0	553	398	276	1062
1	0	B	40000	59519	40.481	24.334	40481	16147	2	0	0	15968	176	1	16147
1	0	cSpy was 24 spamed and the readout avoided!
1	1	G	40000	99965	0.0349998	0.035	35	0	0	0	0	0	0	0	2
1	1	A	40000	99965	0.0349998	0.035	35	0	0	0	0	0	0	0	1
1	1	B	40000	99965	0.0349998	0.035	35	0	0	0	0	0	0	0	1
1	2	G	40000	97406	2.594	0.243	2594	4285	0	0	0	4048	236	1	4287
1	2	A	40000	97677	2.323	0.177	2323	2146	0	0	0	2027	118	1	2147
1	2	B	40000	97552	2.448	0.309	2448	2139	0	0	0	2021	118	0	2140
1	3	G	40000	99977	0.0230014	0.023	23	0	0	0	0	0	0	0	2
1	3	A	40000	99977	0.0230014	0.023	23	0	0	0	0	0	0	0	1
1	3	B	40000	99977	0.0230014	0.023	23	0	0	0	0	0	0	0	1
1	4	G	40000	99963	0.0370026	0.037	37	0	0	0	0	0	0	0	2
1	4	A	40000	99963	0.0370026	0.037	37	0	0	0	0	0	0	0	1
1	4	B	40000	99963	0.0370026	0.037	37	0	0	0	0	0	0	0	1
1	5	G	40000	99969	0.0310004	0.031	31	0	0	0	0	0	0	0	2
1	5	A	40000	99969	0.0310004	0.031	31	0	0	0	0	0	0	0	1
1	5	B	40000	99969	0.0310004	0.031	31	0	0	0	0	0	0	0	1
