#the gain was set to: 2	the bias was set to: 30
#Sent triggers per delay setting: 100000	and with a frequency [Hz] of: 40000
#160MHz delay setting	400MHz delay setting	Frequency	correct transmitted H+T		error rate [%]	uncertainty [%]	bad or missed events	error count	missing headers	missing trailers	flipped H/T	event nr errors	tbm missed trigger	unknown errors	event nr resets
2	7	B	40000	24854	75.146	56.196	75146	18950	148	12	0	14198	4472	120	18791
2	7	cSpy was 60 spamed and the readout avoided!
3	0	G	40000	1734	98.266	49.04	98266	15114	223	3	0	12843	1449	596	14586
3	0	A	40000	2040	97.96	95.408	97960	2552	218	3	0	1438	303	590	2030
3	0	B	40000	84766	15.234	2.672	15234	12562	5	0	0	11405	1146	6	12556
3	0	cSpy was 60 spamed and the readout avoided!
3	1	G	40000	15835	84.165	67.7015	84165	23565	397	14	0	22169	283	702	22928
3	1	A	40000	21161	78.839	66.477	78839	12362	185	10	0	11505	160	502	11973
3	1	B	40000	19871	80.129	68.926	80129	11203	212	4	0	10664	123	200	10955
3	1	cSpy was 70 spamed and the readout avoided!
3	2	G	40000	99915	0.0850022	0.085	85	0	0	0	0	0	0	0	2
3	2	A	40000	99915	0.0850022	0.085	85	0	0	0	0	0	0	0	1
3	2	B	40000	99915	0.0850022	0.085	85	0	0	0	0	0	0	0	1
3	3	G	40000	99911	0.0890017	0.089	89	0	0	0	0	0	0	0	2
3	3	A	40000	99911	0.0890017	0.089	89	0	0	0	0	0	0	0	1
3	3	B	40000	99911	0.0890017	0.089	89	0	0	0	0	0	0	0	1
3	4	G	40000	99918	0.0819981	0.082	82	0	0	0	0	0	0	0	2
3	4	A	40000	99918	0.0819981	0.082	82	0	0	0	0	0	0	0	1
3	4	B	40000	99918	0.0819981	0.082	82	0	0	0	0	0	0	0	1
3	5	G	40000	21073	78.927	54.6295	78927	34971	157	1	0	33630	579	604	34554
3	5	A	40000	28442	71.558	53.652	71558	17906	75	0	0	17057	283	491	17593
3	5	B	40000	27328	72.672	55.607	72672	17065	82	1	0	16573	296	113	16961
3	5	cSpy was 2 spamed and the readout avoided!
3	6	G	40000	99923	0.0769973	0.077	77	0	0	0	0	0	0	0	2
3	6	A	40000	99923	0.0769973	0.077	77	0	0	0	0	0	0	0	1
3	6	B	40000	99923	0.0769973	0.077	77	0	0	0	0	0	0	0	1
3	7	G	40000	99939	0.0609994	0.061	61	0	0	0	0	0	0	0	2
3	7	A	40000	99939	0.0609994	0.061	61	0	0	0	0	0	0	0	1
3	7	B	40000	99939	0.0609994	0.061	61	0	0	0	0	0	0	0	1
4	0	G	40000	485	99.515	52.5385	99515	9552	125	0	0	8490	107	830	9033
4	0	A	40000	573	99.427	98.335	99427	1092	125	0	0	48	89	830	573
4	0	B	40000	84798	15.202	6.742	15202	8460	0	0	0	8442	18	0	8460
4	0	cSpy was 62 spamed and the readout avoided!
4	1	G	40000	99895	0.105	0.105	105	0	0	0	0	0	0	0	2
4	1	A	40000	99895	0.105	0.105	105	0	0	0	0	0	0	0	1
4	1	B	40000	99895	0.105	0.105	105	0	0	0	0	0	0	0	1
4	2	G	40000	99902	0.098002	0.098	98	0	0	0	0	0	0	0	2
4	2	A	40000	99902	0.098002	0.098	98	0	0	0	0	0	0	0	1
4	2	B	40000	99902	0.098002	0.098	98	0	0	0	0	0	0	0	1
4	3	G	40000	71127	28.873	15.4045	28873	26779	0	0	0	26602	24	153	26767
4	3	A	40000	71152	28.848	15.404	28848	13444	0	0	0	13270	21	153	13431
4	3	B	40000	71260	28.74	15.405	28740	13335	0	0	0	13332	3	0	13336
4	4	G	40000	98522	1.478	1.464	1478	17	1	0	0	1	9	6	15
4	4	A	40000	98523	1.477	1.475	1477	2	0	0	0	1	0	1	3
4	4	B	40000	98532	1.468	1.453	1468	15	1	0	0	0	9	5	12
4	5	G	40000	99913	0.0869989	0.087	87	0	0	0	0	0	0	0	2
4	5	A	40000	99913	0.0869989	0.087	87	0	0	0	0	0	0	0	1
4	5	B	40000	99913	0.0869989	0.087	87	0	0	0	0	0	0	0	1
4	6	G	40000	99927	0.0729978	0.073	73	0	0	0	0	0	0	0	2
4	6	A	40000	99927	0.0729978	0.073	73	0	0	0	0	0	0	0	1
4	6	B	40000	99927	0.0729978	0.073	73	0	0	0	0	0	0	0	1
4	7	G	40000	99882	0.117999	0.098	118	40	0	0	0	40	0	0	42
4	7	A	40000	99882	0.117999	0.098	118	20	0	0	0	20	0	0	21
4	7	B	40000	99882	0.117999	0.098	118	20	0	0	0	20	0	0	21
5	0	G	40000	403	99.597	61.8875	99597	18611	124	0	0	17525	111	851	18049
5	0	A	40000	552	99.448	98.335	99448	1113	124	0	0	43	100	846	552
5	0	B	40000	57062	42.938	25.44	42938	17498	0	0	0	17482	11	5	17497
5	0	cSpy was 81 spamed and the readout avoided!
5	1	G	40000	99904	0.0959992	0.096	96	0	0	0	0	0	0	0	2
5	1	A	40000	99904	0.0959992	0.096	96	0	0	0	0	0	0	0	1
5	1	B	40000	99904	0.0959992	0.096	96	0	0	0	0	0	0	0	1
5	2	G	40000	9341	90.659	74.3965	90659	25754	337	6	0	22476	1986	949	25001
5	2	A	40000	12712	87.288	74.325	87288	12963	165	3	0	11154	914	727	12450
5	2	B	40000	12741	87.259	74.468	87259	12791	172	3	0	11322	1072	222	12551
5	2	cSpy was 10 spamed and the readout avoided!
5	3	G	40000	99915	0.0850022	0.085	85	0	0	0	0	0	0	0	2
5	3	A	40000	99915	0.0850022	0.085	85	0	0	0	0	0	0	0	1
5	3	B	40000	99915	0.0850022	0.085	85	0	0	0	0	0	0	0	1
5	4	G	40000	99901	0.0989974	0.099	99	0	0	0	0	0	0	0	2
5	4	A	40000	99901	0.0989974	0.099	99	0	0	0	0	0	0	0	1
5	4	B	40000	99901	0.0989974	0.099	99	0	0	0	0	0	0	0	1
5	5	G	40000	99906	0.0940025	0.094	94	0	0	0	0	0	0	0	2
5	5	A	40000	99906	0.0940025	0.094	94	0	0	0	0	0	0	0	1
5	5	B	40000	99906	0.0940025	0.094	94	0	0	0	0	0	0	0	1
5	6	G	40000	16446	83.554	56.7415	83554	40340	131	0	0	37141	2387	681	39890
5	6	A	40000	23233	76.767	56.485	76767	20282	65	0	0	18461	1189	567	19926
5	6	B	40000	22944	77.056	56.998	77056	20058	66	0	0	18680	1198	114	19964
5	7	G	40000	99917	0.0829995	0.083	83	0	0	0	0	0	0	0	2
5	7	A	40000	99917	0.0829995	0.083	83	0	0	0	0	0	0	0	1
5	7	B	40000	99917	0.0829995	0.083	83	0	0	0	0	0	0	0	1
6	0	G	40000	2343	97.657	76.018	97657	22134	96	3	0	20099	1836	100	22013
6	0	A	40000	4048	95.952	91.809	95952	4143	81	3	0	3089	882	88	4031
6	0	B	40000	21782	78.218	60.227	78218	17991	15	0	0	17010	954	12	17982
6	0	cSpy was 4 spamed and the readout avoided!
6	1	G	40000	99914	0.0859976	0.086	86	0	0	0	0	0	0	0	2
6	1	A	40000	99914	0.0859976	0.086	86	0	0	0	0	0	0	0	1
6	1	B	40000	99914	0.0859976	0.086	86	0	0	0	0	0	0	0	1
6	2	G	40000	99930	0.0699997	0.07	70	0	0	0	0	0	0	0	2
6	2	A	40000	99930	0.0699997	0.07	70	0	0	0	0	0	0	0	1
6	2	B	40000	99930	0.0699997	0.07	70	0	0	0	0	0	0	0	1
6	3	G	40000	99912	0.0880003	0.088	88	0	0	0	0	0	0	0	2
6	3	A	40000	99912	0.0880003	0.088	88	0	0	0	0	0	0	0	1
6	3	B	40000	99912	0.0880003	0.088	88	0	0	0	0	0	0	0	1
6	4	G	40000	83015	16.985	9.148	16985	15585	0	0	0	15467	5	113	15567
6	4	A	40000	83021	16.979	9.148	16979	7831	0	0	0	7714	4	113	7812
6	4	B	40000	83098	16.902	9.148	16902	7754	0	0	0	7753	1	0	7755
6	5	G	40000	99919	0.0810027	0.081	81	0	0	0	0	0	0	0	2
6	5	A	40000	99919	0.0810027	0.081	81	0	0	0	0	0	0	0	1
6	5	B	40000	99919	0.0810027	0.081	81	0	0	0	0	0	0	0	1
6	6	G	40000	99922	0.0779986	0.078	78	0	0	0	0	0	0	0	2
6	6	A	40000	99922	0.0779986	0.078	78	0	0	0	0	0	0	0	1
6	6	B	40000	99922	0.0779986	0.078	78	0	0	0	0	0	0	0	1
6	7	G	40000	99928	0.0720024	0.072	72	0	0	0	0	0	0	0	2
6	7	A	40000	99928	0.0720024	0.072	72	0	0	0	0	0	0	0	1
6	7	B	40000	99928	0.0720024	0.072	72	0	0	0	0	0	0	0	1
7	0	G	40000	1160	98.84	49.2155	98840	3963	178	0	0	3009	109	667	3417
7	0	A	40000	1186	98.814	97.09	98814	1724	178	0	0	770	109	667	1177
7	0	B	40000	96420	3.58	1.341	3580	2239	0	0	0	2239	0	0	2240
7	0	cSpy was 4 spamed and the readout avoided!
7	1	G	40000	99919	0.0810027	0.081	81	0	0	0	0	0	0	0	2
7	1	A	40000	99919	0.0810027	0.081	81	0	0	0	0	0	0	0	1
7	1	B	40000	99919	0.0810027	0.081	81	0	0	0	0	0	0	0	1
7	2	G	40000	99922	0.0779986	0.078	78	0	0	0	0	0	0	0	2
7	2	A	40000	99922	0.0779986	0.078	78	0	0	0	0	0	0	0	1
7	2	B	40000	99922	0.0779986	0.078	78	0	0	0	0	0	0	0	1
7	3	G	40000	17307	82.693	57.789	82693	41434	202	0	0	39546	948	738	40917
7	3	A	40000	21423	78.577	57.654	78577	20923	99	0	0	19790	450	584	20543
7	3	B	40000	21565	78.435	57.924	78435	20511	103	0	0	19756	498	154	20374
7	4	G	40000	99914	0.0859976	0.086	86	0	0	0	0	0	0	0	2
7	4	A	40000	99914	0.0859976	0.086	86	0	0	0	0	0	0	0	1
7	4	B	40000	99914	0.0859976	0.086	86	0	0	0	0	0	0	0	1
7	5	G	40000	99903	0.0970006	0.097	97	0	0	0	0	0	0	0	2
7	5	A	40000	99903	0.0970006	0.097	97	0	0	0	0	0	0	0	1
7	5	B	40000	99903	0.0970006	0.097	97	0	0	0	0	0	0	0	1
7	6	G	40000	99926	0.0739992	0.074	74	0	0	0	0	0	0	0	2
7	6	A	40000	99926	0.0739992	0.074	74	0	0	0	0	0	0	0	1
7	6	B	40000	99926	0.0739992	0.074	74	0	0	0	0	0	0	0	1
7	7	G	40000	51943	48.057	27.489	48057	39025	0	0	0	38534	203	288	38950
7	7	A	40000	52972	47.028	27.442	47028	19586	0	0	0	19178	122	286	19510
7	7	B	40000	53025	46.975	27.536	46975	19439	0	0	0	19356	81	2	19440
