#the gain was set to: 2	the bias was set to: 30
#Sent triggers per delay setting: 100000	and with a frequency [Hz] of: 40000
#160MHz delay setting	400MHz delay setting	Frequency	correct transmitted H+T		error rate [%]	uncertainty [%]	bad or missed events	error count	missing headers	missing trailers	flipped H/T	event nr errors	tbm missed trigger	unknown errors	event nr resets
0	0	G	40000	0	100	99.972	100000	11	0	0	0	6	0	5	10
0	0	A	40000	0	100	99.999	100000	1	0	0	0	0	0	1	0
0	0	B	40000	45	99.955	99.945	99955	10	0	0	0	6	0	4	10
0	1	G	40000	58	99.942	99.94	99942	2	0	0	0	0	0	2	4
0	1	A	40000	58	99.942	99.94	99942	2	0	0	0	0	0	2	3
0	1	B	40000	60	99.94	99.94	99940	0	0	0	0	0	0	0	1
0	2	G	40000	59	99.941	99.94	99941	1	0	0	0	0	0	1	3
0	2	A	40000	60	99.94	99.94	99940	0	0	0	0	0	0	0	1
0	2	B	40000	59	99.941	99.94	99941	1	0	0	0	0	0	1	2
0	3	G	40000	59	99.941	99.94	99941	1	0	0	0	0	0	1	3
0	3	A	40000	59	99.941	99.94	99941	1	0	0	0	0	0	1	2
0	3	B	40000	60	99.94	99.94	99940	0	0	0	0	0	0	0	1
0	4	G	40000	53	99.947	99.942	99947	5	0	0	0	0	0	5	7
0	4	A	40000	57	99.943	99.942	99943	1	0	0	0	0	0	1	2
0	4	B	40000	54	99.946	99.942	99946	4	0	0	0	0	0	4	5
0	5	G	40000	61	99.939	99.939	99939	0	0	0	0	0	0	0	2
0	5	A	40000	61	99.939	99.939	99939	0	0	0	0	0	0	0	1
0	5	B	40000	61	99.939	99.939	99939	0	0	0	0	0	0	0	1
0	6	G	40000	39	99.961	99.8305	99961	224	0	0	0	20	18	186	57
0	6	A	40000	45	99.955	99.93	99955	25	0	0	0	2	1	22	13
0	6	B	40000	70	99.93	99.731	99930	199	0	0	0	18	17	164	44
0	6	cSpy was 39 spamed and the readout avoided!
0	7	G	40000	58	99.942	99.941	99942	1	0	0	0	0	0	1	3
0	7	A	40000	58	99.942	99.941	99942	1	0	0	0	0	0	1	2
0	7	B	40000	59	99.941	99.941	99941	0	0	0	0	0	0	0	1
1	0	G	40000	0	100	100	100000	200000	200000	200000	200000	200000	200000	200000	200002
1	0	A	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
1	0	B	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
1	1	G	40000	58	99.942	99.941	99942	1	0	0	0	0	0	1	3
1	1	A	40000	59	99.941	99.941	99941	0	0	0	0	0	0	0	1
