#the gain was set to: 2	the bias was set to: 30
#Sent triggers per delay setting: 1000	and with a frequency [Hz] of: 40000
#160MHz delay setting	400MHz delay setting	Frequency	correct transmitted H+T		error rate [%]	uncertainty [%]	bad or missed events	error count	missing headers	missing trailers	flipped H/T	event nr errors	tbm missed trigger	unknown errors	event nr resets
4	0	A	40000	1000	0	0	0	0	0	0	0	0	0	0	1
4	0	B	40000	1000	0	0	0	0	0	0	0	0	0	0	1
4	1	G	40000	191	80.9	69.3	809	229	0	0	0	201	21	7	229
4	1	A	40000	191	80.9	69.3	809	116	0	0	0	100	11	5	115
4	1	B	40000	194	80.6	69.3	806	113	0	0	0	101	10	2	114
4	2	G	40000	22	97.8	88.95	978	112	3	0	0	87	14	8	107
4	2	A	40000	45	95.5	90.9	955	46	1	0	0	35	6	4	44
4	2	B	40000	64	93.6	87	936	66	2	0	0	52	8	4	63
4	3	G	40000	1000	0	0	0	0	0	0	0	0	0	0	2
4	3	A	40000	1000	0	0	0	0	0	0	0	0	0	0	1
4	3	B	40000	1000	0	0	0	0	0	0	0	0	0	0	1
4	4	G	40000	1000	0	0	0	0	0	0	0	0	0	0	2
4	4	A	40000	1000	0	0	0	0	0	0	0	0	0	0	1
4	4	B	40000	1000	0	0	0	0	0	0	0	0	0	0	1
4	5	G	40000	500	50	47.4	500	52	0	0	0	52	0	0	54
4	5	A	40000	500	50	47.4	500	26	0	0	0	26	0	0	27
4	5	B	40000	500	50	47.4	500	26	0	0	0	26	0	0	27
4	6	G	40000	4	99.6	97.35	996	28	0	0	0	11	12	5	25
4	6	A	40000	6	99.4	98.7	994	7	0	0	0	3	2	2	6
4	6	B	40000	19	98.1	96	981	21	0	0	0	8	10	3	19
4	7	G	40000	1000	0	0	0	0	0	0	0	0	0	0	2
4	7	A	40000	1000	0	0	0	0	0	0	0	0	0	0	1
4	7	B	40000	1000	0	0	0	0	0	0	0	0	0	0	1
5	0	G	40000	0	100	99.9	1000	2	0	0	0	0	0	2	0
5	0	A	40000	0	100	100	1000	0	0	0	0	0	0	0	0
5	0	B	40000	0	100	99.8	1000	2	0	0	0	0	0	2	0
5	1	G	40000	1000	0	0	0	0	0	0	0	0	0	0	2
5	1	A	40000	1000	0	0	0	0	0	0	0	0	0	0	1
5	1	B	40000	1000	0	0	0	0	0	0	0	0	0	0	1
5	2	G	40000	1000	0	0	0	0	0	0	0	0	0	0	2
5	2	A	40000	1000	0	0	0	0	0	0	0	0	0	0	1
5	2	B	40000	1000	0	0	0	0	0	0	0	0	0	0	1
5	3	G	40000	1000	0	0	0	0	0	0	0	0	0	0	2
5	3	A	40000	1000	0	0	0	0	0	0	0	0	0	0	1
5	3	B	40000	1000	0	0	0	0	0	0	0	0	0	0	1
5	4	G	40000	0	100	99.95	1000	0	0	0	0	0	0	0	1
5	4	A	40000	1	99.9	99.9	999	0	0	0	0	0	0	0	1
5	4	B	40000	0	100	100	1000	0	0	0	0	0	0	0	0
5	5	G	40000	193	80.7	65.45	807	278	0	0	0	271	0	7	273
5	5	A	40000	206	79.4	65.3	794	141	0	0	0	135	0	6	137
5	5	B	40000	207	79.3	65.6	793	137	0	0	0	136	0	1	136
5	6	G	40000	979	2.1	0.45	21	12	0	0	0	12	0	0	14
5	6	A	40000	979	2.1	0.9	21	12	0	0	0	12	0	0	13
5	6	B	40000	1000	0	0	0	0	0	0	0	0	0	0	1
5	7	G	40000	1000	0	0	0	0	0	0	0	0	0	0	2
5	7	A	40000	1000	0	0	0	0	0	0	0	0	0	0	1
5	7	B	40000	1000	0	0	0	0	0	0	0	0	0	0	1
6	0	G	40000	1000	0	0	0	0	0	0	0	0	0	0	2
6	0	A	40000	1000	0	0	0	0	0	0	0	0	0	0	1
6	0	B	40000	1000	0	0	0	0	0	0	0	0	0	0	1
6	1	G	40000	1000	0	0	0	0	0	0	0	0	0	0	2
6	1	A	40000	1000	0	0	0	0	0	0	0	0	0	0	1
6	1	B	40000	1000	0	0	0	0	0	0	0	0	0	0	1
6	2	G	40000	372	62.8	55.9	628	138	0	0	0	128	10	0	140
6	2	A	40000	372	62.8	55.9	628	69	0	0	0	64	5	0	70
6	2	B	40000	372	62.8	55.9	628	69	0	0	0	64	5	0	70
6	3	G	40000	27	97.3	92.4	973	79	5	0	0	56	10	8	71
6	3	A	40000	32	96.8	93.3	968	35	2	0	0	25	4	4	31
6	3	B	40000	41	95.9	91.5	959	44	3	0	0	31	6	4	40
6	4	G	40000	1000	0	0	0	0	0	0	0	0	0	0	2
6	4	A	40000	1000	0	0	0	0	0	0	0	0	0	0	1
6	4	B	40000	1000	0	0	0	0	0	0	0	0	0	0	1
6	5	G	40000	1000	0	0	0	0	0	0	0	0	0	0	2
6	5	A	40000	1000	0	0	0	0	0	0	0	0	0	0	1
6	5	B	40000	1000	0	0	0	0	0	0	0	0	0	0	1
6	6	G	40000	782	21.8	14.3	218	150	0	0	0	150	0	0	152
6	6	A	40000	782	21.8	14.3	218	75	0	0	0	75	0	0	76
6	6	B	40000	782	21.8	14.3	218	75	0	0	0	75	0	0	76
6	7	G	40000	1	99.9	99.35	999	7	1	0	0	2	1	3	6
6	7	A	40000	2	99.8	99.5	998	3	1	0	0	0	0	2	2
6	7	B	40000	4	99.6	99.2	996	4	0	0	0	2	1	1	4
6	7	cSpy was 1 spamed and the readout avoided!
7	0	G	40000	126	87.4	77.15	874	187	0	0	0	163	24	0	187
7	0	A	40000	136	86.4	77.1	864	93	0	0	0	80	13	0	93
7	0	B	40000	134	86.6	77.2	866	94	0	0	0	83	11	0	94
7	1	G	40000	0	100	98.35	1000	20	0	0	0	7	4	9	13
7	1	A	40000	9	99.1	98.2	991	9	0	0	0	4	4	1	9
7	1	B	40000	4	99.6	98.5	996	11	0	0	0	3	0	8	4
7	1	cSpy was 1 spamed and the readout avoided!
7	2	G	40000	318	68.2	50.45	682	328	0	0	0	325	0	3	330
7	2	A	40000	332	66.8	50.4	668	164	0	0	0	161	0	3	165
7	2	B	40000	331	66.9	50.5	669	164	0	0	0	164	0	0	165
7	3	G	40000	1000	0	0	0	0	0	0	0	0	0	0	2
7	3	A	40000	1000	0	0	0	0	0	0	0	0	0	0	1
7	3	B	40000	1000	0	0	0	0	0	0	0	0	0	0	1
7	4	G	40000	1000	0	0	0	0	0	0	0	0	0	0	2
7	4	A	40000	1000	0	0	0	0	0	0	0	0	0	0	1
7	4	B	40000	1000	0	0	0	0	0	0	0	0	0	0	1
7	5	G	40000	2	99.8	98.65	998	13	1	0	0	10	0	2	14
7	5	A	40000	5	99.5	99.1	995	4	0	0	0	2	0	2	5
7	5	B	40000	9	99.1	98.2	991	9	1	0	0	8	0	0	9
7	5	cSpy was 1 spamed and the readout avoided!
7	6	G	40000	10	99	95.75	990	46	0	0	0	27	4	15	37
7	6	A	40000	23	97.7	95.1	977	26	0	0	0	14	2	10	22
7	6	B	40000	16	98.4	96.4	984	20	0	0	0	13	2	5	15
7	7	G	40000	1000	0	0	0	0	0	0	0	0	0	0	2
7	7	A	40000	1000	0	0	0	0	0	0	0	0	0	0	1
7	7	B	40000	1000	0	0	0	0	0	0	0	0	0	0	1
