#the gain was set to: 2	the bias was set to: 30
#Sent triggers per delay setting: 100000	and with a frequency [Hz] of: 40000
#160MHz delay setting	400MHz delay setting	Frequency	correct transmitted H+T		error rate [%]	uncertainty [%]	bad or missed events	error count	missing headers	missing trailers	flipped H/T	event nr errors	tbm missed trigger	unknown errors	event nr resets
2	0	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
2	1	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
2	1	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
2	1	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
2	2	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
2	2	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
2	2	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
2	3	G	40000	55377	44.623	14.925	44623	29077	0	0	0	28699	295	83	29065
2	3	A	40000	62558	37.442	19.081	37442	18361	0	0	0	18069	210	82	18348
2	3	B	40000	78515	21.485	10.769	21485	10716	0	0	0	10630	85	1	10717
2	4	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
2	4	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
2	4	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
2	5	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
2	5	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
2	5	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
2	6	G	40000	99998	0.00200272	0.0005	2	1	0	0	0	1	0	0	3
2	6	A	40000	99998	0.00200272	0.001	2	1	0	0	0	1	0	0	2
2	6	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
2	7	G	40000	96615	3.385	0.19	3385	6390	0	0	0	6380	8	2	6392
2	7	A	40000	96615	3.385	0.19	3385	3195	0	0	0	3193	0	2	3196
2	7	B	40000	96615	3.385	0.19	3385	3195	0	0	0	3187	8	0	3196
3	0	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
3	0	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
3	0	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
3	1	G	40000	99551	0.449002	0.003	449	892	0	0	0	892	0	0	894
3	1	A	40000	99551	0.449002	0.003	449	446	0	0	0	446	0	0	447
3	1	B	40000	99551	0.449002	0.003	449	446	0	0	0	446	0	0	447
3	2	G	40000	0	100	100	100000	0	0	0	0	0	0	0	0
3	2	A	40000	0	100	100	100000	0	0	0	0	0	0	0	0
3	2	B	40000	0	100	100	100000	0	0	0	0	0	0	0	0
3	3	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
3	3	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
3	3	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
3	4	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
3	4	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
3	4	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
3	5	G	40000	99984	0.0159979	0	16	32	0	0	0	32	0	0	34
3	5	A	40000	99984	0.0159979	0	16	16	0	0	0	16	0	0	17
3	5	B	40000	99984	0.0159979	0	16	16	0	0	0	16	0	0	17
3	6	G	40000	0	100	100	100000	0	0	0	0	0	0	0	0
3	6	A	40000	0	100	100	100000	0	0	0	0	0	0	0	0
3	6	B	40000	0	100	100	100000	0	0	0	0	0	0	0	0
3	7	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
3	7	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
3	7	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
4	0	G	40000	0	100	100	100000	0	0	0	0	0	0	0	0
4	0	A	40000	0	100	100	100000	0	0	0	0	0	0	0	0
4	0	B	40000	0	100	100	100000	0	0	0	0	0	0	0	0
4	1	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
4	1	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
4	1	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
4	2	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
4	2	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
4	2	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
4	3	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
4	3	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
4	3	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
4	4	G	40000	33595	66.405	28.6	66405	42285	0	0	0	40558	1640	87	42273
4	4	A	40000	45877	54.123	33.71	54123	20413	0	0	0	19848	479	86	20400
4	4	B	40000	54638	45.362	23.49	45362	21872	0	0	0	20710	1161	1	21873
4	5	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
4	5	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
4	5	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
4	6	G	40000	99706	0.294	0.073	294	148	0	0	0	148	0	0	150
4	6	A	40000	99706	0.294	0.146	294	148	0	0	0	148	0	0	149
4	6	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
4	7	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
4	7	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
4	7	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
5	0	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
5	0	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
5	0	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
5	1	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
5	1	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
5	1	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
5	2	G	40000	99654	0.345999	0.0175	346	623	0	0	0	623	0	0	625
5	2	A	40000	99659	0.340998	0.024	341	317	0	0	0	317	0	0	318
5	2	B	40000	99683	0.317001	0.011	317	306	0	0	0	306	0	0	307
5	3	G	40000	0	100	100	100000	0	0	0	0	0	0	0	0
5	3	A	40000	0	100	100	100000	0	0	0	0	0	0	0	0
5	3	B	40000	0	100	100	100000	0	0	0	0	0	0	0	0
5	4	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
5	4	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
5	4	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
5	5	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
5	5	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
5	5	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
5	6	G	40000	98870	1.13	0.2735	1130	583	0	0	0	583	0	0	585
5	6	A	40000	98870	1.13	0.547	1130	583	0	0	0	583	0	0	584
5	6	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
5	7	G	40000	0	100	100	100000	0	0	0	0	0	0	0	0
5	7	A	40000	0	100	100	100000	0	0	0	0	0	0	0	0
5	7	B	40000	0	100	100	100000	0	0	0	0	0	0	0	0
6	0	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
6	0	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
6	0	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
6	1	G	40000	6756	93.244	74.3175	93244	23989	0	0	0	23923	26	40	23954
6	1	A	40000	12941	87.059	76.812	87059	10247	0	0	0	10195	12	40	10211
6	1	B	40000	14435	85.565	71.823	85565	13742	0	0	0	13728	14	0	13743
6	2	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
6	2	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
6	2	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
6	3	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
6	3	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
6	3	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
6	4	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
6	4	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
6	4	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
6	5	G	40000	60086	39.914	12.4555	39914	32802	0	0	0	32713	39	50	32803
6	5	A	40000	69680	30.32	14.278	30320	16042	0	0	0	15992	0	50	16042
6	5	B	40000	72607	27.393	10.633	27393	16760	0	0	0	16721	39	0	16761
6	6	G	40000	0	100	100	100000	0	0	0	0	0	0	0	0
6	6	A	40000	0	100	100	100000	0	0	0	0	0	0	0	0
6	6	B	40000	0	100	100	100000	0	0	0	0	0	0	0	0
6	7	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
6	7	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
6	7	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
7	0	G	40000	0	100	100	100000	0	0	0	0	0	0	0	0
7	0	A	40000	0	100	100	100000	0	0	0	0	0	0	0	0
7	0	B	40000	0	100	100	100000	0	0	0	0	0	0	0	0
7	1	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
7	1	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
7	1	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
7	2	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
7	2	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
7	2	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
7	3	G	40000	99999	0.00100136	0	1	2	0	0	0	2	0	0	4
7	3	A	40000	99999	0.00100136	0	1	1	0	0	0	1	0	0	2
7	3	B	40000	99999	0.00100136	0	1	1	0	0	0	1	0	0	2
7	4	G	40000	0	100	100	100000	0	0	0	0	0	0	0	0
7	4	A	40000	0	100	100	100000	0	0	0	0	0	0	0	0
7	4	B	40000	0	100	100	100000	0	0	0	0	0	0	0	0
7	5	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
7	5	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
7	5	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
7	6	G	40000	97394	2.606	0.647	2606	1312	0	0	0	1311	0	1	1314
7	6	A	40000	97394	2.606	1.294	2606	1312	0	0	0	1311	0	1	1313
7	6	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
7	7	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
7	7	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
7	7	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
