#the gain was set to: 2	the bias was set to: 30
#Sent triggers per delay setting: 10000	and with a frequency [Hz] of: 40000
#Delay token Ins by 6.25ns	delay Head/Trail by 6.25ns	delay port 1	delay port 0	Frequency	good words	tot error	error in %	bad or missed events (tbm header/trailer not correct)
0	0	0	0	G	40000	4123	15877	79.385	15877	
0	0	0	0	A	40000	0	10000	100	10000	
0	0	0	0	B	40000	4123	5877	58.77	5877	
0	0	0	1	G	40000	4347	15653	78.265	15653	
0	0	0	1	A	40000	0	10000	100	10000	
0	0	0	1	B	40000	4347	5653	56.53	5653	
0	0	0	2	G	40000	4037	15963	79.815	15963	
0	0	0	2	A	40000	0	10000	100	10000	
0	0	0	2	B	40000	4037	5963	59.63	5963	
0	0	0	3	G	40000	4036	15964	79.82	15964	
0	0	0	3	A	40000	0	10000	100	10000	
0	0	0	3	B	40000	4036	5964	59.64	5964	
0	0	0	4	G	40000	4052	15948	79.74	15948	
0	0	0	4	A	40000	0	10000	100	10000	
0	0	0	4	B	40000	4052	5948	59.48	5948	
0	0	0	5	G	40000	4027	15973	79.865	15973	
0	0	0	5	A	40000	0	10000	100	10000	
0	0	0	5	B	40000	4027	5973	59.73	5973	
0	0	0	6	G	40000	4302	15698	78.49	15698	
0	0	0	6	A	40000	0	10000	100	10000	
0	0	0	6	B	40000	4302	5698	56.98	5698	
0	0	0	7	G	40000	4224	15776	78.88	15776	
0	0	0	7	A	40000	0	10000	100	10000	
0	0	0	7	B	40000	4224	5776	57.76	5776	
0	0	1	0	G	40000	4224	15776	78.88	15776	
0	0	1	0	A	40000	0	10000	100	10000	
0	0	1	0	B	40000	4224	5776	57.76	5776	
0	0	1	1	G	40000	4085	15915	79.575	15915	
0	0	1	1	A	40000	0	10000	100	10000	
0	0	1	1	B	40000	4085	5915	59.15	5915	
0	0	1	2	G	40000	3746	16254	81.27	16254	
0	0	1	2	A	40000	0	10000	100	10000	
0	0	1	2	B	40000	3746	6254	62.54	6254	
0	0	1	3	G	40000	3946	16054	80.27	16054	
0	0	1	3	A	40000	0	10000	100	10000	
0	0	1	3	B	40000	3946	6054	60.54	6054	
0	0	1	4	G	40000	3932	16068	80.34	16068	
0	0	1	4	A	40000	0	10000	100	10000	
0	0	1	4	B	40000	3932	6068	60.68	6068	
0	0	1	5	G	40000	3761	16239	81.195	16239	
0	0	1	5	A	40000	0	10000	100	10000	
0	0	1	5	B	40000	3761	6239	62.39	6239	
0	0	1	6	G	40000	4064	15936	79.68	15936	
0	0	1	6	A	40000	0	10000	100	10000	
0	0	1	6	B	40000	4064	5936	59.36	5936	
0	0	1	7	G	40000	4019	15981	79.905	15981	
0	0	1	7	A	40000	0	10000	100	10000	
0	0	1	7	B	40000	4019	5981	59.81	5981	
0	0	2	0	G	40000	4114	15886	79.43	15886	
0	0	2	0	A	40000	0	10000	100	10000	
0	0	2	0	B	40000	4114	5886	58.86	5886	
0	0	2	1	G	40000	4265	15735	78.675	15735	
0	0	2	1	A	40000	0	10000	100	10000	
0	0	2	1	B	40000	4265	5735	57.35	5735	
0	0	2	2	G	40000	4063	15937	79.685	15937	
0	0	2	2	A	40000	0	10000	100	10000	
0	0	2	2	B	40000	4063	5937	59.37	5937	
0	0	2	3	G	40000	4115	15885	79.425	15885	
0	0	2	3	A	40000	0	10000	100	10000	
0	0	2	3	B	40000	4115	5885	58.85	5885	
0	0	2	4	G	40000	4040	15960	79.8	15960	
0	0	2	4	A	40000	0	10000	100	10000	
0	0	2	4	B	40000	4040	5960	59.6	5960	
0	0	2	5	G	40000	3965	16035	80.175	16035	
0	0	2	5	A	40000	0	10000	100	10000	
0	0	2	5	B	40000	3965	6035	60.35	6035	
0	0	2	6	G	40000	3842	16158	80.79	16158	
0	0	2	6	A	40000	0	10000	100	10000	
0	0	2	6	B	40000	3842	6158	61.58	6158	
0	0	2	7	G	40000	3906	16094	80.47	16094	
0	0	2	7	A	40000	0	10000	100	10000	
0	0	2	7	B	40000	3906	6094	60.94	6094	
0	0	3	0	G	40000	3843	16157	80.785	16157	
0	0	3	0	A	40000	0	10000	100	10000	
0	0	3	0	B	40000	3843	6157	61.57	6157	
0	0	3	1	G	40000	3963	16037	80.185	16037	
0	0	3	1	A	40000	0	10000	100	10000	
0	0	3	1	B	40000	3963	6037	60.37	6037	
0	0	3	2	G	40000	3879	16121	80.605	16121	
0	0	3	2	A	40000	0	10000	100	10000	
0	0	3	2	B	40000	3879	6121	61.21	6121	
0	0	3	3	G	40000	4016	15984	79.92	15984	
0	0	3	3	A	40000	0	10000	100	10000	
0	0	3	3	B	40000	4016	5984	59.84	5984	
0	0	3	4	G	40000	4163	15837	79.185	15837	
0	0	3	4	A	40000	0	10000	100	10000	
0	0	3	4	B	40000	4163	5837	58.37	5837	
0	0	3	5	G	40000	3830	16170	80.85	16170	
0	0	3	5	A	40000	0	10000	100	10000	
0	0	3	5	B	40000	3830	6170	61.7	6170	
0	0	3	6	G	40000	3998	16002	80.01	16002	
0	0	3	6	A	40000	0	10000	100	10000	
