#the gain was set to: 2	the bias was set to: 30
#Sent triggers per delay setting: 100000	and with a frequency [Hz] of: 40000
#160MHz delay setting	400MHz delay setting	Frequency	correct transmitted H+T		error rate [%]	uncertainty [%]	bad or missed events	error count	missing headers	missing trailers	flipped H/T	event nr errors	tbm missed trigger	unknown errors	event nr resets
0	0	40000	100000	0	0	0	0	0	0	0	0	0	0	1
0	1	40000	99927	0.0729978	0	73	73	0	0	0	73	0	0	74
0	2	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
0	3	40000	343	99.657	98.647	99657	1010	74	0	0	123	78	735	340
0	4	40000	27326	72.674	68.478	72674	4196	0	0	0	4027	13	156	4186
0	5	40000	99973	0.0270009	0	27	27	0	0	0	27	0	0	28
0	6	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
0	7	40000	509	99.491	98.646	99491	845	62	0	0	73	246	464	509
1	0	40000	1953	98.047	98.003	98047	44	0	0	0	44	0	0	45
1	1	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
1	2	40000	21159	78.841	75.476	78841	3365	0	0	0	3077	110	178	3266
1	3	40000	100000	0	0	0	0	0	0	0	0	0	0	1
1	4	40000	71804	28.196	19.826	28196	8370	0	0	0	8237	8	125	8344
1	5	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
1	6	40000	17718	82.282	79.32	82282	2962	1	0	0	2627	125	209	2860
1	7	40000	100000	0	0	0	0	0	0	0	0	0	0	1
2	0	40000	99537	0.463003	0.222	463	241	0	0	0	230	0	11	242
2	1	40000	100000	0	0	0	0	0	0	0	0	0	0	1
2	2	40000	81442	18.558	13.44	18558	5118	5	0	0	5043	18	52	5099
2	3	40000	11777	88.223	86.833	88223	1390	4	0	0	1138	47	201	1244
2	4	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
2	5	40000	96750	3.25	1.829	3250	1421	0	0	0	1377	1	43	1418
2	6	40000	95666	4.334	2.714	4334	1620	0	0	0	1596	1	23	1611
2	7	40000	13260	86.74	82.839	86740	3901	30	0	0	3579	85	207	3759
3	0	40000	100000	0	0	0	0	0	0	0	0	0	0	1
3	1	40000	33818	66.182	48.259	66182	17923	6	1	0	17118	357	441	17768
3	2	40000	1352	98.648	96.906	98648	1742	161	0	0	398	392	791	1196
3	3	40000	25246	74.754	72.649	74754	2105	7	0	0	1965	64	69	2064
3	4	40000	100000	0	0	0	0	0	0	0	0	0	0	1
3	5	40000	66545	33.455	19.748	33455	13707	0	0	0	13574	7	126	13707
3	6	40000	5303	94.697	89.101	94697	5596	195	0	0	1505	3611	285	5267
3	7	40000	32334	67.666	67.33	67666	336	6	0	0	243	66	21	322
4	0	40000	21631	78.369	64.851	78369	13518	24	1	0	11742	1578	173	13426
4	1	40000	0	100	100	100000	0	0	0	0	0	0	0	0
4	2	40000	94745	5.255	5.255	5255	0	0	0	0	0	0	0	1
4	3	40000	85878	14.122	12.596	14122	1526	12	0	0	1484	14	16	1509
4	4	40000	4998	95.002	92.157	95002	2845	0	0	0	2766	62	17	2841
4	5	40000	2753	97.247	96.546	97247	701	49	0	0	32	209	411	354
4	6	40000	99730	0.269997	0.129	270	141	0	0	0	141	0	0	142
4	7	40000	96533	3.467	2.481	3467	986	0	0	0	938	39	9	987
5	0	40000	100000	0	0	0	0	0	0	0	0	0	0	1
5	1	40000	100000	0	0	0	0	0	0	0	0	0	0	1
5	2	40000	16966	83.034	75.504	83034	7530	117	2	0	6532	174	705	7075
5	3	40000	582	99.418	98.653	99418	765	25	0	0	88	441	211	582
5	4	40000	35048	64.952	64.662	64952	290	1	0	0	283	4	2	290
5	5	40000	99406	0.594002	0.104	594	490	0	0	0	489	0	1	491
5	6	40000	44012	55.988	42.385	55988	13603	16	1	0	13161	156	269	13488
5	7	40000	119	99.881	99.756	99881	125	0	0	0	69	48	8	119
6	0	40000	4100	95.9	95.9	95900	0	0	0	0	0	0	0	1
6	1	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
6	2	40000	12356	87.644	85.618	87644	2026	91	0	0	1376	367	192	1835
6	3	40000	100000	0	0	0	0	0	0	0	0	0	0	1
6	4	40000	96901	3.099	0.643	3099	2456	0	0	0	2451	0	5	2457
6	5	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
6	6	40000	1730	98.27	96.267	98270	2003	128	0	0	828	692	355	1673
6	7	40000	0	100	100	100000	0	0	0	0	0	0	0	0
7	0	40000	42898	57.102	41.948	57102	15154	47	2	0	13764	1128	213	15035
7	1	40000	35299	64.701	64.7	64701	1	0	0	0	1	0	0	2
7	2	40000	100000	0	0	0	0	0	0	0	0	0	0	1
7	3	40000	34490	65.51	40.163	65510	25347	0	0	0	25254	1	92	25264
7	4	40000	906	99.094	98.131	99094	963	16	0	0	596	291	60	906
7	5	40000	29395	70.605	68.449	70605	2156	2	0	0	1860	283	11	2152
7	6	40000	97511	2.489	1.245	2489	1244	0	0	0	1244	0	0	1245
7	7	40000	93780	6.22	1.755	6220	4465	0	0	0	4457	0	8	4466
