#the gain was set to: 2	the bias was set to: 30
#Sent triggers per delay setting: 1000	and with a frequency [Hz] of: 40000
#160MHz delay setting	400MHz delay setting	Frequency	correct transmitted H+T		error rate [%]	uncertainty [%]	bad or missed events	error count	missing headers	missing trailers	flipped H/T	event nr errors	tbm missed trigger	unknown errors	event nr resets
0	0	40000	6	99.4	98	994	14	1	0	0	4	2	7	6
0	1	40000	1000	0	0	0	0	0	0	0	0	0	0	1
0	2	40000	16	98.4	96.7	984	17	2	0	0	8	5	2	16
0	3	40000	354	64.6	38.1	646	265	0	0	0	216	49	0	265
0	4	40000	1000	0	0	0	0	0	0	0	0	0	0	1
0	5	40000	1000	0	0	0	0	0	0	0	0	0	0	1
0	6	40000	20	98	95.8	980	22	1	0	0	10	8	3	20
0	7	40000	79	92.1	84.7	921	74	0	0	0	60	13	1	74
1	0	40000	25	97.5	94.5	975	30	4	0	0	18	4	4	25
1	1	40000	181	81.9	64.7	819	172	0	0	0	152	20	0	172
1	2	40000	1000	0	0	0	0	0	0	0	0	0	0	1
1	3	40000	1000	0	0	0	0	0	0	0	0	0	0	1
1	4	40000	3	99.7	99.4	997	3	0	0	0	0	3	0	3
1	5	40000	56	94.4	88.9	944	55	5	0	0	36	9	5	49
1	6	40000	0	100	100	1000	0	0	0	0	0	0	0	0
1	7	40000	0	100	100	1000	0	0	0	0	0	0	0	0
2	0	40000	0	100	100	1000	0	0	0	0	0	0	0	0
2	1	40000	0	100	100	1000	0	0	0	0	0	0	0	0
2	2	40000	0	100	100	1000	0	0	0	0	0	0	0	0
2	3	40000	99	90.1	79	901	111	1	8	0	58	33	11	99
2	4	40000	21	97.9	95.7	979	22	1	0	0	12	9	0	21
2	5	40000	1000	0	0	0	0	0	0	0	0	0	0	1
2	6	40000	1000	0	0	0	0	0	0	0	0	0	0	1
2	7	40000	21	97.9	94	979	39	1	9	0	14	3	12	21
3	0	40000	36	96.4	92.2	964	42	1	0	0	34	0	7	36
3	1	40000	1	99.9	99.9	999	0	0	0	0	0	0	0	1
3	2	40000	115	88.5	78	885	105	0	0	0	100	3	2	105
3	3	40000	1000	0	0	0	0	0	0	0	0	0	0	1
3	4	40000	1000	0	0	0	0	0	0	0	0	0	0	1
3	5	40000	869	13.1	6.6	131	65	0	0	0	65	0	0	66
3	6	40000	3	99.7	99.1	997	6	0	0	0	2	0	4	3
3	7	40000	251	74.9	54.5	749	204	0	0	0	197	7	0	205
4	0	40000	9	99.1	97.4	991	17	2	0	0	6	0	9	9
4	1	40000	1000	0	0	0	0	0	0	0	0	0	0	1
4	2	40000	1000	0	0	0	0	0	0	0	0	0	0	1
4	3	40000	255	74.5	63.7	745	108	0	0	0	100	1	7	103
4	4	40000	8	99.2	97.7	992	15	2	0	0	1	3	9	8
4	5	40000	1000	0	0	0	0	0	0	0	0	0	0	1
4	6	40000	999	0.0999987	0	1	1	0	0	0	1	0	0	2
4	7	40000	2	99.8	98.9	998	9	0	0	0	1	0	8	2
5	0	40000	9	99.1	97.6	991	15	3	0	0	3	1	8	9
5	1	40000	3	99.7	99.1	997	6	0	0	0	1	0	5	3
5	2	40000	3	99.7	98.8	997	9	0	0	0	1	1	7	3
5	3	40000	1000	0	0	0	0	0	0	0	0	0	0	1
5	4	40000	1000	0	0	0	0	0	0	0	0	0	0	1
5	5	40000	124	87.6	79.9	876	77	0	0	0	67	0	10	72
5	6	40000	2	99.8	99.7	998	1	0	0	0	0	1	0	2
5	7	40000	55	94.5	88.5	945	60	6	0	0	45	2	7	52
6	0	40000	7	99.3	98.1	993	12	1	0	0	7	0	4	7
6	1	40000	15	98.5	96.6	985	19	3	0	0	8	1	7	15
6	2	40000	1000	0	0	0	0	0	0	0	0	0	0	1
6	3	40000	1000	0	0	0	0	0	0	0	0	0	0	1
6	4	40000	254	74.6	65.5	746	91	0	0	0	80	4	7	91
6	5	40000	8	99.2	97.8	992	14	1	0	0	1	5	7	8
6	6	40000	1000	0	0	0	0	0	0	0	0	0	0	1
6	7	40000	1000	0	0	0	0	0	0	0	0	0	0	1
7	0	40000	40	96	91.6	960	44	1	0	0	39	0	4	40
7	1	40000	1000	0	0	0	0	0	0	0	0	0	0	1
7	2	40000	52	94.8	91.1	948	37	0	0	0	34	2	1	36
7	3	40000	8	99.2	98.4	992	8	1	0	0	2	4	1	8
7	4	40000	1000	0	0	0	0	0	0	0	0	0	0	1
7	5	40000	1000	0	0	0	0	0	0	0	0	0	0	1
7	6	40000	759	24.1	16.5	241	76	0	0	0	74	0	2	76
7	7	40000	107	89.3	84.6	893	47	0	0	0	41	4	2	47
