#the gain was set to: 2	the bias was set to: 30
#Sent triggers per delay setting: 186a0	and with a frequency [Hz] of: 40000
#160MHz delay setting	400MHz delay setting	Frequency	correct transmitted H+T		error rate [%]	uncertainty [%]	bad or missed events	error count	missing headers	missing trailers	flipped H/T	event nr errors	tbm missed trigger	unknown errors	event nr resets
1	5	A	40000	89206	10.794	2.219	10794	8575	0	0	0	5188	3369	18	8573
1	5	B	40000	89207	10.793	2.219	10793	8574	0	0	0	5204	3370	0	8574
1	6	G	40000	0	100	100	100000	200000	200000	200000	200000	200000	200000	200000	200002
1	6	A	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
1	6	B	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
1	7	G	40000	97319	2.681	0.097	2681	5168	0	0	0	4646	522	0	5170
1	7	A	40000	97319	2.681	0.097	2681	2584	0	0	0	2323	261	0	2585
1	7	B	40000	97319	2.681	0.097	2681	2584	0	0	0	2323	261	0	2585
2	0	G	40000	136	99.864	98.78	99864	1398	99	0	0	718	142	439	1037
2	0	A	40000	579	99.421	98.518	99421	903	91	0	0	323	105	384	579
2	0	B	40000	463	99.537	99.042	99537	495	8	0	0	395	37	55	458
2	0	cSpy was 45 spamed and the readout avoided!
2	1	G	40000	23557	76.443	62.439	76443	23010	5	0	0	21813	317	875	22582
2	1	A	40000	25779	74.221	62.647	74221	11574	0	0	0	10573	139	862	11156
2	1	B	40000	26333	73.667	62.231	73667	11436	5	0	0	11240	178	13	11426
2	2	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
2	2	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
2	2	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
2	3	G	40000	99990	0.0100017	0	10	20	0	0	0	20	0	0	22
2	3	A	40000	99990	0.0100017	0	10	10	0	0	0	10	0	0	11
2	3	B	40000	99990	0.0100017	0	10	10	0	0	0	10	0	0	11
2	4	G	40000	82	99.918	98.573	99918	1596	115	0	0	644	368	469	1195
2	4	A	40000	250	99.75	99.229	99750	521	15	0	0	106	66	334	250
2	4	B	40000	1008	98.992	97.917	98992	1075	100	0	0	538	302	135	945
2	4	cSpy was 66 spamed and the readout avoided!
2	5	G	40000	162	99.838	95.3605	99838	5070	146	0	0	3675	117	1132	4180
2	5	A	40000	334	99.666	98.605	99666	1061	0	0	0	69	0	992	330
2	5	B	40000	3875	96.125	92.116	96125	4009	146	0	0	3606	117	140	3850
2	5	cSpy was 4 spamed and the readout avoided!
2	6	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
2	6	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
2	6	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
2	7	G	40000	99824	0.176001	0.019	176	312	0	0	0	312	0	0	314
2	7	A	40000	99825	0.174999	0.019	175	156	0	0	0	156	0	0	157
2	7	B	40000	99825	0.174999	0.019	175	156	0	0	0	156	0	0	157
3	0	G	40000	715	99.285	51.7045	99285	7480	172	0	0	6404	101	803	6936
3	0	A	40000	764	99.236	97.93	99236	1306	172	0	0	231	101	802	762
3	0	B	40000	88347	11.653	5.479	11653	6174	0	0	0	6173	0	1	6174
3	0	cSpy was 18 spamed and the readout avoided!
3	1	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
3	1	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
3	1	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
3	2	G	40000	56924	43.076	23.251	43076	39223	0	0	0	35473	3540	210	39191
3	2	A	40000	57124	42.876	23.251	42876	19625	0	0	0	17186	2229	210	19592
3	2	B	40000	57151	42.849	23.251	42849	19598	0	0	0	18287	1311	0	19599
3	3	G	40000	700	99.3	96.208	99300	4096	297	8	0	2842	106	843	3440
3	3	A	40000	1964	98.036	95.717	98036	2319	109	1	0	1566	58	585	1934
3	3	B	40000	1524	98.476	96.699	98476	1777	188	7	0	1276	48	258	1506
3	3	cSpy was 58 spamed and the readout avoided!
3	4	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
3	4	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
3	4	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
3	5	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
3	5	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
3	5	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
3	6	G	40000	79176	20.824	8.526	20824	24316	0	0	0	22636	1591	89	24298
3	6	A	40000	79303	20.697	8.526	20697	12171	0	0	0	11063	1019	89	12153
3	6	B	40000	79329	20.671	8.526	20671	12145	0	0	0	11573	572	0	12145
3	7	G	40000	8	99.992	99.442	99992	764	25	0	0	26	222	491	352
3	7	A	40000	18	99.982	99.822	99982	160	0	0	0	4	1	155	18
3	7	B	40000	334	99.666	99.062	99666	604	25	0	0	22	221	336	334
3	7	cSpy was 10 spamed and the readout avoided!
4	0	G	40000	485	99.515	63.1305	99515	18836	129	1	0	17403	581	722	18259
4	0	A	40000	666	99.334	98.104	99334	1230	114	0	0	153	245	718	666
4	0	B	40000	54237	45.763	28.157	45763	17606	15	1	0	17250	336	4	17593
4	0	cSpy was 7 spamed and the readout avoided!
4	1	G	40000	299	99.701	96.1505	99701	4053	134	3	0	2691	576	649	3546
4	1	A	40000	661	99.339	98.448	99339	891	47	1	0	499	5	339	646
4	1	B	40000	2985	97.015	93.853	97015	3162	87	2	0	2192	571	310	2900
4	1	cSpy was 50 spamed and the readout avoided!
4	2	G	40000	87868	12.132	5.253	12132	12821	0	0	0	12546	213	62	12791
4	2	A	40000	88308	11.692	5.252	11692	6440	0	0	0	6176	202	62	6409
4	2	B	40000	88365	11.635	5.254	11635	6381	0	0	0	6370	11	0	6382
4	3	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
4	3	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
4	3	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
4	4	G	40000	99645	0.354999	0.046	355	618	0	0	0	609	9	0	620
4	4	A	40000	99645	0.354999	0.046	355	309	0	0	0	303	6	0	310
4	4	B	40000	99645	0.354999	0.046	355	309	0	0	0	306	3	0	310
4	5	G	40000	15245	84.755	65.3325	84755	27866	59	0	0	25834	1419	554	27564
4	5	A	40000	19024	80.976	68.374	80976	12602	7	0	0	11460	704	431	12404
4	5	B	40000	22445	77.555	62.291	77555	15264	52	0	0	14374	715	123	15160
4	5	cSpy was 18 spamed and the readout avoided!
4	6	G	40000	38583	61.417	32.9315	61417	41842	1	0	0	39131	2523	187	41764
4	6	A	40000	45507	54.493	34.035	54493	20458	0	0	0	18957	1314	187	20379
4	6	B	40000	46788	53.212	31.828	53212	21384	1	0	0	20174	1209	0	21385
4	6	cSpy was 2 spamed and the readout avoided!
4	7	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
4	7	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
4	7	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
5	0	G	40000	0	100	100	100000	200000	200000	200000	200000	200000	200000	200000	200002
5	0	A	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
5	0	B	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
5	1	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
5	1	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
5	1	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
5	2	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
5	2	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
5	2	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
5	3	G	40000	72755	27.245	13.4085	27245	27336	0	0	0	26019	1222	95	27244
5	3	A	40000	72884	27.116	13.411	27116	13705	0	0	0	12478	1133	94	13613
5	3	B	40000	72963	27.037	13.406	27037	13631	0	0	0	13541	89	1	13631
5	4	G	40000	736	99.264	95.9865	99264	4272	186	2	0	2781	500	803	3672
5	4	A	40000	1592	98.408	96.454	98408	1954	41	0	0	1201	84	628	1550
5	4	B	40000	2163	97.837	95.519	97837	2318	145	2	0	1580	416	175	2122
5	4	cSpy was 66 spamed and the readout avoided!
5	5	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
5	5	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
5	5	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
5	6	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
5	6	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
5	6	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
5	7	G	40000	94955	5.045	0.936	5045	8178	0	0	0	8002	160	16	8170
5	7	A	40000	94969	5.031	0.936	5031	4095	0	0	0	4045	34	16	4086
5	7	B	40000	94981	5.019	0.936	5019	4083	0	0	0	3957	126	0	4084
6	0	G	40000	452	99.548	57.2395	99548	15603	142	0	0	14515	130	816	15070
6	0	A	40000	598	99.402	98.27	99402	1132	142	0	0	49	125	816	598
6	0	B	40000	69320	30.68	16.209	30680	14471	0	0	0	14466	5	0	14472
6	0	cSpy was 95 spamed and the readout avoided!
6	1	G	40000	97036	2.964	0.7435	2964	4392	0	0	0	4285	99	8	4387
6	1	A	40000	97052	2.948	0.744	2948	2204	0	0	0	2142	55	7	2199
6	1	B	40000	97069	2.931	0.743	2931	2188	0	0	0	2143	44	1	2188
6	2	G	40000	0	100	100	100000	200000	200000	200000	200000	200000	200000	200000	200002
6	2	A	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
6	2	B	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
6	3	G	40000	57301	42.699	18.8955	42699	32729	2	2	0	31356	1336	33	32716
6	3	A	40000	65197	34.803	18.321	34803	16482	1	1	0	15776	671	33	16470
6	3	B	40000	64283	35.717	19.47	35717	16247	1	1	0	15580	665	0	16246
6	3	cSpy was 2 spamed and the readout avoided!
6	4	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
6	4	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
6	4	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
6	5	G	40000	98989	1.011	0.153	1011	1711	0	0	0	1684	21	6	1709
6	5	A	40000	98991	1.009	0.153	1009	856	0	0	0	847	4	5	854
6	5	B	40000	98992	1.008	0.153	1008	855	0	0	0	837	17	1	855
6	6	G	40000	48923	51.077	23.599	51077	43383	0	0	0	40974	2300	109	43324
6	6	A	40000	54360	45.64	24.019	45640	21621	0	0	0	19994	1520	107	21563
6	6	B	40000	55059	44.941	23.179	44941	21762	0	0	0	20980	780	2	21761
6	6	cSpy was 1 spamed and the readout avoided!
6	7	G	40000	16724	83.276	54.1655	83276	39591	22	6	0	37128	2296	139	39520
6	7	A	40000	26474	73.526	53.235	73526	20291	11	1	0	19060	1081	138	20224
6	7	B	40000	25604	74.396	55.096	74396	19300	11	5	0	18068	1215	1	19296
6	7	cSpy was 5 spamed and the readout avoided!
7	0	G	40000	663	99.337	64.8685	99337	21518	166	0	0	20409	376	567	21035
7	0	A	40000	998	99.002	97.522	99002	1480	166	0	0	670	77	567	996
7	0	B	40000	47747	52.253	32.215	52253	20038	0	0	0	19739	299	0	20039
7	0	cSpy was 20 spamed and the readout avoided!
7	1	G	40000	1073	98.927	95.209	98927	5110	584	17	0	3773	163	575	4367
7	1	A	40000	2550	97.45	94.472	97450	2978	330	12	0	2159	102	377	2516
7	1	B	40000	1922	98.078	95.946	98078	2132	254	5	0	1614	61	198	1851
7	1	cSpy was 89 spamed and the readout avoided!
7	2	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
7	2	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
7	2	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
7	3	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
7	3	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
7	3	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
7	4	G	40000	77294	22.706	10.805	22706	23578	0	0	0	22440	1057	81	23501
7	4	A	40000	77377	22.623	10.805	22623	11818	0	0	0	10776	961	81	11740
7	4	B	40000	77435	22.565	10.805	22565	11760	0	0	0	11664	96	0	11761
7	5	G	40000	0	100	100	100000	200000	200000	200000	200000	200000	200000	200000	200002
7	5	A	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
7	5	B	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
7	6	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
7	6	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
7	6	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
7	7	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
7	7	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
7	7	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
