#the gain was set to: 2	the bias was set to: 30
#Sent triggers per delay setting: 1000	and with a frequency [Hz] of: 40000
#160MHz delay setting	400MHz delay setting	Frequency	correct transmitted H+T		error rate [%]	uncertainty [%]	bad or missed events	error count	missing headers	missing trailers	flipped H/T	event nr errors	tbm missed trigger	unknown errors	event nr resets
6	2	A	40000	1000	0	0	0	0	0	0	0	0	0	0	1
6	2	B	40000	1000	0	0	0	0	0	0	0	0	0	0	1
6	3	G	40000	1000	0	0	0	0	0	0	0	0	0	0	2
6	3	A	40000	1000	0	0	0	0	0	0	0	0	0	0	1
6	3	B	40000	1000	0	0	0	0	0	0	0	0	0	0	1
6	4	G	40000	78	92.2	72.6	922	246	0	0	0	235	3	8	245
6	4	A	40000	118	88.2	78.9	882	93	0	0	0	85	1	7	92
6	4	B	40000	184	81.6	66.3	816	153	0	0	0	150	2	1	153
6	5	G	40000	39	96.1	80.45	961	184	0	0	0	174	1	9	179
6	5	A	40000	56	94.4	88.7	944	57	0	0	0	48	0	9	51
6	5	B	40000	151	84.9	72.2	849	127	0	0	0	126	1	0	128
6	6	G	40000	0	100	98.7	1000	19	0	0	0	5	1	13	7
6	6	A	40000	7	99.3	98.4	993	9	0	0	0	5	1	3	7
6	6	B	40000	0	100	99	1000	10	0	0	0	0	0	10	0
6	6	cSpy was 3 spamed and the readout avoided!
6	7	G	40000	1000	0	0	0	0	0	0	0	0	0	0	2
6	7	A	40000	1000	0	0	0	0	0	0	0	0	0	0	1
6	7	B	40000	1000	0	0	0	0	0	0	0	0	0	0	1
7	0	G	40000	3	99.7	96.8	997	35	5	1	0	17	4	8	29
7	0	A	40000	14	98.6	96.6	986	20	3	0	0	10	1	6	14
7	0	B	40000	15	98.5	97	985	15	2	1	0	7	3	2	15
7	0	cSpy was 1 spamed and the readout avoided!
7	1	G	40000	1000	0	0	0	0	0	0	0	0	0	0	2
7	1	A	40000	1000	0	0	0	0	0	0	0	0	0	0	1
7	1	B	40000	1000	0	0	0	0	0	0	0	0	0	0	1
7	2	G	40000	1000	0	0	0	0	0	0	0	0	0	0	2
7	2	A	40000	1000	0	0	0	0	0	0	0	0	0	0	1
7	2	B	40000	1000	0	0	0	0	0	0	0	0	0	0	1
7	3	G	40000	747	25.3	18.1	253	137	0	0	0	137	0	0	139
7	3	A	40000	750	25	18.1	250	69	0	0	0	69	0	0	70
7	3	B	40000	751	24.9	18.1	249	68	0	0	0	68	0	0	69
7	4	G	40000	0	100	98.45	1000	18	2	0	0	1	9	6	13
7	4	A	40000	12	98.8	97	988	18	2	0	0	1	9	6	12
7	4	B	40000	1	99.9	99.9	999	0	0	0	0	0	0	0	1
7	5	G	40000	970	3	1.8	30	24	0	0	0	24	0	0	26
7	5	A	40000	970	3	1.8	30	12	0	0	0	12	0	0	13
7	5	B	40000	970	3	1.8	30	12	0	0	0	12	0	0	13
7	6	G	40000	1000	0	0	0	0	0	0	0	0	0	0	2
7	6	A	40000	1000	0	0	0	0	0	0	0	0	0	0	1
7	6	B	40000	1000	0	0	0	0	0	0	0	0	0	0	1
7	7	G	40000	1000	0	0	0	0	0	0	0	0	0	0	2
7	7	A	40000	1000	0	0	0	0	0	0	0	0	0	0	1
7	7	B	40000	1000	0	0	0	0	0	0	0	0	0	0	1
