#the gain was set to: 2	the bias was set to: 30
#Sent triggers per delay setting: 100000	and with a frequency [Hz] of: 40000
#160MHz delay setting	400MHz delay setting	Frequency	correct transmitted H+T		error rate [%]	uncertainty [%]	bad or missed events	error count	missing headers	missing trailers	flipped H/T	event nr errors	tbm missed trigger	unknown errors	event nr resets
1	1	A	40000	44254	55.746	36.793	55746	18953	0	0	0	18202	0	751	18951
1	1	B	40000	44262	55.738	36.793	55738	18945	0	0	0	18203	0	742	18944
1	2	G	40000	0	100	100	100000	200000	200000	200000	200000	200000	200000	200000	200002
1	2	A	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
1	2	B	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
1	3	G	40000	6651	93.349	82.7945	93349	16815	229	1	0	14700	888	997	16157
1	3	A	40000	8684	91.316	82.909	91316	8407	113	0	0	7104	397	793	7919
1	3	B	40000	8912	91.088	82.68	91088	8408	116	1	0	7596	491	204	8238
1	3	cSpy was 6 spamed and the readout avoided!
1	4	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
1	4	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
1	4	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
1	5	G	40000	26000	74	49	74000	50000	0	0	0	48000	0	2000	50000
1	5	A	40000	26000	74	49	74000	25000	0	0	0	24000	0	1000	25000
1	5	B	40000	26000	74	49	74000	25000	0	0	0	24000	0	1000	25000
1	6	G	40000	14702	85.298	65.7785	85298	34609	1449	76	0	31664	178	1242	32201
1	6	A	40000	18198	81.802	62.828	81802	18974	720	0	0	17319	117	818	17444
1	6	B	40000	15636	84.364	68.729	84364	15635	729	76	0	14345	61	424	14757
1	6	cSpy was 71 spamed and the readout avoided!
1	7	G	40000	867	99.133	95.2645	99133	4886	129	1	0	3588	625	543	4491
1	7	A	40000	1833	98.167	96.11	98167	2057	22	0	0	1410	166	459	1778
1	7	B	40000	2752	97.248	94.419	97248	2829	107	1	0	2178	459	84	2713
1	7	cSpy was 18 spamed and the readout avoided!
2	0	G	40000	494	99.506	89.4665	99506	9877	176	3	0	9355	144	199	9638
2	0	A	40000	918	99.082	97.989	99082	1093	73	3	0	828	17	172	912
2	0	B	40000	10272	89.728	80.944	89728	8784	103	0	0	8527	127	27	8726
2	0	cSpy was 19 spamed and the readout avoided!
2	1	G	40000	1442	98.558	93.615	98558	6488	200	1	0	4809	1051	427	6091
2	1	A	40000	3152	96.848	93.57	96848	3278	52	0	0	2510	420	296	3056
2	1	B	40000	3130	96.87	93.66	96870	3210	148	1	0	2299	631	131	3035
2	1	cSpy was 39 spamed and the readout avoided!
2	2	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
2	2	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
2	2	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
2	3	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
2	3	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
2	3	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
2	4	G	40000	20036	79.964	54.521	79964	44433	387	36	0	42720	56	1234	43345
2	4	A	40000	24025	75.975	52.742	75975	23233	96	0	0	22109	31	997	22489
2	4	B	40000	22500	77.5	56.3	77500	21200	291	36	0	20611	25	237	20856
2	4	cSpy was 41 spamed and the readout avoided!
2	5	G	40000	0	100	100	100000	200000	200000	200000	200000	200000	200000	200000	200002
2	5	A	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
2	5	B	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
2	6	G	40000	99994	0.00600219	0.002	6	4	0	0	0	4	0	0	6
2	6	A	40000	99996	0.00399947	0.002	4	2	0	0	0	2	0	0	3
2	6	B	40000	99996	0.00399947	0.002	4	2	0	0	0	2	0	0	3
2	7	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
2	7	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
2	7	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
3	0	G	40000	1855	98.145	47.847	98145	9851	177	1	0	8996	217	460	9436
3	0	A	40000	2047	97.953	95.531	97953	2422	177	1	0	1768	16	460	2006
3	0	B	40000	92408	7.592	0.163	7592	7429	0	0	0	7228	201	0	7430
3	0	cSpy was 5 spamed and the readout avoided!
3	1	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
3	1	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
3	1	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
3	2	G	40000	99953	0.0469983	0	47	94	0	0	0	94	0	0	96
3	2	A	40000	99953	0.0469983	0	47	47	0	0	0	47	0	0	48
3	2	B	40000	99953	0.0469983	0	47	47	0	0	0	47	0	0	48
3	3	G	40000	11789	88.211	59.3485	88211	36270	52	0	0	34375	1149	694	35922
3	3	A	40000	19181	80.819	64.615	80819	16204	3	0	0	15126	411	664	15896
3	3	B	40000	25852	74.148	54.082	74148	20066	49	0	0	19249	738	30	20026
3	3	cSpy was 2 spamed and the readout avoided!
3	4	G	40000	4611	95.389	60.697	95389	33817	0	0	0	31394	1760	663	33492
3	4	A	40000	8244	91.756	83.477	91756	8279	0	0	0	7206	413	660	7954
3	4	B	40000	36545	63.455	37.917	63455	25538	0	0	0	24188	1347	3	25538
3	5	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
3	5	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
3	5	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
3	6	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
3	6	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
3	6	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
3	7	G	40000	68999	31.001	14.965	31001	29768	0	0	0	27997	1483	288	29491
3	7	A	40000	69970	30.03	14.964	30030	15066	0	0	0	13362	1416	288	14788
3	7	B	40000	70332	29.668	14.966	29668	14702	0	0	0	14635	67	0	14703
4	0	G	40000	121	99.879	50.051	99879	4990	3	0	0	3588	776	623	4459
4	0	A	40000	128	99.872	99.213	99872	659	3	0	0	32	1	623	127
4	0	B	40000	94780	5.22	0.889	5220	4331	0	0	0	3556	775	0	4332
4	0	cSpy was 4 spamed and the readout avoided!
4	1	G	40000	63449	36.551	20.506	36551	31008	0	0	0	29614	910	484	30968
4	1	A	40000	63780	36.22	20.506	36220	15714	0	0	0	14366	870	478	15673
4	1	B	40000	64200	35.8	20.506	35800	15294	0	0	0	15248	40	6	15295
4	2	G	40000	23	99.977	96.606	99977	3788	142	0	0	2483	271	892	2880
4	2	A	40000	333	99.667	98.499	99667	1168	70	0	0	166	91	841	333
4	2	B	40000	2667	97.333	94.713	97333	2620	72	0	0	2317	180	51	2547
4	2	cSpy was 28 spamed and the readout avoided!
4	3	G	40000	95472	4.528	1.792	4528	4039	0	0	0	3963	75	1	4041
4	3	A	40000	96021	3.979	1.886	3979	2093	0	0	0	2017	75	1	2094
4	3	B	40000	96356	3.644	1.698	3644	1946	0	0	0	1946	0	0	1947
4	4	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
4	4	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
4	4	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
4	5	G	40000	77504	22.496	10.235	22496	23302	0	0	0	22537	572	193	23289
4	5	A	40000	78003	21.997	10.235	21997	11762	0	0	0	11040	529	193	11748
4	5	B	40000	78225	21.775	10.235	21775	11540	0	0	0	11497	43	0	11541
4	6	G	40000	6	99.994	98.6975	99994	1480	86	0	0	15	1024	355	1125
4	6	A	40000	23	99.977	99.718	99977	259	0	0	0	0	1	258	23
4	6	B	40000	1102	98.898	97.677	98898	1221	86	0	0	15	1023	97	1102
4	6	cSpy was 32 spamed and the readout avoided!
4	7	G	40000	98923	1.077	0.4555	1077	1240	0	0	0	1240	0	0	1242
4	7	A	40000	98925	1.075	0.455	1075	620	0	0	0	620	0	0	621
4	7	B	40000	98924	1.076	0.456	1076	620	0	0	0	620	0	0	621
5	0	G	40000	0	100	100	100000	200000	200000	200000	200000	200000	200000	200000	200002
5	0	A	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
5	0	B	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
5	1	G	40000	61179	38.821	11.8925	38821	29761	0	0	0	28774	889	98	29714
5	1	A	40000	69425	30.575	14.719	30575	15856	0	0	0	14999	759	98	15808
5	1	B	40000	77029	22.971	9.066	22971	13905	0	0	0	13775	130	0	13906
5	2	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
5	2	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
5	2	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
5	3	G	40000	99333	0.667	0.07	667	1192	0	0	0	1182	10	0	1194
5	3	A	40000	99333	0.667	0.07	667	597	0	0	0	594	3	0	598
5	3	B	40000	99335	0.664997	0.07	665	595	0	0	0	588	7	0	596
5	4	G	40000	34156	65.844	38.3165	65844	38583	68	0	0	36532	1437	546	38296
5	4	A	40000	41192	58.808	39.722	58808	19086	46	0	0	17548	968	524	18823
5	4	B	40000	43592	56.408	36.911	56408	19497	22	0	0	18984	469	22	19473
5	4	cSpy was 30 spamed and the readout avoided!
5	5	G	40000	0	100	100	100000	200000	200000	200000	200000	200000	200000	200000	200002
5	5	A	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
5	5	B	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
5	6	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
5	6	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
5	6	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
5	7	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
5	7	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
5	7	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
6	0	G	40000	295	99.705	49.9375	99705	4999	25	0	0	3933	352	689	4478
6	0	A	40000	310	99.69	98.859	99690	831	25	0	0	117	0	689	309
6	0	B	40000	94816	5.184	1.016	5184	4168	0	0	0	3816	352	0	4169
6	0	cSpy was 25 spamed and the readout avoided!
6	1	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
6	1	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
6	1	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
6	2	G	40000	80557	19.443	8.871	19443	20623	0	0	0	19532	941	150	20511
6	2	A	40000	80750	19.25	8.871	19250	10379	0	0	0	9337	892	150	10266
6	2	B	40000	80885	19.115	8.871	19115	10244	0	0	0	10195	49	0	10245
6	3	G	40000	216	99.784	96.0405	99784	3999	111	0	0	3318	155	415	3648
6	3	A	40000	437	99.563	98.812	99563	751	65	0	0	273	15	398	430
6	3	B	40000	3483	96.517	93.269	96517	3248	46	0	0	3045	140	17	3218
6	3	cSpy was 99 spamed and the readout avoided!
6	4	G	40000	71993	28.007	19.637	28007	8107	32	0	0	7438	393	244	7952
6	4	A	40000	72502	27.498	26.247	27498	1251	28	0	0	936	43	244	1099
6	4	B	40000	80117	19.883	13.027	19883	6856	4	0	0	6502	350	0	6853
6	4	cSpy was 14 spamed and the readout avoided!
6	5	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
6	5	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
6	5	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
6	6	G	40000	90041	9.959	2.886	9959	14006	0	0	0	13444	534	28	13991
6	6	A	40000	90051	9.949	2.886	9949	7063	0	0	0	6677	358	28	7047
6	6	B	40000	90171	9.829	2.886	9829	6943	0	0	0	6767	176	0	6944
6	7	G	40000	520	99.48	96.6055	99480	3566	391	33	2	918	1731	491	3023
6	7	A	40000	1134	98.866	97.431	98866	1435	149	2	0	162	797	325	1134
6	7	B	40000	2089	97.911	95.78	97911	2131	242	31	2	756	934	166	1889
6	7	cSpy was 74 spamed and the readout avoided!
7	0	G	40000	1612	98.388	50.12	98388	6798	155	0	0	6097	65	481	6405
7	0	A	40000	1709	98.291	96.22	98291	2071	155	0	0	1420	16	480	1677
7	0	B	40000	91253	8.747	4.02	8747	4727	0	0	0	4677	49	1	4728
7	0	cSpy was 11 spamed and the readout avoided!
7	1	G	40000	27387	72.613	37.9565	72613	49850	31	0	0	46950	2140	729	49540
7	1	A	40000	36849	63.151	38.057	63151	25094	15	0	0	22808	1560	711	24798
7	1	B	40000	37388	62.612	37.856	62612	24756	16	0	0	24142	580	18	24742
7	1	cSpy was 1 spamed and the readout avoided!
7	2	G	40000	0	100	100	100000	200000	200000	200000	200000	200000	200000	200000	200002
7	2	A	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
7	2	B	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
7	3	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
7	3	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
7	3	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
7	4	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
7	4	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
7	4	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
7	5	G	40000	51709	48.291	28.265	48291	38346	0	0	0	36460	1192	694	38256
7	5	A	40000	52293	47.707	28.257	47707	19450	0	0	0	17616	1140	694	19359
7	5	B	40000	52831	47.169	28.273	47169	18896	0	0	0	18844	52	0	18897
7	6	G	40000	0	100	100	100000	200000	200000	200000	200000	200000	200000	200000	200002
7	6	A	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
7	6	B	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
7	7	G	40000	100000	0	0	0	0	0	0	0	0	0	0	2
7	7	A	40000	100000	0	0	0	0	0	0	0	0	0	0	1
7	7	B	40000	100000	0	0	0	0	0	0	0	0	0	0	1
