#the gain was set to: 2	the bias was set to: 30
#Sent triggers per delay setting: 1000000	and with a frequency [Hz] of: 40000
#160MHz delay setting	400MHz delay setting	Frequency	correct transmitted H+T		error rate [%]	uncertainty [%]	bad or missed events	error count	missing headers	missing trailers	flipped H/T	event nr errors	tbm missed trigger	unknown errors	event nr resets
1	4	G	40000	993857	0.614297	0.1828	6143	8618	0	0	0	8528	80	10	8617
1	4	A	40000	993862	0.613803	0.1828	6138	4310	0	0	0	4300	0	10	4308
1	4	B	40000	993864	0.6136	0.1828	6136	4308	0	0	0	4228	80	0	4309
1	5	G	40000	0	100	100	1000000	2000000	2000000	2000000	2000000	2000000	2000000	2000000	2000002
1	5	A	40000	0	100	100	1000000	1000000	1000000	1000000	1000000	1000000	1000000	1000000	1000001
1	5	B	40000	0	100	100	1000000	1000000	1000000	1000000	1000000	1000000	1000000	1000000	1000001
1	6	G	40000	999888	0.0111997	0.0054	112	115	0	0	0	114	0	1	117
1	6	A	40000	999888	0.0111997	0.0054	112	58	0	0	0	57	0	1	59
1	6	B	40000	999889	0.0110984	0.0054	111	57	0	0	0	57	0	0	58
1	7	G	40000	1000000	0	0	0	0	0	0	0	0	0	0	2
1	7	A	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
1	7	B	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
2	0	G	40000	991085	0.891501	0.4525	8915	8646	0	0	0	8497	6	143	8641
2	0	A	40000	991095	0.890499	0.4525	8905	4380	0	0	0	4235	3	142	4374
2	0	B	40000	991209	0.879103	0.4525	8791	4266	0	0	0	4262	3	1	4267
2	1	G	40000	1000000	0	0	0	0	0	0	0	0	0	0	2
2	1	A	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
2	1	B	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
2	2	G	40000	999968	0.00320077	0	32	64	0	0	0	64	0	0	66
2	2	A	40000	999968	0.00320077	0	32	32	0	0	0	32	0	0	33
2	2	B	40000	999968	0.00320077	0	32	32	0	0	0	32	0	0	33
2	3	G	40000	769488	23.0512	14.2075	230512	171689	0	0	0	169490	1218	981	171324
2	3	A	40000	771712	22.8288	14.2097	228288	86191	0	0	0	84920	291	980	85826
2	3	B	40000	772449	22.7551	14.2053	227551	85498	0	0	0	84570	927	1	85498
2	4	G	40000	815873	18.4127	12.1165	184127	96331	34	0	0	91220	2772	2305	95101
2	4	A	40000	829368	17.0632	12.1981	170632	48651	0	0	0	45080	1275	2296	47431
2	4	B	40000	831970	16.803	12.035	168030	47680	34	0	0	46140	1497	9	47670
2	4	cSpy was 2 spamed and the readout avoided!
2	5	G	40000	1000000	0	0	0	0	0	0	0	0	0	0	2
2	5	A	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
2	5	B	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
2	6	G	40000	999967	0.0033021	0.00055	33	22	0	0	0	22	0	0	24
2	6	A	40000	999967	0.0033021	0.0011	33	22	0	0	0	22	0	0	23
2	6	B	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
2	7	G	40000	933230	6.677	2.6523	66770	80042	0	0	0	79650	217	175	79993
2	7	A	40000	933384	6.6616	2.6523	66616	40093	0	0	0	39907	11	175	40043
2	7	B	40000	933528	6.6472	2.6523	66472	39949	0	0	0	39743	206	0	39950
3	0	G	40000	1000000	0	0	0	0	0	0	0	0	0	0	2
3	0	A	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
3	0	B	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
3	1	G	40000	960821	3.9179	1.7198	39179	43303	0	0	0	42846	341	116	43278
3	1	A	40000	961262	3.8738	1.7198	38738	21540	0	0	0	21226	198	116	21514
3	1	B	40000	961039	3.8961	1.7198	38961	21763	0	0	0	21620	143	0	21764
3	2	G	40000	0	100	100	1000000	2000000	2000000	2000000	2000000	2000000	2000000	2000000	2000002
3	2	A	40000	0	100	100	1000000	1000000	1000000	1000000	1000000	1000000	1000000	1000000	1000001
3	2	B	40000	0	100	100	1000000	1000000	1000000	1000000	1000000	1000000	1000000	1000000	1000001
3	3	G	40000	1000000	0	0	0	0	0	0	0	0	0	0	2
3	3	A	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
3	3	B	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
3	4	G	40000	1000000	0	0	0	0	0	0	0	0	0	0	2
3	4	A	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
3	4	B	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
3	5	G	40000	987225	1.2775	0.4708	12775	15704	0	0	0	15518	154	32	15698
3	5	A	40000	987438	1.2562	0.4708	12562	7854	0	0	0	7729	93	32	7847
3	5	B	40000	987442	1.2558	0.4708	12558	7850	0	0	0	7789	61	0	7851
3	6	G	40000	0	100	100	1000000	2000000	2000000	2000000	2000000	2000000	2000000	2000000	2000002
3	6	A	40000	0	100	100	1000000	1000000	1000000	1000000	1000000	1000000	1000000	1000000	1000001
3	6	B	40000	0	100	100	1000000	1000000	1000000	1000000	1000000	1000000	1000000	1000000	1000001
3	7	G	40000	999957	0.00429749	0.0014	43	58	0	0	0	58	0	0	60
3	7	A	40000	999957	0.00429749	0.0014	43	29	0	0	0	29	0	0	30
3	7	B	40000	999957	0.00429749	0.0014	43	29	0	0	0	29	0	0	30
4	0	G	40000	0	100	100	1000000	2000000	2000000	2000000	2000000	2000000	2000000	2000000	2000002
4	0	A	40000	0	100	100	1000000	1000000	1000000	1000000	1000000	1000000	1000000	1000000	1000001
4	0	B	40000	0	100	100	1000000	1000000	1000000	1000000	1000000	1000000	1000000	1000000	1000001
4	1	G	40000	997077	0.292301	0.0822	2923	4201	1	0	0	4181	0	19	4202
4	1	A	40000	997077	0.292301	0.0822	2923	2101	1	0	0	2081	0	19	2101
4	1	B	40000	997078	0.2922	0.0822	2922	2100	0	0	0	2100	0	0	2101
4	2	G	40000	1000000	0	0	0	0	0	0	0	0	0	0	2
4	2	A	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
4	2	B	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
4	3	G	40000	1000000	0	0	0	0	0	0	0	0	0	0	2
4	3	A	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
4	3	B	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
4	4	G	40000	239693	76.0307	39.8512	760307	413330	281	2	0	397494	14139	1414	412666
4	4	A	40000	351342	64.8658	45.0603	648658	198055	138	0	0	192873	3992	1052	197693
4	4	B	40000	438303	56.1697	34.6422	561697	215275	143	2	0	204621	10147	362	214973
4	5	G	40000	973834	2.6166	0.72655	26166	37716	4	0	0	35836	1804	72	37706
4	5	A	40000	973875	2.6125	0.7267	26125	18858	2	0	0	17842	942	72	18849
4	5	B	40000	973878	2.6122	0.7264	26122	18858	2	0	0	17994	862	0	18857
4	6	G	40000	996987	0.301301	0.07315	3013	1550	0	0	0	1550	0	0	1552
4	6	A	40000	996987	0.301301	0.1463	3013	1550	0	0	0	1550	0	0	1551
4	6	B	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
4	7	G	40000	1000000	0	0	0	0	0	0	0	0	0	0	2
4	7	A	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
4	7	B	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
5	0	G	40000	1000000	0	0	0	0	0	0	0	0	0	0	2
5	0	A	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
5	0	B	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
5	1	G	40000	1000000	0	0	0	0	0	0	0	0	0	0	2
5	1	A	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
5	1	B	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
5	2	G	40000	949788	5.0212	1.857	50212	62388	0	0	0	62167	93	128	62370
5	2	A	40000	950335	4.9665	1.857	49665	31095	0	0	0	30913	54	128	31076
5	2	B	40000	950137	4.9863	1.857	49863	31293	0	0	0	31254	39	0	31294
5	3	G	40000	69694	93.0306	76.8485	930306	204249	996	17	0	175985	24808	2443	202278
5	3	A	40000	133160	86.684	76.2462	866840	104378	496	3	0	89543	12122	2214	102802
5	3	B	40000	125620	87.438	77.4509	874380	99871	500	14	0	86442	12686	229	99476
5	3	cSpy was 75 spamed and the readout avoided!
5	4	G	40000	1000000	0	0	0	0	0	0	0	0	0	0	2
5	4	A	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
5	4	B	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
5	5	G	40000	1000000	0	0	0	0	0	0	0	0	0	0	2
5	5	A	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
5	5	B	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
5	6	G	40000	958659	4.1341	1.37045	41341	28277	2	0	0	27910	309	56	28269
5	6	A	40000	965357	3.4643	1.7855	34643	16788	2	0	0	16598	133	55	16779
5	6	B	40000	978957	2.1043	0.9554	21043	11489	0	0	0	11312	176	1	11490
5	7	G	40000	0	100	100	1000000	2000000	2000000	2000000	2000000	2000000	2000000	2000000	2000002
5	7	A	40000	0	100	100	1000000	1000000	1000000	1000000	1000000	1000000	1000000	1000000	1000001
5	7	B	40000	0	100	100	1000000	1000000	1000000	1000000	1000000	1000000	1000000	1000000	1000001
6	0	G	40000	981607	1.8393	0.48305	18393	19118	4	0	0	19091	0	23	19118
6	0	A	40000	985032	1.4968	0.5445	14968	9523	2	0	0	9498	0	23	9523
6	0	B	40000	986189	1.3811	0.4216	13811	9595	2	0	0	9593	0	0	9595
6	1	G	40000	578	99.9422	99.6325	999422	3973	306	93	6	1100	1967	501	3362
6	1	A	40000	1869	99.8131	99.6033	998131	2098	137	0	0	461	1316	184	1855
6	1	B	40000	1508	99.8492	99.6617	998492	1875	169	93	6	639	651	317	1507
6	2	G	40000	907950	9.205	7.55245	92050	29798	141	11	1	26814	2466	365	29496
6	2	A	40000	909614	9.0386	7.5469	90386	14917	63	0	0	13186	1471	197	14778
6	2	B	40000	909539	9.0461	7.558	90461	14881	78	11	1	13628	995	168	14718
6	2	cSpy was 1 spamed and the readout avoided!
6	3	G	40000	1000000	0	0	0	0	0	0	0	0	0	0	2
6	3	A	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
6	3	B	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
6	4	G	40000	999997	0.000298023	0	3	6	0	0	0	6	0	0	8
6	4	A	40000	999997	0.000298023	0	3	3	0	0	0	3	0	0	4
6	4	B	40000	999997	0.000298023	0	3	3	0	0	0	3	0	0	4
6	5	G	40000	275345	72.4655	28.9578	724655	527033	3	1	0	522628	3222	1179	526579
6	5	A	40000	421315	57.8685	33.7119	578685	241566	1	0	0	240079	311	1175	241115
6	5	B	40000	472495	52.7505	24.2038	527505	285467	2	1	0	282549	2911	4	285464
6	6	G	40000	463224	53.6776	26.0529	536776	446059	454	13	0	408305	36554	733	445582
6	6	A	40000	530343	46.9657	23.3556	469657	236101	77	0	0	213848	21615	561	235942
6	6	B	40000	502541	49.7459	28.7501	497459	209958	377	13	0	194457	14939	172	209640
6	6	cSpy was 37 spamed and the readout avoided!
6	7	G	40000	1000000	0	0	0	0	0	0	0	0	0	0	2
6	7	A	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
6	7	B	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
7	0	G	40000	6447	99.3553	97.0502	993553	27944	94	0	0	24170	3524	156	27814
7	0	A	40000	18920	98.108	96.4891	981080	16189	12	0	0	13820	2252	105	16127
7	0	B	40000	12132	98.7868	97.6113	987868	11755	82	0	0	10350	1272	51	11687
7	0	cSpy was 1 spamed and the readout avoided!
7	1	G	40000	1000000	0	0	0	0	0	0	0	0	0	0	2
7	1	A	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
7	1	B	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
7	2	G	40000	1000000	0	0	0	0	0	0	0	0	0	0	2
7	2	A	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
7	2	B	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
7	3	G	40000	916306	8.3694	5.8325	83694	40193	11	0	0	39351	267	564	39992
7	3	A	40000	921755	7.8245	5.7888	78245	20357	8	0	0	19658	137	554	20160
7	3	B	40000	921402	7.8598	5.8762	78598	19836	3	0	0	19693	130	10	19832
7	3	cSpy was 1 spamed and the readout avoided!
7	4	G	40000	0	100	100	1000000	2000000	2000000	2000000	2000000	2000000	2000000	2000000	2000002
7	4	A	40000	0	100	100	1000000	1000000	1000000	1000000	1000000	1000000	1000000	1000000	1000001
7	4	B	40000	0	100	100	1000000	1000000	1000000	1000000	1000000	1000000	1000000	1000000	1000001
7	5	G	40000	1000000	0	0	0	0	0	0	0	0	0	0	2
7	5	A	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
7	5	B	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
7	6	G	40000	978430	2.157	0.5382	21570	10806	0	0	0	10805	0	1	10808
7	6	A	40000	978430	2.157	1.0764	21570	10806	0	0	0	10805	0	1	10807
7	6	B	40000	1000000	0	0	0	0	0	0	0	0	0	0	1
7	7	G	40000	999172	0.0828028	0.0097	828	1426	0	0	0	1426	0	0	1428
7	7	A	40000	999181	0.0819027	0.0106	819	713	0	0	0	713	0	0	714
7	7	B	40000	999199	0.0801027	0.0088	801	713	0	0	0	713	0	0	714
