#the gain was set to: 2	the bias was set to: 30
#Sent triggers per delay setting: 186a0	and with a frequency [Hz] of: 40000
#160MHz delay setting	400MHz delay setting	Frequency	correct transmitted H+T		error rate [%]	uncertainty [%]	bad or missed events	error count	missing headers	missing trailers	flipped H/T	event nr errors	tbm missed trigger	unknown errors	event nr resets
4	3	A	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
4	3	B	40000	0	100	100	100000	100000	100000	100000	100000	100000	100000	100000	100001
4	4	G	40000	35	99.965	99.943	99965	22	0	0	0	0	0	22	7
4	4	A	40000	36	99.964	99.943	99964	21	0	0	0	0	0	21	5
4	4	B	40000	56	99.944	99.943	99944	1	0	0	0	0	0	1	2
4	5	G	40000	56	99.944	99.943	99944	1	0	0	0	0	0	1	3
4	5	A	40000	57	99.943	99.943	99943	0	0	0	0	0	0	0	1
4	5	B	40000	56	99.944	99.943	99944	1	0	0	0	0	0	1	2
4	6	G	40000	57	99.943	99.943	99943	0	0	0	0	0	0	0	2
4	6	A	40000	57	99.943	99.943	99943	0	0	0	0	0	0	0	1
4	6	B	40000	57	99.943	99.943	99943	0	0	0	0	0	0	0	1
4	7	G	40000	0	100	99.991	100000	18	0	0	0	0	0	18	0
4	7	A	40000	0	100	99.987	100000	13	0	0	0	0	0	13	0
4	7	B	40000	0	100	99.995	100000	5	0	0	0	0	0	5	0
4	7	cSpy was 2 spamed and the readout avoided!
5	0	G	40000	0	100	99.974	100000	13	0	0	0	13	0	0	13
5	0	A	40000	0	100	100	100000	0	0	0	0	0	0	0	0
5	0	B	40000	39	99.961	99.948	99961	13	0	0	0	13	0	0	13
5	1	G	40000	47	99.953	99.943	99953	14	0	0	0	7	0	7	14
5	1	A	40000	52	99.948	99.943	99948	5	0	0	0	2	0	3	5
5	1	B	40000	48	99.952	99.943	99952	9	0	0	0	5	0	4	9
5	2	G	40000	38	99.962	99.9595	99962	5	0	0	0	0	0	5	2
5	2	A	40000	38	99.962	99.957	99962	5	0	0	0	0	0	5	1
5	2	B	40000	38	99.962	99.962	99962	0	0	0	0	0	0	0	1
5	3	G	40000	55	99.945	99.943	99945	2	0	0	0	0	0	2	4
5	3	A	40000	57	99.943	99.943	99943	0	0	0	0	0	0	0	1
5	3	B	40000	55	99.945	99.943	99945	2	0	0	0	0	0	2	3
5	4	G	40000	56	99.944	99.943	99944	1	0	0	0	0	0	1	3
5	4	A	40000	57	99.943	99.943	99943	0	0	0	0	0	0	0	1
5	4	B	40000	56	99.944	99.943	99944	1	0	0	0	0	0	1	2
5	5	G	40000	41	99.959	99.953	99959	9	0	0	0	7	0	2	9
5	5	A	40000	42	99.958	99.954	99958	4	0	0	0	3	0	1	4
5	5	B	40000	43	99.957	99.952	99957	5	0	0	0	4	0	1	5
5	6	G	40000	19	99.981	99.9625	99981	26	0	0	0	4	3	19	11
5	6	A	40000	19	99.981	99.962	99981	19	0	0	0	0	0	19	3
5	6	B	40000	30	99.97	99.963	99970	7	0	0	0	4	3	0	8
5	7	G	40000	57	99.943	99.943	99943	0	0	0	0	0	0	0	2
5	7	A	40000	57	99.943	99.943	99943	0	0	0	0	0	0	0	1
5	7	B	40000	57	99.943	99.943	99943	0	0	0	0	0	0	0	1
6	0	G	40000	0	100	99.99	100000	10	0	0	0	5	0	5	6
6	0	A	40000	0	100	99.999	100000	1	0	0	0	0	0	1	0
6	0	B	40000	10	99.99	99.981	99990	9	0	0	0	5	0	4	6
6	1	G	40000	56	99.944	99.942	99944	2	0	0	0	0	0	2	4
6	1	A	40000	57	99.943	99.942	99943	1	0	0	0	0	0	1	2
6	1	B	40000	57	99.943	99.942	99943	1	0	0	0	0	0	1	2
6	2	G	40000	54	99.946	99.943	99946	3	0	0	0	0	0	3	5
6	2	A	40000	55	99.945	99.943	99945	2	0	0	0	0	0	2	3
6	2	B	40000	56	99.944	99.943	99944	1	0	0	0	0	0	1	2
6	3	G	40000	56	99.944	99.943	99944	1	0	0	0	0	0	1	3
6	3	A	40000	56	99.944	99.943	99944	1	0	0	0	0	0	1	2
6	3	B	40000	57	99.943	99.943	99943	0	0	0	0	0	0	0	1
6	4	G	40000	0	100	99.9655	100000	68	0	0	0	0	0	68	1
6	4	A	40000	1	99.999	99.967	99999	32	0	0	0	0	0	32	1
6	4	B	40000	0	100	99.964	100000	36	0	0	0	0	0	36	0
6	5	G	40000	48	99.952	99.95	99952	2	0	0	0	0	0	2	4
6	5	A	40000	50	99.95	99.95	99950	0	0	0	0	0	0	0	1
6	5	B	40000	48	99.952	99.95	99952	2	0	0	0	0	0	2	3
6	6	G	40000	56	99.944	99.943	99944	1	0	0	0	0	0	1	3
6	6	A	40000	57	99.943	99.943	99943	0	0	0	0	0	0	0	1
6	6	B	40000	56	99.944	99.943	99944	1	0	0	0	0	0	1	2
6	7	G	40000	53	99.947	99.943	99947	4	0	0	0	0	0	4	5
6	7	A	40000	56	99.944	99.943	99944	1	0	0	0	0	0	1	2
6	7	B	40000	54	99.946	99.943	99946	3	0	0	0	0	0	3	3
7	0	G	40000	0	100	99.9715	100000	6	0	0	0	3	2	1	7
7	0	A	40000	0	100	100	100000	0	0	0	0	0	0	0	0
7	0	B	40000	51	99.949	99.943	99949	6	0	0	0	3	2	1	7
7	1	G	40000	56	99.944	99.943	99944	1	0	0	0	0	0	1	3
7	1	A	40000	56	99.944	99.943	99944	1	0	0	0	0	0	1	2
7	1	B	40000	57	99.943	99.943	99943	0	0	0	0	0	0	0	1
7	2	G	40000	47	99.953	99.9425	99953	15	0	0	0	7	0	8	15
7	2	A	40000	51	99.949	99.942	99949	7	0	0	0	1	0	6	6
7	2	B	40000	49	99.951	99.943	99951	8	0	0	0	6	0	2	9
7	3	G	40000	23	99.977	99.9525	99977	36	0	0	0	10	1	25	15
7	3	A	40000	24	99.976	99.953	99976	23	0	0	0	0	0	23	2
7	3	B	40000	35	99.965	99.952	99965	13	0	0	0	10	1	2	13
7	4	G	40000	57	99.943	99.942	99943	1	0	0	0	0	0	1	3
7	4	A	40000	57	99.943	99.942	99943	1	0	0	0	0	0	1	2
7	4	B	40000	58	99.942	99.942	99942	0	0	0	0	0	0	0	1
7	5	G	40000	55	99.945	99.943	99945	2	0	0	0	0	0	2	4
7	5	A	40000	55	99.945	99.943	99945	2	0	0	0	0	0	2	3
7	5	B	40000	57	99.943	99.943	99943	0	0	0	0	0	0	0	1
7	6	G	40000	53	99.947	99.943	99947	6	0	0	0	4	0	2	8
7	6	A	40000	54	99.946	99.943	99946	3	0	0	0	2	0	1	4
7	6	B	40000	54	99.946	99.943	99946	3	0	0	0	2	0	1	4
7	7	G	40000	0	100	99.975	100000	47	0	0	0	0	0	47	3
7	7	A	40000	3	99.997	99.963	99997	34	0	0	0	0	0	34	3
7	7	B	40000	0	100	99.987	100000	13	0	0	0	0	0	13	0
