#the gain was set to: 2	the bias was set to: 30	the tbmplldelay was set to: 0	the tbmadelay was set to: 0
#Sent triggers: 100	and with a frequency [Hz] of: 40000
#RocNr	ColAddr	RowAddr	PixelHight
14	47	20	10
15	50	59	0
16	45	45	0
11	47	48	8
11	51	51	15
12	50	31	1
2	50	52	22
2	51	12	14
4	47	60	3
13	43	69	5
13	37	32	1
13	43	41	4
6	34	28	13
13	31	28	2
13	41	65	1
13	51	21	0
1	49	64	0
5	44	51	8
5	49	30	0
9	39	38	0
16	37	66	9
7	32	29	15
14	4	21	6
9	39	63	0
9	41	61	0
13	43	60	0
7	46	30	12
8	42	72	12
9	50	29	0
10	43	52	1
15	49	34	1
15	51	71	15
3	5	44	0
5	49	21	0
13	44	33	8
13	44	49	0
16	43	30	6
4	46	32	8
9	49	33	0
9	33	61	0
9	39	63	0
14	51	50	0
9	44	35	0
13	0	27	3
16	46	28	13
1	39	60	6
2	3	28	15
11	5	58	15
11	51	50	6
13	43	41	0
14	34	47	8
3	50	39	13
4	46	69	17
13	35	37	9
14	43	31	0
14	51	28	0
15	47	42	0
12	43	33	12
13	43	46	5
9	48	60	0
13	40	55	0
13	51	77	0
5	51	61	0
9	30	45	0
13	46	18	0
16	46	32	0
9	41	40	0
10	39	18	9
16	43	30	4
16	48	43	12
11	40	76	25
11	41	46	14
11	43	78	1
13	39	17	12
13	42	51	6
14	49	52	13
1	51	60	4
11	26	53	17
3	10	28	4
3	41	58	10
11	5	58	14
12	37	47	3
13	48	49	0
13	51	21	0
2	30	48	13
3	41	17	12
11	51	42	14
13	38	50	2
5	43	64	1
9	48	67	0
12	28	37	12
14	41	48	2
14	44	31	8
14	47	17	21
not good
12	50	31	0
12	50	55	5
4	46	69	15
15	41	33	8
16	48	43	9
9	49	73	0
13	31	28	4
15	41	73	0
16	38	46	11
16	49	31	14
13	44	46	0
13	45	53	10
13	50	34	2
5	45	74	1
9	50	29	0
13	34	47	14
14	38	73	8
2	48	31	6
9	49	54	0
11	31	33	15
11	51	9	16
13	42	61	0
15	45	22	0
11	39	50	13
11	44	74	5
5	35	62	0
11	44	42	0
13	38	41	5
14	51	22	1
15	51	37	0
11	41	52	15
14	51	52	2
16	49	61	9
1	41	47	4
12	39	36	1
16	45	28	0
2	47	12	0
9	50	29	0
9	50	75	0
12	51	16	1
6	51	65	16
9	49	36	0
13	44	63	5
13	47	58	0
14	41	48	9
15	43	35	0
2	29	41	4
5	51	61	0
9	50	64	0
11	1	28	15
15	40	22	0
16	39	34	12
16	43	59	13
14	44	35	5
16	3	53	15
13	44	46	2
15	29	50	0
4	47	68	1
16	32	51	8
16	34	30	22
2	43	44	6
6	51	50	5
15	45	22	0
1	39	60	4
1	48	37	2
5	45	25	8
9	30	64	0
11	26	19	12
14	35	62	1
14	47	51	21
15	50	59	0
16	43	30	0
9	42	53	0
12	29	56	0
12	36	44	0
14	49	46	15
9	49	41	0
14	24	52	13
14	40	32	0
14	43	40	10
16	29	52	24
9	41	73	0
11	41	52	12
11	49	49	9
10	43	38	3
14	35	43	10
14	50	45	2
15	51	32	0
16	0	39	13
8	45	26	8
9	40	48	0
16	43	32	10
2	21	25	2
3	47	40	10
5	47	27	22
9	31	56	0
16	45	17	12
9	39	79	0
15	48	44	0
13	17	8	9
15	43	36	0
16	40	36	10
16	41	40	10
11	34	53	10
16	47	66	5
9	8	72	0
11	9	40	15
13	5	37	15
14	37	36	0
4	21	62	0
9	38	43	0
9	45	57	0
16	34	30	15
16	49	38	17
7	32	29	14
9	6	52	0
11	38	57	17
12	43	49	0
14	48	57	22
15	32	62	0
9	37	72	0
12	51	76	3
14	31	54	0
14	43	42	0
16	39	38	8
3	43	21	6
5	51	61	0
8	38	20	12
10	43	38	1
12	31	41	8
13	10	48	0
16	33	17	14
5	37	60	0
12	48	44	1
12	49	38	6
15	40	52	9
12	41	56	8
15	51	74	0
2	43	44	4
14	30	39	0
16	48	43	10
2	50	48	14
3	41	78	0
3	45	50	15
13	20	25	0
9	48	75	0
13	50	58	3
14	29	48	0
14	51	51	2
15	49	44	0
5	51	11	0
15	3	44	5
2	51	33	32
5	45	77	5
13	43	41	2
15	51	28	9
3	27	56	8
3	32	43	0
10	40	26	0
11	24	59	8
11	35	38	3
13	50	20	3
14	34	56	9
16	39	34	12
16	48	50	15
11	38	42	12
11	38	54	15
11	51	79	9
11	51	68	16
13	46	18	0
14	32	51	2
13	31	48	0
13	31	28	1
16	47	41	6
2	0	79	2
5	45	25	0
5	51	67	0
11	43	17	18
13	21	32	0
13	34	16	36
3	4	33	13
3	34	59	26
5	51	58	0
10	43	62	0
11	40	14	8
11	40	72	13
13	43	69	2
16	48	43	10
12	48	46	1
14	43	36	6
1	44	33	12
5	51	34	2
10	51	28	13
12	43	34	4
16	45	28	0
11	45	33	3
13	45	33	6
9	43	76	0
11	43	58	12
14	35	56	6
9	30	64	0
11	40	23	9
11	41	52	15
15	46	1	0
16	39	34	29
1	39	60	5
5	43	52	15
10	31	48	1
10	34	62	0
15	32	35	5
5	50	67	0
8	37	65	0
11	28	30	8
14	41	61	0
14	43	52	4
15	47	48	0
16	43	47	14
3	27	51	14
9	40	43	0
11	44	74	2
11	45	39	13
12	37	51	1
16	37	45	12
11	27	43	4
11	43	78	8
12	9	27	22
4	46	67	5
9	30	64	0
12	41	56	3
13	38	41	8
16	15	47	18
16	19	42	15
16	34	32	15
16	34	59	22
2	35	54	10
2	50	36	15
4	0	68	0
11	41	52	10
12	43	49	0
12	36	44	0
15	10	53	1
5	45	25	0
9	50	29	0
10	38	31	0
11	37	36	13
11	38	40	15
5	11	41	1
16	43	32	6
9	45	12	0
13	38	23	9
13	43	47	1
3	41	78	0
3	45	60	8
6	48	0	26
7	51	44	0
9	51	79	0
13	51	49	0
15	49	78	0
1	39	60	2
5	48	71	3
13	43	54	0
13	49	28	0
14	38	73	8
4	41	40	0
9	42	60	0
9	50	75	0
14	41	51	10
15	51	59	0
16	34	79	15
2	37	61	12
11	8	34	18
11	49	51	18
12	49	43	3
13	42	51	0
13	50	31	0
13	50	57	1
13	51	77	0
4	48	50	0
6	41	30	0
13	17	8	14
13	43	54	1
14	44	53	12
15	41	60	0
16	4	56	14
2	40	79	1
3	30	72	2
9	48	76	0
11	15	36	5
12	37	39	0
13	4	54	13
9	39	38	0
10	31	41	5
12	37	37	0
13	45	23	0
15	51	52	3
16	43	30	5
5	31	56	0
9	40	24	0
13	38	50	4
14	34	45	8
15	47	48	0
15	51	28	5
16	42	25	8
11	51	73	14
4	51	42	0
7	51	30	0
12	44	31	0
14	32	28	8
14	35	32	5
3	47	34	18
11	51	73	9
12	45	41	0
16	13	18	2
16	27	46	17
16	34	30	15
8	38	68	0
9	49	55	0
9	49	52	16
11	40	22	16
11	43	78	2
14	0	35	24
14	0	44	15
15	41	11	8
9	38	30	0
14	31	19	0
14	44	35	9
13	51	55	0
14	29	48	0
15	49	34	4
16	43	32	12
16	50	48	9
2	6	46	2
3	39	43	3
5	49	55	0
10	51	31	8
11	3	44	0
11	38	40	15
11	44	45	10
12	8	38	8
12	39	74	0
12	50	9	9
12	50	23	1
14	32	39	0
14	45	59	0
3	47	7	15
6	38	42	6
11	14	44	3
3	2	52	29
12	35	34	15
14	35	56	9
15	49	60	0
11	43	78	1
12	32	53	12
13	43	44	0
2	50	36	17
11	51	79	9
11	51	75	19
14	43	52	2
14	46	62	8
14	49	24	10
16	33	35	15
1	51	68	6
2	13	37	4
3	41	29	10
5	36	37	5
5	45	25	10
13	19	57	1
16	43	43	0
16	43	30	6
3	5	34	13
5	40	28	14
13	48	68	0
13	51	77	1
8	32	50	1
9	41	23	0
11	5	58	9
11	43	78	6
3	24	57	10
5	42	29	9
13	31	28	2
13	43	59	2
13	48	68	0
14	2	60	0
14	34	56	12
14	42	62	2
14	47	48	4
14	49	52	13
14	51	50	0
6	36	50	0
9	30	45	0
9	50	77	0
10	48	29	15
11	35	54	8
14	50	45	2
16	47	66	9
2	43	67	2
2	43	44	9
9	33	33	0
9	39	63	0
16	47	66	0
13	31	28	8
16	47	43	0
1	15	39	2
2	9	65	9
14	40	48	0
15	40	78	0
16	45	45	10
16	48	36	14
3	47	71	8
12	43	34	8
14	31	55	0
16	4	56	10
16	50	42	12
3	31	51	10
3	43	21	10
7	37	46	0
9	31	56	0
9	33	33	0
10	34	79	0
11	43	79	8
14	40	48	5
4	9	44	0
6	35	79	13
10	43	11	5
13	49	58	0
14	28	32	0
15	29	52	9
3	42	52	8
10	34	79	1
14	46	35	34
14	49	74	15
3	34	59	15
9	48	67	0
11	31	30	8
14	41	48	0
2	46	56	13
9	37	54	0
9	43	57	0
13	42	56	1
14	21	67	1
6	49	25	5
10	43	38	3
11	3	44	3
11	38	54	14
12	31	49	5
13	40	69	5
13	45	32	2
13	46	28	0
16	6	32	14
16	39	38	12
10	1	41	15
10	20	58	15
14	35	56	8
16	49	66	5
9	48	65	0
13	31	46	1
6	31	49	12
7	32	29	10
10	34	79	0
12	31	25	6
not good
13	38	50	12
14	51	38	0
6	44	33	22
13	26	51	15
13	48	30	0
5	44	51	14
5	45	25	8
9	40	50	0
13	46	57	0
13	49	8	8
14	44	51	8
14	49	52	22
16	48	43	9
2	45	24	6
9	45	60	0
11	33	61	0
13	44	46	1
15	50	59	0
16	43	30	4
16	47	59	5
2	51	31	15
16	34	49	9
11	35	17	12
13	44	46	2
9	48	67	0
9	50	29	0
13	38	59	8
13	44	38	9
11	36	78	5
14	51	56	0
16	16	41	6
2	9	75	15
2	9	61	10
11	33	33	4
11	45	37	0
13	35	34	14
13	40	69	21
13	48	53	0
1	4	63	0
5	37	60	2
9	31	56	0
13	33	37	13
3	40	40	6
9	49	52	0
13	50	38	8
14	43	30	2
15	51	28	5
2	0	54	8
3	38	36	22
13	42	51	0
14	27	48	2
14	37	46	3
15	47	30	0
13	46	27	0
15	29	50	0
8	43	70	15
11	33	61	2
13	51	41	0
3	40	51	6
4	35	48	0
12	36	36	1
13	48	10	1
11	51	66	3
13	42	61	0
2	49	79	10
6	38	42	5
8	40	55	8
10	49	39	8
12	38	49	0
12	38	62	5
13	33	63	3
13	43	45	1
16	48	43	10
9	49	54	0
11	39	64	15
13	40	18	3
16	51	69	15
2	45	52	14
4	38	75	2
9	8	77	0
9	49	52	0
14	50	32	0
1	33	63	2
10	49	53	15
11	46	27	6
11	50	27	12
12	50	41	0
14	46	50	1
3	31	53	1
3	47	61	6
9	50	52	0
15	32	62	0
16	48	37	12
13	2	36	2
13	48	6	3
15	45	77	0
3	47	59	5
10	38	62	1
12	28	33	9
13	35	37	0
13	50	22	4
10	48	29	15
14	48	57	17
5	49	24	0
11	28	45	15
12	33	39	5
13	51	38	0
9	14	76	0
9	50	29	0
13	48	29	0
16	30	74	6
16	47	41	13
16	48	43	10
3	38	43	12
5	49	49	0
6	38	42	9
11	46	79	10
16	0	57	20
3	25	50	0
9	45	73	0
11	38	59	14
11	43	27	13
11	47	63	12
11	51	51	14
5	45	25	8
5	49	48	0
5	51	56	2
8	32	63	15
9	42	64	0
11	43	78	2
12	46	12	14
12	51	48	3
14	37	38	0
14	43	30	0
16	0	71	15
11	8	59	15
11	41	13	15
13	35	12	12
15	51	51	10
4	47	60	10
11	31	34	14
14	49	52	17
3	46	55	8
12	43	49	0
15	50	59	5
9	48	67	0
9	28	63	0
9	46	69	0
9	50	29	0
13	45	3	12
14	38	73	5
15	51	28	12
16	34	30	14
16	34	59	15
16	38	51	12
16	48	35	17
2	36	33	24
9	33	56	0
11	48	64	8
11	51	47	15
12	43	49	0
14	9	34	20
14	49	52	15
16	19	46	10
16	33	57	8
16	43	30	9
16	48	48	10
8	44	76	14
11	49	79	3
14	43	31	0
9	40	79	0
11	5	58	12
15	43	31	0
15	51	26	0
6	30	64	17
7	49	45	12
9	22	24	0
14	33	5	8
1	29	60	0
9	31	56	0
9	48	32	0
14	49	52	20
12	41	56	7
13	42	38	2
16	37	24	15
9	47	26	0
11	38	54	20
11	44	45	6
15	32	23	0
16	45	17	21
10	43	37	0
10	45	32	0
11	39	57	12
12	42	75	0
12	43	61	0
16	48	43	21
10	44	54	0
14	29	48	0
14	40	56	10
16	19	42	15
3	18	30	15
11	31	30	1
12	41	58	8
13	42	43	1
12	45	36	0
13	19	42	0
4	51	16	2
13	34	30	13
13	40	55	13
14	41	48	0
9	48	67	0
14	39	51	15
14	49	52	17
16	34	32	15
2	44	79	5
3	11	64	0
14	50	48	0
2	31	38	8
9	30	64	0
12	50	31	0
13	44	22	0
13	44	46	3
14	37	47	5
15	51	45	5
12	47	53	15
13	42	47	1
10	48	29	15
12	35	65	1
15	51	37	5
8	42	43	10
9	48	75	0
9	51	79	0
12	41	57	10
13	46	46	0
14	36	56	8
9	45	40	0
10	38	31	3
11	47	5	15
15	50	34	8
16	29	50	13
16	41	66	9
16	41	40	15
6	40	32	0
11	8	34	21
14	42	62	0
15	6	48	0
11	41	64	15
12	43	29	1
15	34	21	0
13	43	11	2
3	43	60	0
5	48	30	0
10	31	63	9
14	51	51	1
16	43	55	6
2	12	5	15
12	43	44	0
15	36	70	2
11	0	58	15
13	42	38	1
13	37	59	10
14	4	21	0
14	34	45	6
14	42	55	1
16	48	43	14
12	28	57	12
16	48	43	15
2	46	56	6
5	51	11	1
8	37	35	14
11	51	69	15
13	47	38	1
13	51	40	1
13	9	71	3
3	51	18	3
8	48	74	4
9	39	63	0
10	38	36	3
13	31	28	1
14	46	51	13
14	49	73	11
16	34	30	15
16	34	32	15
6	50	29	15
9	28	67	0
9	45	33	0
11	50	32	6
12	27	44	0
12	51	30	0
1	39	58	12
6	50	54	10
8	33	51	9
13	51	36	1
9	39	29	0
9	50	64	0
12	45	30	0
14	29	48	0
16	46	57	0
16	48	43	9
12	39	58	0
12	44	31	0
13	45	32	0
16	32	38	12
3	38	59	14
9	37	43	0
13	46	41	0
14	51	50	0
13	43	32	2
16	16	25	6
16	34	30	15
16	46	45	12
11	38	54	19
2	39	46	6
2	46	56	2
2	47	26	2
2	51	62	14
14	48	38	14
3	35	36	15
9	38	31	0
15	41	34	1
16	47	66	0
16	48	43	12
2	41	72	5
3	3	47	20
3	40	21	6
4	48	50	2
9	42	61	0
11	40	14	12
11	42	42	2
11	45	30	0
12	51	41	14
13	44	49	0
13	49	26	0
14	34	37	15
14	34	53	15
16	34	17	25
16	46	35	12
2	44	38	8
3	6	47	25
14	44	35	8
9	49	36	0
14	38	73	8
16	22	51	22
2	43	43	2
3	51	13	6
10	49	27	8
11	2	70	21
13	26	27	3
14	29	39	5
14	44	65	3
16	48	71	15
11	51	51	15
16	48	43	7
2	28	48	2
5	49	44	0
9	35	61	0
12	43	61	0
14	47	20	13
16	43	32	9
5	33	47	2
5	45	63	8
7	32	29	13
11	31	34	15
11	40	49	10
11	46	31	8
11	47	56	8
13	34	47	11
16	34	52	21
6	0	74	9
16	47	63	5
4	50	37	0
9	51	34	0
14	51	41	0
13	38	79	0
15	43	70	0
16	45	42	0
16	48	43	13
1	50	56	8
2	47	52	15
5	40	35	13
9	45	66	0
15	43	36	0
16	43	32	6
1	49	42	2
3	51	55	2
13	46	27	0
16	33	21	8
5	3	36	2
12	43	34	2
13	19	23	2
13	46	57	2
8	32	42	6
9	43	57	0
9	51	79	0
16	45	28	1
6	43	26	15
11	31	23	12
12	50	31	0
16	22	28	20
7	51	59	0
9	49	52	0
10	38	31	0
16	43	47	20
16	46	22	9
3	34	59	22
9	41	76	0
13	38	50	5
1	36	30	0
5	42	66	2
16	30	29	1
16	41	40	9
9	50	52	0
10	49	27	9
12	43	33	6
9	45	40	0
13	35	37	10
13	40	38	15
1	48	27	0
9	21	41	0
10	46	55	8
14	46	43	5
6	51	40	14
13	36	19	9
14	43	66	0
14	49	41	15
3	34	31	15
16	43	67	8
2	1	70	9
3	43	26	3
10	37	52	1
14	42	55	5
14	50	31	8
15	51	52	5
16	33	42	1
3	25	40	9
5	49	64	0
6	39	44	5
11	35	16	4
13	49	72	0
15	48	39	0
9	49	52	0
13	35	12	10
3	13	54	8
9	49	54	0
13	14	65	2
13	41	66	8
2	0	46	5
11	50	34	20
12	39	36	5
14	35	62	0
16	48	43	12
3	26	55	8
6	43	48	15
9	38	79	0
9	44	31	0
11	45	37	3
14	42	55	4
1	40	21	10
2	48	38	12
9	36	70	0
12	44	31	0
13	42	56	1
14	44	50	0
11	38	54	14
11	43	78	2
15	51	68	0
3	44	42	0
3	45	47	12
9	39	63	0
14	48	18	13
14	48	57	15
5	42	49	2
15	46	18	0
3	45	47	1
6	37	53	9
9	50	29	0
15	50	69	8
3	45	41	6
10	29	60	7
12	35	46	3
4	1	42	0
7	42	53	13
14	3	46	5
12	49	69	9
14	47	51	15
15	49	44	1
9	39	63	0
10	36	28	5
11	45	14	1
11	51	75	8
16	29	50	18
16	31	8	14
16	39	40	13
3	21	60	0
13	48	68	2
13	49	72	0
16	45	45	3
4	49	77	2
9	39	16	0
10	20	58	9
13	39	36	1
14	42	55	4
14	43	42	2
16	48	43	12
2	46	26	3
9	44	35	0
11	38	40	17
1	6	41	15
9	31	28	0
9	42	61	0
14	49	45	14
14	49	41	15
1	33	66	0
2	0	64	8
11	27	12	15
8	6	15	15
8	46	27	5
10	34	79	0
11	28	20	15
12	44	50	0
12	50	31	0
14	3	61	0
2	49	28	18
6	35	52	17
15	37	53	5
16	0	57	10
16	35	22	29
1	43	32	2
4	46	69	13
12	40	33	10
12	45	44	0
12	50	31	0
13	35	28	12
not good
9	49	54	0
12	39	27	5
12	48	44	5
13	29	41	0
13	43	44	0
16	43	30	0
16	48	43	8
8	40	55	12
16	48	75	15
12	43	49	0
14	28	7	11
7	32	29	15
11	50	32	17
13	43	64	0
13	44	31	12
15	51	71	15
16	45	45	3
3	6	48	15
8	46	27	0
13	37	32	17
13	16	30	10
13	42	38	1
13	46	46	0
16	47	59	5
16	48	43	14
3	32	43	0
5	46	33	24
12	37	37	2
10	35	56	0
11	30	29	12
12	37	47	3
13	35	32	13
13	43	44	0
3	49	28	29
5	51	61	0
8	45	26	5
9	44	35	0
16	27	61	15
9	49	63	0
13	44	46	2
13	44	49	1
16	33	45	5
16	50	53	15
3	43	21	2
8	43	39	12
12	43	49	0
13	45	23	0
13	50	31	1
14	37	51	0
14	42	55	1
14	30	49	0
14	44	36	0
1	47	40	4
2	20	27	10
3	45	41	15
9	42	61	0
10	0	51	29
12	27	42	0
14	47	33	17
2	26	54	14
3	43	21	6
9	49	52	0
11	31	32	15
14	36	54	2
2	40	15	18
2	47	26	3
8	46	27	0
13	39	49	1
13	50	58	2
9	50	29	0
11	8	34	28
11	35	16	9
14	42	55	1
14	49	29	15
15	43	50	0
11	51	51	15
13	0	73	0
14	42	45	5
15	51	33	10
15	51	26	0
16	38	46	7
3	36	23	6
13	40	55	8
13	46	27	0
6	38	29	13
15	27	21	0
3	1	50	12
3	32	59	10
3	43	64	10
6	45	46	17
12	43	61	0
14	49	16	37
16	49	41	15
11	43	78	2
14	41	48	2
4	48	50	0
9	49	36	0
10	51	79	7
13	45	23	4
15	48	65	0
15	49	44	0
15	50	69	12
4	47	54	14
5	11	39	0
9	33	61	0
2	36	19	14
4	46	67	12
9	31	68	0
14	42	55	0
14	47	37	15
13	38	50	4
14	42	55	2
13	43	54	3
14	44	9	5
15	51	68	0
15	51	26	1
2	32	55	9
3	33	46	6
12	43	78	0
14	41	48	0
16	43	30	0
16	47	61	4
12	43	34	1
13	43	44	1
9	21	67	0
16	48	43	9
2	50	52	22
13	50	58	4
16	39	38	4
16	48	37	18
10	49	79	0
11	44	27	0
13	44	46	2
3	39	49	5
6	38	42	12
12	43	34	4
16	46	41	8
8	31	19	13
13	40	46	13
14	35	44	15
14	42	55	6
4	27	70	3
7	50	60	0
11	45	37	0
12	26	46	15
12	40	33	5
12	41	57	13
13	47	58	0
15	51	68	0
3	38	34	22
9	31	61	0
11	38	54	14
16	43	48	9
16	48	43	9
9	50	64	0
14	49	54	18
4	40	32	0
5	45	25	1
9	44	35	0
16	11	53	15
2	44	20	12
6	12	55	2
11	4	61	1
12	43	49	0
13	7	46	5
14	33	59	0
9	26	40	0
9	45	65	0
11	43	78	3
13	31	28	8
14	47	33	19
16	43	58	14
9	39	63	0
12	44	31	0
14	43	31	1
16	39	38	9
11	32	28	4
11	43	32	0
12	36	44	0
12	41	57	10
12	44	56	0
15	27	26	0
9	42	61	0
9	47	26	0
14	34	79	4
14	48	48	9
15	29	60	0
11	38	37	15
11	42	75	12
11	43	59	4
13	49	13	0
14	42	55	0
6	51	29	10
9	50	29	0
12	29	62	1
12	29	48	5
14	32	56	0
14	42	55	4
16	48	43	10
2	48	31	10
8	10	40	17
9	49	52	0
11	26	53	15
12	49	43	1
14	41	51	14
15	48	31	0
2	31	43	9
9	43	78	0
11	14	20	13
13	50	44	0
16	47	61	6
2	42	38	9
11	2	46	12
14	30	39	5
14	36	42	0
15	43	36	0
15	44	51	0
15	49	60	0
16	11	14	12
11	9	25	13
14	31	54	0
15	31	45	12
3	26	33	14
12	40	60	3
16	49	48	10
3	3	69	26
4	51	58	0
14	38	45	11
14	43	63	5
11	44	64	3
5	51	39	0
11	27	49	15
11	33	61	2
12	40	44	2
13	51	53	8
1	36	18	8
2	50	25	14
4	9	45	5
5	49	30	1
13	51	9	1
5	30	65	0
5	35	8	2
9	39	63	0
13	35	18	11
13	43	60	0
5	51	62	0
16	44	39	1
1	48	37	0
9	30	45	0
11	2	46	9
13	50	27	4
13	50	31	0
4	51	42	0
6	51	26	12
16	37	21	20
9	41	61	0
10	8	39	10
11	31	79	9
12	42	40	10
15	50	59	1
11	49	49	2
12	49	36	0
13	37	56	5
14	48	48	2
16	19	51	15
2	0	46	15
7	32	29	12
9	43	60	0
12	43	34	3
2	20	62	9
3	9	67	0
3	9	32	12
3	39	61	2
5	45	25	0
13	34	25	12
13	42	31	0
16	49	31	14
11	47	68	8
12	32	58	1
12	37	53	15
15	50	59	0
15	51	71	13
1	48	47	8
10	40	27	0
13	47	38	0
13	51	63	0
2	26	44	4
12	51	41	4
16	43	30	3
14	46	44	2
1	49	64	0
3	3	47	19
5	48	30	0
11	42	32	1
16	45	28	0
10	48	36	15
12	44	31	0
15	41	73	0
16	43	67	2
1	42	22	10
9	49	52	0
11	7	39	8
16	45	28	3
