#the gain was set to: 2	the bias was set to: 30	the tbmplldelay was set to: 0	the tbmadelay was set to: 0
#Sent triggers: 64	and with a frequency [Hz] of: 40000
#RocNr	ColAddr	RowAddr	PixelHight
12	40	48	8
14	19	78	0
4	4	41	6
7	28	48	0
7	51	79	16
10	51	74	1
12	41	45	2
14	34	49	8
14	48	43	15
9	51	42	15
10	29	62	2
10	43	33	5
11	34	43	10
12	31	19	0
13	50	73	8
13	51	52	5
13	51	26	2
14	38	58	12
7	15	24	0
7	40	47	0
7	43	50	0
11	50	22	9
11	51	34	0
12	40	47	15
3	47	34	15
7	43	33	0
10	38	49	2
11	31	30	0
11	46	27	0
11	46	41	8
12	0	47	10
13	42	27	1
5	45	56	6
7	6	0	45
7	7	0	28
7	31	37	0
7	40	24	0
12	33	41	1
13	38	44	0
14	33	79	4
14	33	57	15
4	31	63	5
9	51	63	18
11	31	28	4
13	46	47	0
2	50	73	14
4	46	73	12
8	42	39	5
10	44	31	0
4	47	60	6
7	49	45	14
7	49	73	0
12	33	41	0
14	41	66	0
4	49	63	8
6	47	61	5
9	46	14	10
10	38	16	12
10	51	74	5
11	48	6	9
11	48	54	0
9	15	36	8
9	41	50	8
10	43	31	0
11	38	50	5
14	32	48	2
10	39	36	6
11	49	58	2
13	50	54	12
11	34	16	25
11	43	49	0
11	49	61	0
12	29	39	14
7	32	29	15
9	37	36	14
12	47	19	15
14	49	28	21
2	50	48	12
10	34	52	8
10	45	44	0
12	44	28	1
14	45	45	0
4	51	21	7
7	51	53	0
8	23	57	4
8	43	40	7
9	33	61	1
11	35	37	8
11	39	26	15
11	51	23	0
12	45	51	6
13	50	59	0
2	37	61	6
5	41	32	8
14	34	30	19
14	49	61	8
2	40	68	2
5	3	36	8
8	46	27	0
7	49	67	0
7	49	36	0
7	50	29	16
12	47	17	32
12	49	29	13
13	46	77	0
14	44	29	6
7	21	74	0
7	50	29	0
11	40	42	8
11	40	50	8
12	3	21	13
3	47	71	10
4	9	56	0
6	51	58	12
9	38	77	12
11	50	43	0
12	48	50	14
14	11	43	8
2	11	56	0
2	45	52	21
7	51	51	3
7	38	51	0
10	40	33	15
14	36	37	20
14	47	44	6
3	31	53	1
11	49	46	0
11	51	17	26
12	31	57	0
12	43	31	2
14	43	30	12
11	48	44	0
11	51	66	0
12	49	48	15
14	45	45	0
14	51	49	4
4	49	67	0
6	34	28	15
7	26	71	0
7	37	58	0
7	50	65	0
11	44	46	0
12	42	45	6
5	42	61	3
8	46	76	1
9	41	20	12
10	51	79	0
10	51	23	8
11	43	41	5
12	1	32	8
12	37	36	4
2	4	34	24
8	41	36	10
7	32	27	0
7	34	38	0
7	49	54	0
9	8	49	10
9	38	40	18
14	33	75	5
14	33	72	1
14	36	46	14
14	43	30	10
4	33	10	6
4	48	50	4
10	51	68	0
10	51	47	3
12	42	55	5
12	45	0	20
13	41	33	5
14	46	45	13
14	47	61	8
2	29	15	8
5	0	45	13
7	51	45	0
9	50	11	17
11	39	36	0
11	44	46	0
7	48	75	0
7	49	59	0
7	49	52	0
11	46	68	0
7	43	54	0
7	44	46	0
11	26	25	0
12	35	32	1
12	42	45	8
14	38	46	10
14	43	32	16
14	47	41	8
4	46	67	5
6	46	46	15
8	46	30	12
9	0	43	8
11	44	46	2
12	50	32	0
13	51	71	5
14	48	43	15
7	49	25	13
9	51	63	15
11	16	30	2
11	47	65	0
11	51	48	0
13	51	56	1
7	46	45	0
11	17	8	12
13	41	33	5
2	41	72	5
6	47	33	22
8	51	33	13
9	3	44	0
10	46	58	15
12	48	57	15
7	39	16	0
9	51	50	9
10	27	57	4
3	27	51	15
3	43	40	18
11	26	19	10
13	47	46	0
8	50	30	9
11	42	51	0
12	40	48	4
12	42	67	3
14	39	38	10
14	43	28	17
14	43	27	15
2	31	79	2
3	49	35	29
6	41	65	0
12	9	32	8
12	47	40	12
2	45	52	15
4	37	79	0
6	51	58	15
7	50	29	0
9	32	36	8
9	39	46	25
11	11	48	5
14	47	66	8
4	51	16	5
7	47	58	0
7	49	68	0
8	42	45	1
11	38	59	0
14	19	43	2
14	38	21	17
11	38	75	10
11	50	73	4
14	7	40	15
14	26	67	12
14	51	49	11
3	31	53	13
4	51	42	0
7	49	54	0
11	11	56	2
11	35	34	21
11	37	59	30
11	37	36	4
5	51	33	0
7	42	68	0
7	48	76	0
7	49	59	0
11	18	39	4
11	42	32	1
12	41	48	1
2	0	79	5
11	38	50	4
11	40	55	9
12	45	55	8
5	33	53	15
7	38	66	0
13	25	64	0
10	40	33	14
11	41	39	15
14	45	41	4
14	46	51	15
14	47	79	3
2	3	45	21
2	50	34	22
11	31	28	8
11	51	40	6
13	46	58	0
3	27	56	3
10	51	67	1
14	46	45	10
7	49	54	0
9	11	44	14
11	51	53	8
13	31	79	8
5	37	60	2
7	39	38	0
7	49	54	0
10	31	25	4
11	35	18	15
10	43	53	6
7	43	74	0
11	8	25	10
11	10	55	8
11	31	30	5
11	40	42	8
2	11	68	0
2	44	16	15
4	33	20	13
5	30	25	0
7	51	43	1
8	48	42	9
10	43	53	2
10	50	31	0
12	49	52	15
12	51	34	13
13	43	36	0
3	1	32	9
6	51	62	9
7	46	50	0
11	48	24	0
11	49	26	0
14	43	30	14
2	47	42	1
11	45	32	0
2	0	79	8
11	3	34	11
11	42	61	0
12	43	31	0
14	43	45	17
10	51	41	15
10	4	62	2
10	7	62	2
10	33	39	8
10	40	45	12
10	43	49	0
12	30	55	3
7	38	43	0
8	41	25	1
7	21	67	0
7	46	49	0
9	46	37	5
11	49	58	0
11	51	67	0
12	20	36	5
12	35	50	2
12	36	54	0
12	36	63	0
12	38	57	13
13	43	36	0
3	51	69	5
10	49	38	15
11	0	73	0
11	37	30	20
12	26	65	10
5	33	53	15
11	39	36	12
3	47	71	6
7	46	68	0
7	50	29	16
11	39	49	8
11	44	49	0
12	47	37	22
14	37	45	21
4	48	32	1
7	34	38	0
11	23	51	15
13	40	35	0
13	48	57	1
2	34	60	2
7	43	69	0
12	42	55	12
9	43	78	0
14	45	45	5
14	47	66	4
not good
11	44	49	2
12	28	63	15
3	5	44	1
8	38	42	15
8	34	79	0
13	31	26	3
9	39	24	15
13	41	61	0
14	49	61	13
4	41	73	0
11	41	33	20
12	43	40	10
14	34	49	12
14	43	30	4
2	48	78	15
3	34	59	21
13	17	70	12
13	51	37	5
14	15	47	26
7	33	32	9
7	8	50	0
11	47	44	0
12	38	46	12
13	51	28	12
14	18	47	8
4	45	62	2
7	34	38	0
9	51	51	12
11	44	46	4
9	49	36	1
9	51	62	10
11	26	51	18
11	36	50	5
11	50	21	0
14	44	39	0
7	49	59	0
8	33	24	7
8	48	76	9
9	36	40	8
12	44	43	0
9	43	27	8
10	43	49	2
12	41	44	2
3	36	42	0
8	37	69	1
9	3	69	12
9	51	63	15
11	0	79	0
12	13	50	21
12	36	68	0
4	34	60	0
5	39	39	5
2	43	44	3
8	49	37	9
9	31	23	15
9	43	78	8
10	44	31	0
11	40	42	5
13	38	37	0
14	39	55	9
14	39	23	15
14	48	37	18
7	39	60	0
11	34	47	15
11	46	62	0
12	35	56	4
12	43	34	12
2	34	72	8
3	10	56	9
3	42	51	26
7	46	48	0
11	41	21	14
12	41	51	15
12	46	43	8
14	30	62	1
14	50	31	12
9	44	27	2
14	38	46	14
14	43	30	9
14	47	40	10
2	30	40	12
9	35	63	0
9	40	49	15
9	46	43	12
10	42	68	0
10	48	37	9
11	12	50	0
12	31	48	0
12	50	38	0
13	47	48	0
14	45	41	9
9	30	29	13
12	50	34	10
2	4	51	22
7	51	64	0
12	35	56	6
13	41	33	12
14	47	40	5
9	51	69	15
10	44	46	0
14	48	45	22
7	30	45	0
7	44	26	0
8	43	38	5
10	34	57	5
10	48	44	1
11	48	50	0
14	47	24	6
2	45	52	15
2	13	61	9
12	4	21	6
12	32	50	1
2	43	44	12
8	38	44	2
10	43	44	0
10	50	31	1
11	46	18	1
13	41	73	0
13	51	38	13
14	28	61	9
14	43	10	18
14	47	36	8
14	49	59	15
7	49	45	21
14	43	38	5
3	33	61	0
10	47	26	10
11	31	28	3
11	48	16	2
7	33	61	0
10	51	41	15
11	34	34	15
12	32	56	0
12	33	79	0
2	25	36	19
5	40	62	8
7	44	65	0
7	47	49	0
9	1	47	14
10	48	65	7
3	51	51	6
7	51	38	1
9	43	78	1
4	49	63	2
5	29	28	15
10	29	62	5
14	31	41	5
8	43	69	22
8	45	66	0
9	49	49	8
10	36	52	8
14	37	52	15
7	26	64	0
9	39	52	24
11	39	26	4
11	42	51	8
3	3	47	25
6	5	42	3
7	44	64	0
8	49	45	12
12	30	55	0
12	49	52	15
2	42	23	9
3	41	43	1
8	49	79	0
8	51	58	9
14	1	35	10
7	32	29	14
7	45	66	0
7	49	79	0
8	23	57	15
10	0	66	0
10	48	18	9
11	42	61	3
8	42	62	0
9	29	46	20
12	28	46	10
12	41	51	12
7	33	51	20
8	39	51	9
9	5	58	10
9	35	17	10
11	13	53	8
11	44	46	4
13	40	20	2
5	0	45	13
10	51	23	1
12	34	45	10
12	43	42	0
8	31	51	15
9	38	54	15
9	39	24	13
9	41	52	17
12	42	55	0
12	49	41	13
12	50	45	1
9	7	41	2
9	41	52	18
11	35	21	9
11	44	49	0
11	50	27	10
11	51	26	5
14	41	40	15
14	48	43	8
5	45	25	2
8	46	27	1
9	9	44	10
9	39	58	20
9	51	79	7
11	51	36	1
3	31	48	0
9	38	59	15
10	38	60	0
11	38	59	3
13	46	42	0
13	46	77	0
7	41	54	0
9	49	38	14
13	29	21	12
14	47	66	0
3	5	44	6
3	21	66	2
14	43	30	0
7	31	56	0
9	36	42	8
12	41	48	4
13	48	44	0
14	48	43	4
11	35	37	5
11	35	34	17
11	48	6	0
11	51	9	2
14	35	35	24
7	43	69	0
11	47	28	12
13	33	49	0
10	35	34	24
10	43	49	0
11	44	28	8
14	35	57	20
14	36	60	5
14	40	36	13
6	43	11	18
6	51	50	6
7	47	49	0
7	51	79	0
10	51	74	6
11	34	16	25
13	50	27	10
13	51	26	4
13	51	21	12
14	45	61	0
7	30	45	0
5	37	26	6
10	45	44	0
14	43	12	12
8	35	72	9
9	49	38	0
14	48	43	4
8	49	27	8
10	44	56	0
11	47	4	0
13	49	42	0
14	29	37	19
6	46	49	10
6	51	29	15
7	35	42	0
9	43	58	14
13	48	55	4
13	48	57	8
9	39	24	15
9	43	78	8
11	31	30	2
12	7	43	0
12	33	31	0
8	42	43	9
7	44	64	0
7	44	65	16
7	49	52	0
8	31	34	17
9	13	19	18
5	37	60	4
9	23	37	19
12	33	79	0
12	35	56	12
12	42	55	0
12	46	65	14
14	45	30	5
2	40	31	5
3	35	51	26
5	37	55	5
8	20	58	13
8	34	79	0
14	49	32	10
6	37	53	5
10	29	38	5
12	42	55	10
13	46	52	0
14	39	38	9
2	19	39	5
5	48	29	0
7	36	70	0
9	7	42	5
11	35	21	10
11	40	55	8
13	51	26	14
3	34	59	18
12	26	56	5
12	31	19	2
12	43	79	4
13	36	31	0
7	43	70	0
8	15	22	2
8	31	41	8
9	38	54	17
9	50	41	15
10	49	69	13
11	42	20	4
12	43	31	0
14	4	56	13
3	34	59	15
7	30	59	0
7	50	61	16
8	43	30	0
9	35	16	2
12	44	56	6
13	43	43	0
13	45	44	0
2	51	18	18
3	51	50	0
4	39	63	7
5	51	31	0
7	35	42	0
7	37	43	0
10	39	58	0
10	48	65	9
10	50	35	10
12	42	55	1
14	1	43	9
2	43	45	14
5	34	42	0
7	39	16	0
10	51	60	8
11	32	19	12
11	39	36	5
2	43	29	17
5	49	30	0
12	43	36	5
2	21	46	18
11	25	66	3
8	47	55	12
10	27	43	5
13	0	14	15
13	43	36	1
12	51	41	1
7	50	72	0
10	29	42	1
12	43	53	9
14	27	37	20
14	48	43	9
7	30	64	0
9	47	68	6
11	50	43	0
12	44	57	4
12	51	41	8
13	51	71	14
11	40	42	1
12	35	46	13
13	14	38	0
7	41	78	0
8	29	33	21
13	50	59	0
13	51	65	2
3	51	38	9
4	13	62	0
9	49	38	3
11	50	43	0
12	47	40	15
2	51	48	13
4	49	53	13
7	45	49	0
9	37	36	10
11	0	56	6
11	38	50	3
11	47	21	3
13	29	21	9
13	35	79	0
14	8	56	15
2	0	55	10
2	21	26	7
5	51	61	0
8	49	27	12
10	41	56	1
10	50	26	1
11	41	58	15
11	51	57	5
11	51	30	2
14	43	30	12
14	49	38	9
8	43	70	19
7	30	64	0
13	34	57	0
13	51	37	9
13	51	28	10
3	34	59	15
5	45	62	2
12	43	48	0
13	16	66	0
13	47	36	0
13	49	64	0
14	15	47	24
14	20	43	1
7	50	60	0
14	29	38	21
10	40	33	12
12	44	57	1
5	38	43	1
7	33	77	0
11	43	64	4
12	45	57	2
5	30	35	6
7	35	56	0
10	31	48	4
11	43	35	0
14	32	49	8
14	38	14	17
11	48	6	2
13	47	48	0
14	34	53	21
14	48	45	28
2	2	70	22
4	41	40	0
10	41	57	12
11	25	26	0
11	34	16	32
12	38	73	9
3	33	38	0
3	50	39	10
12	51	50	0
2	3	36	15
4	47	46	13
5	34	41	8
8	43	38	2
12	40	46	9
13	48	55	4
13	49	23	5
2	48	58	25
12	51	52	6
2	32	55	18
11	43	35	9
14	38	46	15
8	36	52	11
9	9	44	15
9	42	58	12
9	43	78	1
9	45	8	3
11	42	32	5
11	45	3	18
11	46	55	0
13	45	22	0
14	7	60	15
14	44	39	4
7	39	63	0
11	31	28	2
11	34	25	10
14	39	51	15
4	38	28	12
6	32	11	14
7	31	42	0
9	0	59	12
9	41	42	12
9	43	78	10
14	29	55	15
4	51	42	0
11	34	42	8
11	35	37	14
11	42	41	4
11	51	66	3
12	41	21	12
12	49	48	6
8	41	49	0
10	45	30	0
11	41	65	0
11	51	31	0
3	34	43	19
7	44	65	0
9	28	50	17
9	36	57	12
10	49	43	3
13	47	62	0
14	14	39	25
2	46	17	20
11	43	8	0
12	4	21	2
8	47	51	1
8	28	48	9
9	3	43	8
9	42	29	12
10	41	56	6
11	49	13	0
12	47	63	15
14	43	12	6
14	50	42	15
9	13	19	5
4	49	34	5
6	41	69	6
10	35	54	0
9	3	44	1
10	36	44	0
11	1	55	0
11	38	21	12
12	34	47	12
13	50	59	5
3	15	61	0
9	7	64	8
14	34	19	17
10	44	31	0
11	48	53	1
3	27	31	6
4	36	63	10
5	49	57	2
6	37	53	15
12	27	72	10
4	31	52	8
5	43	62	4
6	38	29	15
11	43	59	3
11	45	62	0
3	37	53	4
11	43	64	0
12	31	53	0
13	41	74	1
7	38	51	0
9	45	55	4
11	46	49	0
13	48	65	5
14	43	32	6
4	48	26	1
5	40	64	10
7	29	43	0
7	40	42	0
7	45	61	0
11	42	32	0
12	40	43	1
9	38	54	22
11	31	28	5
11	51	40	5
13	50	27	4
14	31	44	0
11	34	16	20
11	35	37	13
12	34	56	12
13	49	78	0
7	32	29	15
7	50	66	0
14	35	36	12
14	46	22	15
11	31	32	0
12	44	59	1
13	50	26	0
14	43	32	2
14	49	56	15
5	33	47	7
5	35	62	0
6	33	42	7
8	47	54	5
10	36	52	15
10	43	31	0
11	35	28	10
14	34	30	14
12	49	48	9
5	15	49	10
6	48	53	21
7	8	72	0
9	26	53	19
11	31	28	8
11	50	31	4
11	51	31	0
5	51	52	1
7	33	38	0
12	7	34	6
10	44	31	0
11	51	31	1
13	38	48	5
7	41	40	0
9	38	43	15
9	51	69	18
13	50	59	8
2	47	37	2
4	46	69	21
7	44	54	0
7	48	76	0
10	33	57	9
12	40	47	1
6	50	48	7
13	42	27	0
14	31	61	0
5	35	62	0
8	51	58	12
9	50	51	18
9	51	29	13
not good
9	47	77	10
12	49	48	8
13	34	39	5
9	32	78	4
9	33	52	8
9	40	44	13
10	50	31	0
10	51	41	1
11	31	28	2
12	31	50	0
8	51	58	12
10	42	40	8
9	43	78	0
9	49	49	12
9	51	63	10
9	51	16	21
10	36	38	5
10	38	49	5
3	38	64	15
7	37	78	0
7	39	63	0
7	44	29	0
10	34	57	5
11	44	63	8
6	42	73	18
11	47	6	5
12	29	57	2
2	31	76	12
2	48	31	8
3	15	38	6
14	43	30	0
14	44	60	5
14	50	50	3
9	39	24	15
10	40	45	11
12	45	69	12
14	37	45	14
14	45	45	5
4	33	10	8
4	38	75	9
10	42	35	15
13	41	29	2
14	34	76	15
3	26	55	9
11	45	53	3
12	31	53	0
14	43	30	10
7	43	52	9
7	49	63	0
7	49	54	16
7	49	36	0
11	44	39	8
12	40	47	13
12	43	40	9
14	43	67	1
14	45	42	0
14	46	21	15
9	31	34	18
10	50	41	0
12	40	46	15
7	51	59	0
11	26	34	8
12	48	57	15
12	44	37	6
12	45	0	13
12	51	56	5
13	43	50	0
13	51	40	8
13	51	32	5
13	51	28	9
14	39	73	8
4	51	46	0
7	44	65	0
7	51	59	0
10	1	55	0
10	43	33	12
14	46	45	13
13	49	34	5
13	49	21	0
13	51	52	9
3	38	59	9
4	38	75	8
8	33	66	0
7	40	46	0
9	32	20	10
9	51	57	15
11	6	41	10
11	50	44	0
11	51	49	0
13	49	44	0
3	51	22	2
9	28	30	10
9	45	9	2
11	51	32	0
7	39	16	0
12	48	50	5
2	34	25	9
9	51	14	14
11	42	51	0
12	30	66	1
12	43	31	0
6	33	42	6
10	51	71	9
12	33	36	0
12	34	65	12
12	35	64	9
3	25	50	0
3	31	53	12
6	43	65	25
9	40	49	13
11	49	58	1
2	25	36	15
9	40	49	14
9	40	70	20
10	50	31	3
10	51	50	0
2	45	49	6
7	41	40	0
8	43	38	1
12	31	53	0
14	39	38	15
14	48	37	9
3	34	59	18
3	44	42	4
11	42	43	0
12	46	43	4
5	44	51	10
7	37	43	0
9	42	43	0
10	50	31	0
10	50	41	6
12	28	46	0
12	45	55	9
13	50	20	0
14	39	38	12
14	48	37	12
7	40	50	0
9	51	54	5
11	41	35	15
12	41	48	2
13	44	58	5
14	48	43	13
4	48	50	0
9	41	52	15
11	44	38	1
12	41	48	2
12	46	35	22
3	34	59	26
7	50	29	0
9	3	44	1
5	39	18	1
7	32	29	12
7	51	54	3
9	27	12	12
13	47	52	0
14	34	34	22
14	35	49	14
14	43	32	9
5	33	53	14
7	39	72	0
8	47	70	9
11	48	6	0
12	41	48	0
8	39	51	9
12	41	47	12
13	49	34	9
5	37	74	11
7	32	49	0
10	50	31	1
10	26	45	7
12	43	36	1
12	46	35	21
12	50	45	2
12	51	51	6
13	14	54	0
13	29	50	9
14	41	73	8
14	48	43	12
14	49	61	12
14	50	42	13
6	41	16	5
11	46	19	0
14	35	57	29
3	26	33	13
11	35	35	17
11	45	53	12
12	47	33	24
12	49	52	15
7	49	54	0
9	31	30	5
14	39	55	12
2	41	19	6
3	41	48	0
5	38	61	0
7	23	29	0
7	30	64	0
11	44	46	6
11	44	49	0
12	39	51	15
12	39	39	21
14	29	44	19
14	33	46	9
14	43	43	5
5	47	33	21
7	48	67	0
11	11	54	9
12	50	45	1
5	41	30	8
7	15	77	0
7	32	56	0
9	27	43	9
10	51	74	0
11	49	13	0
12	31	56	0
12	38	32	5
12	39	58	4
12	45	30	0
7	40	47	0
8	43	67	0
11	38	46	2
11	41	29	14
4	27	41	5
4	38	75	14
13	34	28	0
4	16	64	5
9	28	30	8
9	33	52	14
9	34	16	12
9	44	25	6
10	4	16	9
14	48	43	15
3	49	35	20
11	42	56	0
11	46	18	0
12	27	52	20
12	37	73	8
12	38	79	10
12	41	48	8
14	43	63	8
14	43	32	9
5	49	27	4
9	43	78	0
11	26	51	15
12	38	73	1
13	41	65	0
14	48	43	9
12	26	56	0
13	45	22	1
12	43	36	5
12	45	55	1
12	48	57	12
13	33	18	0
13	44	51	5
12	17	56	2
12	26	60	9
12	33	79	0
12	43	40	10
12	45	35	18
12	50	59	0
14	49	48	8
7	50	60	0
2	3	74	15
5	14	19	22
5	25	44	8
5	51	32	0
8	46	29	13
14	34	32	12
14	39	38	15
3	27	56	1
4	40	27	0
5	46	79	10
11	43	58	5
11	44	46	3
12	2	60	0
12	28	32	2
12	35	43	3
14	42	40	12
14	43	63	15
3	36	29	2
4	39	43	2
11	49	20	0
14	48	52	21
4	44	35	5
7	51	79	0
11	42	38	0
12	11	57	2
12	51	41	2
5	39	18	3
7	43	77	0
9	44	74	0
12	43	36	2
2	48	38	11
13	51	71	9
13	51	68	0
6	33	42	15
8	31	51	15
7	42	32	0
11	35	42	8
11	41	65	17
11	43	58	3
11	50	31	0
5	48	49	0
12	28	52	5
7	33	18	15
11	46	68	0
12	49	30	0
13	49	60	0
5	33	53	10
9	45	50	6
11	16	59	15
11	32	12	0
11	34	39	15
14	43	12	2
2	36	56	15
5	37	60	1
7	39	63	0
10	51	41	14
12	7	36	5
13	39	37	8
13	40	61	0
14	48	43	8
6	51	35	15
8	6	19	12
8	28	22	17
10	41	44	5
12	47	40	13
9	38	54	24
14	15	47	23
5	48	60	0
8	42	52	15
13	45	22	0
14	43	67	6
14	43	30	9
5	43	24	0
9	33	65	0
9	44	35	15
11	41	33	15
14	43	30	9
7	42	59	0
7	49	54	0
8	39	51	5
9	43	79	11
13	42	47	5
9	14	20	12
11	43	62	0
6	37	53	13
7	41	44	9
7	42	60	0
7	51	79	0
8	49	32	5
9	32	32	8
11	45	46	1
13	50	55	12
14	43	55	3
4	5	65	0
11	43	43	0
12	51	32	2
13	51	61	0
14	48	43	8
3	31	53	1
7	20	43	0
9	33	33	5
11	40	69	12
14	47	69	15
14	47	63	15
5	43	44	0
5	45	25	8
7	49	52	0
7	33	76	0
11	40	55	9
2	7	54	7
7	50	29	0
10	27	57	5
11	48	50	0
11	49	8	0
12	46	50	9
2	38	30	1
4	51	38	0
9	31	62	2
10	31	59	12
11	49	8	1
7	49	52	0
12	43	31	0
13	34	50	0
2	0	79	1
2	45	52	23
4	38	67	0
7	45	64	0
12	43	16	13
8	35	59	0
9	51	51	15
10	47	42	1
11	35	18	8
2	0	28	10
7	51	38	0
13	42	23	0
13	45	77	0
14	31	29	9
7	44	35	0
9	32	18	9
9	33	9	9
11	51	27	1
12	25	51	14
12	42	55	8
12	51	62	2
2	40	33	15
7	21	74	0
7	32	27	0
7	47	60	0
7	50	29	0
11	38	55	2
11	43	8	15
13	48	34	8
14	39	38	4
14	43	30	12
3	31	38	0
8	18	55	0
11	44	46	5
2	15	41	3
11	50	27	4
11	50	58	5
9	11	72	2
11	37	47	14
11	39	36	8
5	51	61	0
13	7	47	5
8	36	28	8
11	48	50	0
2	46	17	15
4	7	44	0
12	49	52	21
14	26	23	15
14	34	49	14
14	38	46	15
14	51	49	8
3	27	51	14
9	8	34	19
9	42	61	8
10	44	33	4
5	37	26	3
7	43	69	0
7	50	29	0
8	51	28	15
4	51	46	0
6	51	48	8
8	37	55	0
10	49	32	1
12	44	51	21
13	33	49	0
5	50	56	0
7	32	29	14
7	48	61	0
11	10	55	6
11	39	55	4
11	40	39	14
11	43	32	0
13	45	22	0
2	34	25	10
7	46	39	14
7	49	54	0
11	35	55	18
13	48	57	0
11	50	43	0
11	51	9	12
12	43	40	12
2	35	27	15
5	45	25	6
9	40	14	9
11	47	61	0
5	45	43	9
7	33	27	0
8	43	38	2
9	39	68	8
12	0	44	15
12	31	54	0
12	33	59	0
12	33	41	0
12	36	34	5
12	43	48	8
7	42	60	0
7	51	56	0
13	51	58	5
14	0	57	25
14	43	30	14
14	44	15	15
14	44	53	12
14	48	43	13
14	48	48	15
7	39	38	0
7	43	57	0
11	15	31	2
11	47	38	0
11	51	9	0
12	42	55	5
13	51	58	8
4	4	52	1
6	51	58	15
11	43	54	1
13	19	51	2
4	37	48	0
4	36	59	8
8	12	51	1
10	31	28	9
11	8	25	9
3	31	53	4
9	35	16	8
14	27	61	15
6	37	71	6
6	51	29	15
2	0	79	18
2	4	51	15
10	32	71	10
14	43	67	5
14	45	45	10
5	51	62	0
12	30	55	0
12	37	47	5
14	45	45	4
14	45	41	2
14	48	43	15
10	50	66	0
12	9	34	13
12	42	55	10
12	43	53	6
12	51	51	2
12	51	22	0
14	48	45	9
3	47	74	6
7	41	61	0
10	26	55	10
10	31	25	9
10	32	29	8
10	43	34	14
11	43	34	0
14	37	66	5
14	42	25	15
3	19	33	22
7	47	37	9
11	51	57	1
13	44	21	0
13	49	34	12
3	40	51	4
3	50	39	12
8	38	68	0
7	38	30	0
9	40	40	14
9	43	78	1
9	51	66	15
11	40	55	12
11	48	57	1
12	50	38	4
12	51	52	8
14	29	72	14
14	46	45	21
4	8	66	0
12	38	73	8
14	37	25	18
9	32	30	0
11	29	21	4
11	35	59	10
11	44	49	1
12	32	28	1
14	43	12	15
6	51	58	10
7	28	63	0
10	36	36	5
13	46	52	0
11	51	12	0
12	34	48	1
13	41	50	0
14	37	27	18
2	12	62	5
4	27	41	3
7	46	29	14
13	38	48	2
14	37	45	18
14	48	43	15
12	26	56	1
12	42	45	2
11	49	57	0
13	27	67	1
not good
7	22	46	0
9	31	34	15
9	51	18	14
11	46	57	0
2	22	79	21
2	31	62	10
7	39	16	0
11	31	28	5
11	35	37	8
11	50	44	1
11	51	57	8
11	51	34	8
11	51	14	2
12	28	56	6
12	43	34	22
3	38	64	15
9	38	54	15
7	32	29	15
7	41	40	0
13	29	68	0
14	48	43	20
8	49	48	4
10	44	50	0
14	33	75	12
2	11	68	0
2	40	21	15
5	50	27	5
5	50	46	3
7	51	79	0
9	51	18	12
10	27	58	13
11	38	25	2
14	38	58	8
14	39	59	10
5	41	23	8
6	26	45	10
6	51	29	15
7	43	76	0
7	49	52	0
7	50	24	16
9	43	73	5
10	51	74	1
2	49	32	8
6	51	58	12
7	42	64	0
7	43	60	0
14	7	40	24
14	51	49	10
2	51	4	21
3	41	57	5
6	44	49	6
6	46	32	15
7	39	79	0
7	39	63	0
7	39	16	0
10	29	56	8
8	36	64	2
9	51	69	19
11	41	33	14
12	41	45	1
7	50	72	0
8	8	39	9
10	1	55	9
12	45	55	10
9	31	30	1
10	48	50	0
12	45	11	1
12	51	52	8
13	39	58	1
13	46	77	0
2	7	44	2
3	47	71	14
7	51	29	2
10	43	53	3
11	39	44	13
14	38	44	8
14	39	38	13
11	15	21	0
11	30	59	5
12	4	50	9
12	13	28	37
12	35	56	9
12	35	43	10
13	51	71	15
3	41	41	3
7	51	15	0
11	35	55	2
11	47	64	2
11	51	63	1
12	28	56	2
2	15	70	15
6	51	40	15
9	43	78	3
14	43	32	12
2	40	21	7
3	33	53	8
3	46	18	21
11	41	61	12
12	35	45	13
14	45	45	5
2	48	31	9
3	32	43	0
4	9	50	0
8	49	23	5
12	29	75	0
13	45	61	0
2	4	28	15
8	43	52	5
11	7	29	1
12	41	48	0
12	50	36	2
14	2	29	15
14	27	40	22
14	31	61	0
14	41	73	6
14	46	21	14
7	38	30	0
12	21	71	12
12	35	49	1
13	50	53	12
3	34	59	17
9	51	79	15
11	48	29	0
4	51	45	0
5	41	47	10
9	9	50	15
11	38	34	8
11	51	57	10
14	30	31	3
3	9	36	24
3	44	45	15
5	50	66	0
7	47	60	0
12	30	55	0
10	50	31	3
11	13	28	6
11	37	53	20
11	51	9	5
14	29	72	15
2	51	26	15
6	32	19	20
8	27	23	13
12	38	73	5
2	6	46	0
2	34	25	10
2	51	69	18
7	41	15	15
11	38	25	10
11	43	39	0
11	44	46	6
11	45	33	4
14	31	29	0
3	31	53	8
5	42	44	5
10	43	34	1
10	43	33	8
14	49	37	24
7	31	56	0
8	34	79	0
9	42	43	14
10	44	31	0
11	34	47	28
11	43	54	0
12	25	25	5
12	43	31	0
13	41	50	0
14	32	42	8
4	43	36	0
9	3	44	3
10	45	28	0
11	48	50	1
11	51	49	1
14	49	66	5
2	20	34	15
3	50	12	5
11	31	41	6
12	51	32	0
13	44	21	0
4	44	79	0
8	37	65	0
8	45	52	4
8	50	50	8
9	5	58	6
11	40	61	2
11	45	24	1
