#Sent triggers per gain and bias: 500000	and with a frequency [Hz] of: 100000
#Gain	bias	Frequency	correct transmitted H+T		error rate [%]	uncertainty [%]	bad or missed events	error count	missing headers	missing trailers	flipped H/T	event nr errors	tbm missed trigger	unknown errors	event nr resets
3	35	100000	2112	99.5776	98.7942	497888	3917	476	31	0	1136	286	1468	2101
3	34	100000	2473	99.5054	98.5424	497527	4815	613	28	0	1160	343	1989	2472
3	33	100000	2796	99.4408	98.368	497204	5364	772	106	0	1399	411	2000	2795
3	32	100000	2566	99.4868	98.486	497434	5004	636	62	1	1266	359	2005	2564
3	31	100000	2397	99.5206	98.549	497603	4858	634	51	0	1164	332	2028	2395
3	30	100000	2434	99.5132	98.5518	497566	4807	606	47	0	1168	357	1987	2433
3	29	100000	2384	99.5232	98.567	497616	4781	600	44	0	1122	368	1959	2383
3	28	100000	2523	99.4954	98.5204	497477	4875	618	41	0	1251	347	1940	2521
3	27	100000	2278	99.5444	98.6142	497722	4651	561	35	0	1104	306	1963	2274
3	26	100000	2022	99.5956	98.7344	497978	4306	420	30	0	940	200	2037	2019
3	25	100000	2174	99.5652	98.6376	497826	4638	503	78	1	1092	164	2061	2174
3	24	100000	2189	99.5622	98.6042	497811	4790	495	88	0	1076	117	2242	2187
3	23	100000	2269	99.5462	98.561	497731	4926	549	155	0	1092	103	2250	2265
3	22	100000	5947	98.8106	95.9384	494053	14361	995	6820	1	3570	574	1979	5943
3	21	100000	19141	96.1718	81.3644	480859	74037	2190	52716	6	13637	3537	1877	19138
3	20	100000	24255	95.149	89.116	475745	30165	3587	1034	15	17575	4337	3563	24255
3	19	100000	19013	96.1974	77.0872	480987	95551	1380	75126	10	13835	2941	2175	19012
3	18	100000	10297	97.9406	95.185	489703	13778	715	1572	3	5786	2349	3214	10297
3	17	100000	8416	98.3168	96.0798	491584	11185	735	11	1	3644	2770	3855	8411
3	16	100000	16270	96.746	92.9126	483730	19167	1329	74	0	5511	8955	3267	16187
3	15	100000	11585	97.683	95.1232	488415	12799	737	7	1	8478	2500	909	11437
3	14	100000	1311	99.7378	99.1318	498689	3030	704	0	1	332	425	1052	1311
3	13	100000	2310	99.538	98.6278	497690	4551	1001	8	2	721	805	1429	2310
3	12	100000	24369	95.1262	89.9754	475631	25754	954	34	0	10161	13566	1035	24364
3	11	100000	46456	90.7088	81.1976	453544	47556	721	62	0	4538	41371	849	46452
3	10	100000	39040	92.192	84.095	460960	40485	932	31	0	16110	22306	1098	39037
3	9	100000	889	99.8222	99.379	499111	2216	30	0	0	403	130	1386	888
2	35	100000	20377	95.9246	76.1998	479623	98624	1297	77103	8	12542	5582	2014	20376
2	34	100000	20938	95.8124	76.9022	479062	94551	1222	72522	8	12484	6228	2037	20936
2	33	100000	20685	95.863	77.1198	479315	93716	1213	71962	13	12549	5950	1965	20683
2	32	100000	20435	95.913	76.6252	479565	96439	1285	74708	13	12458	5828	2069	20434
2	31	100000	20606	95.8788	77.4742	479394	92023	1237	70279	9	12514	5918	2002	20603
2	30	100000	20637	95.8726	76.6982	479363	95872	1263	74003	6	12622	5811	2091	20634
2	29	100000	20629	95.8742	75.8052	479371	100345	1242	78544	11	12393	6005	2085	20628
2	28	100000	20740	95.852	76.593	479260	96295	1167	74513	8	12182	6346	2014	20738
2	27	100000	20522	95.8956	76.4518	479478	97219	1233	75461	12	12238	6069	2133	20520
2	26	100000	20373	95.9254	76.2454	479627	98400	1271	76790	9	12406	5825	2024	20367
2	25	100000	20072	95.9856	76.3954	479928	97951	1295	76702	13	12139	5730	2011	20071
2	24	100000	19319	96.1362	76.6376	480681	97493	1468	76765	9	12145	5008	2004	19319
2	23	100000	15160	96.968	82.4794	484840	72443	1948	55264	20	10260	2816	1983	15160
2	22	100000	13858	97.2284	85.794	486142	57172	2128	41153	30	9533	2237	1936	13857
2	21	100000	13305	97.339	89.5164	486695	39113	2290	23080	42	9041	2102	2398	13304
2	20	100000	11277	97.7446	88.9582	488723	43932	1685	30306	16	7636	1582	2482	11277
2	19	100000	8762	98.2476	89.0462	491238	46007	487	36491	4	5606	1009	2172	8761
2	18	100000	7212	98.5576	96.5428	492788	10074	566	185	1	3393	1763	3981	7211
2	17	100000	7574	98.4852	96.4118	492426	10367	629	10	0	3910	1555	4072	7572
2	16	100000	10096	97.9808	95.3646	489904	13081	1236	35	0	4406	3934	3336	10089
2	15	100000	11165	97.767	95.433	488835	11670	329	1	0	8446	2439	451	11125
2	14	100000	4883	99.0234	97.8772	495117	5731	490	1	0	3319	1050	749	4808
2	13	100000	10072	97.9856	95.7686	489928	11085	820	4	1	6668	2502	1042	9699
2	12	100000	33135	93.373	86.5658	466865	34036	755	18	0	1951	30522	790	32967
2	11	100000	31514	93.6972	87.104	468486	32966	987	15	0	12898	17945	1121	31514
2	10	100000	39939	92.0122	83.5726	460061	42198	1383	57	0	29725	9131	1896	39938
2	9	100000	3835	99.233	98.5342	496165	3494	71	0	0	2134	1178	106	3361
1	35	100000	389	99.9222	99.5844	499611	1689	40	0	0	67	62	1220	389
1	34	100000	770	99.846	99.201	499230	3225	97	0	0	138	130	2251	770
1	33	100000	743	99.8514	99.2142	499257	3186	82	0	0	106	125	2268	743
1	32	100000	735	99.853	99.21	499265	3215	66	0	0	129	115	2340	735
1	31	100000	772	99.8456	99.205	499228	3203	84	0	0	133	130	2282	772
1	30	100000	807	99.8386	99.2076	499193	3155	88	0	0	132	134	2258	807
1	29	100000	787	99.8426	99.201	499213	3208	92	0	0	145	147	2262	787
1	28	100000	801	99.8398	99.1978	499199	3210	92	0	0	124	164	2262	801
1	27	100000	829	99.8342	99.1858	499171	3242	95	0	0	143	134	2287	829
